Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Tex. Code Crim. Proc. Art. 2.273","https://statutes.capitol.texas.gov/Docs/CR/htm/CR.2.htm","Deny release of child by law enforcement (exception for parent/guardian)","1","(b)(2)(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Sex offenses","Mandatory/Automatic","Indefinite"
"Tex. Health & Safety Code § 251.052","https://statutes.capitol.texas.gov/Docs/HS/htm/HS.251.htm","Ineligible for state employment (intentional disclosure of unannounced inspection of end stage renal disease facility)","1","(a)
(b)(1)-(4)
(c) 
(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Tex. Gov't Code § 123.001","https://statutes.capitol.texas.gov/Docs/GV/htm/GV.123.htm","Divert to drug court program (relief)","0","(a)(1)-(10)
(b)(1),(2)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Estates Code § 201.058","https://statutes.capitol.texas.gov/Docs/ES/htm/ES.201.htm","Forfeit beneficiary interest in life insurance policy of victim","1","(a)
(b)","See also:
Tex. Ins. Code § 1103.151","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"31 TAC § 65.329","https://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=4&ti=31&pt=2&ch=65&rl=Y","Deny dealer's nongame wildlife permit","1","(c), (d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"Tex. Const. Art. I, § 21","https://statutes.capitol.texas.gov/Docs/CN/htm/CN.1.htm","Prohibit corruption of blood/forfeiture of estate","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Judicial evidence & witnesses","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. art. 59.06","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Impose sale of forfeited property to satisfy child support lien","1","(a)(1),(2)","See also:
Tex. Penal Code § 25.05 (a)-(e )","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Child Support offenses","Mandatory/Automatic","Indefinite"
"Tex. Code Crim. Proc. art. 48.01","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Pardon criminal conviction (relief)","0","(a)
(b)(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. Art. 45.0541","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Expunge conviction for failure to attend school (relief)","0","(a)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"37 TAC § 15.87","https://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=4&ti=37&pt=1&ch=15&rl=Y","Revoke driver's license (false statement conviction) ","1","6","Additional offense details:
 Tex. Transp. Code § 521.202 (a)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"37 TAC § 143.5","https://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=4&ti=37&pt=5&ch=143&rl=Y","Pardon after discharge of sentence/deferred adjudication (relief)","0","All","See also:
37 TAC § 143.7 (1),(2)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Prop. Code § 92.3515","https://statutes.capitol.texas.gov/Docs/PR/htm/PR.92.htm","Background check for residential lease","1","(a)(1)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Fam. Code § 231.116","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.231.htm","Publish name of child support obligor owing arrearages on internet database","1","All","Additional offense details:
Tex. Penal Code § 25.05 (a)-(e )","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"Tex. Fam. Code § 162.0085","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.162.htm","Background check to adopt child","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Parks & Wild. Code § 12.508","https://statutes.capitol.texas.gov/Docs/PW/htm/PW.12.htm","Deny fish/game license/permit/tag","1","(b)(1),(2),(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Conditional"
"Tex. Parks & Wild. Code § 12.1105","https://statutes.capitol.texas.gov/Docs/PW/htm/PW.12.htm","Forfeit unlawful fishing device","1","(b)","Additional offense details:
Tex. Parks & Wild. Code § 12.119 (a),(b) 
Tex. Parks & Wild. Code § 12.115 (a)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Tex. Parks & Wild. Code § 12.1101","https://statutes.capitol.texas.gov/Docs/PW/htm/PW.12.htm","Forfeit animal pelt/carcasses","1","(a)
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Tex. Parks & Wild. Code §  43.851","https://statutes.capitol.texas.gov/Docs/PW/htm/PW.43.htm","Ineligible for nonindigenous snake permit","1","(e)","Additional offense details:
Tex. Parks & Wild. Code § 43.856 (a),(b)
","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Domestic animals","Recreational license offenses","Mandatory/Automatic","Time-limited"
"Tex. Occ. Code § 2156.006","https://statutes.capitol.texas.gov/Docs/OC/htm/OC.2156.htm","Forfeit lease of theater","1","2","Additional offense details:
Tex. Occ. Code § 2156.005 (a)-(f) 
Other triggering offenses:
Violations related to discrimination 
(See Tex. Occ. Code § 2156.005)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","Other","Mandatory/Automatic","Indefinite"
"Tex. Elec. Code § 11.001","https://statutes.capitol.texas.gov/Docs/EL/htm/EL.11.htm","Ineligible to vote","1","(a)(1)","Conviction self-disclosure requirement:_x000D_
Tex. Elec. Code § 16.003_x000D_
_x000D_
Relief:_x000D_
Tex. Code Crim. Proc. art. 48.05_x000D_
_x000D_
See also:_x000D_
Tex. Const. Art. VI, § 1 (a),(b)_x000D_
Tex. Elec. Code § 11.002 (a)_x000D_
Tex. Elec. Code § 13.001_x000D_
Tex. Elec. Code § 16.031_x000D_
1 TAC § 81.38","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Time-limited"
"Tex. Occ. Code § 115.005","https://statutes.capitol.texas.gov/Docs/OC/htm/OC.115.htm","Background check for volunteer health practitioner registration","1","(a)(4)
(c)
(d)
(e)
(f)                                                                                                                                            (g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Nat. Res. Code § 31.062","https://statutes.capitol.texas.gov/Docs/NR/htm/NR.31.htm","Remove from employment as receiver","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"40 TAC § 745.9026","http://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=2&ti=40","Background check for special considerations to military members/spouses/veterans","1","(c)","See also:
40 TAC § 745.9029s","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Lab. Code § 61.031","https://statutes.capitol.texas.gov/Docs/LA/htm/LA.61.htm","Impose bond requirement on employer","1","(a)(1)
(b)(1),(2),(3)","Additional offense details:
Tex. Lab. Code § 61.019 (a),(b),(c )

Other triggering offenses:
Violations related to payment of wages 
(See Tex. Lab. Code §§ 61.001 to 61.095)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Court personnel, general legal services & bail bonds","Other","Discretionary","Indefinite"
"Tex. Const. Art. IV, § 11","https://statutes.capitol.texas.gov/Docs/CN/htm/CN.4.htm","Gubernatorial pardon/remission/commutation (relief)","0","(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. art. 55.01","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Expunge arrest records of pardoned convictions (relief)","0","(a)(1)
(B)
(C)","See also:
Tex. Code Crim. Proc. art. 55.03 (1),(2),(3)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. art. 48.06","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Provide educational materials concerning pardons for convictions of victims of trafficking of persons (relief)","0","(a)
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. art. 45.052","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Deferred adjudication (misdemeanor teen court program) (relief)","0","(a)(1)-(4)
(b)
(c)
(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. Art. 42A.701","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Set-aside verdict/plea of guilty (relief)","0","(f)(1),(2)
(g)(1),(2),(3)","Additional offense details:
Tex. Code Crim. Proc. Art. 42A.054 (a),(b),(c )","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Transp. Code § 521.459","https://statutes.capitol.texas.gov/Docs/TN/htm/TN.521.htm","Background check for employment as operator of commercial motor vehicle","1","(a)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Transportation & commercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Transp. Code § 521.372","https://statutes.capitol.texas.gov/Docs/TN/htm/TN.521.htm","Deny/suspend driver's license (controlled substance offenses)","1","(a)(1),(2),(3)
(b), (b-1)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Tex. Transp. Code § 521.349","https://statutes.capitol.texas.gov/Docs/TN/htm/TN.521.htm","Deny/suspend driver's license (motor fuel theft)","1","(a)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Tex. Transp. Code § 521.306","https://statutes.capitol.texas.gov/Docs/TN/htm/TN.521.htm","Suspend/revoke driver's license (conviction in another state/Canadian province)","1","(a)","Additional offense details:
Tex. Transp. Code § 521.292 (a),(b)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"Tex. Gov't Code § 467.036","https://statutes.capitol.texas.gov/Docs/GV/htm/GV.467.htm","Background check for employment with lottery commission","1","(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"43 TAC § 217.30","https://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=4&ti=43&pt=10&ch=217&rl=Y","Deny vehicle registration (child support offenses)","1","(a)
(b)
(c)","Additional offense details:
Tex. Penal Code § 25.05 (a)-(e )","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Child Support offenses","Mandatory/Automatic","Conditional"
"Tex. Tax Code § 162.206","https://statutes.capitol.texas.gov/Docs/TX/htm/TX.162.htm","Ineligible to purchase dyed diesel fuel tax-free","1","(b)(1),(2)
(j)","Additional offense details:
Tex. Tax Code § 162.403 (32)
Tex. Tax Code § 162.405 (e ) 

Other triggering offenses:
Violations related to motor fuel taxes
(See Tex. Tax Code § 162.403)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Mandatory/Automatic","Time-limited"
"Tex. Gov't Code § 411.084","https://statutes.capitol.texas.gov/Docs/GV/htm/GV.411.htm","Limit access to criminal history record information obtained from Department of Public Safety (relief)","0","(a)(1),(2)
(a-1)
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Gov't Code § 411.081","https://statutes.capitol.texas.gov/Docs/GV/htm/GV.411.htm","Petition for order of nondisclosure of deferred adjudication criminal history record (relief)","0","(a)(1)-(6)
(b)
(c)
","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. Art. 42A.501","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Ineligible for community supervision (hate/bias crimes)","","(b)(1),(2)","See also:
Tex. Code Crim. Proc. Art. 42.014 (a),(b),(c )","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Tex. Code Crim. Proc. Art. 42A.256","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Limit disclosure of sex offender criminal history to mental health/medical service providers (relief)","0","(c)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. art. 1.19","https://statutes.capitol.texas.gov/Docs/CR/htm/CR..htm","Prohibit corruption of blood/forfeiture of estate (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Ins. Code § 1952.057","https://statutes.capitol.texas.gov/Docs/IN/htm/IN.1952.htm","Ineligible for insurance payments for seized vehicle","1","(a)
(b)(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Tex. Civ. Prac. & Rem. Code § 145.002","https://statutes.capitol.texas.gov/Docs/CP/htm/CP.145.htm","Background check to be officer/employee of in-home service/residential delivery company","1","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Transportation & commercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Bus. & Com. Code § 57.203","https://statutes.capitol.texas.gov/Docs/BC/htm/BC.57.htm","Terminate agricultural/construction/industrial/mining/forestry/landscaping/outdoor power equipment single-line dealer agreement","1","(a)
(b)(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Any felony","Discretionary","Indefinite"
"Tex. Hum. Res. Code § 42.158","https://statutes.capitol.texas.gov/Docs/HR/htm/HR.42.htm","Background check to be caregiver employee of employer-based day-care facility","1","5","See also:
Tex. Hum. Res. Code § 42.159 (a)-(d)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Bus. & Com. Code § 109.0045","https://statutes.capitol.texas.gov/Docs/BC/htm/BC.109.htm","Prohibit publication of criminal records of juvenile (relief)","0","(a)
(b)
(c)
(d)
(e)(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Alco. Bev. Code § 106.12","https://statutes.capitol.texas.gov/Docs/AL/htm/AL.106.htm","Expunge alcohol-related conviction of minor (relief)","0","(a)
(b)
(c)
(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Health & Safety Code § 574.088","https://statutes.capitol.texas.gov/Docs/HS/htm/HS.574.htm","Ineligible for relief from firearms disability","1","(a)
(b)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Fam. Code § 58.256","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.58.htm","Seal juvenile record juvenile probation department","0","(c)(1)-(4)
(d)(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Fam. Code § 58.253","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.58.htm","Seal juvenile record","0","(b)(1)-(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Code Crim. Proc. Art. 18A.503","https://statutes.capitol.texas.gov/Docs/CR/htm/CR.18B.htm","Civil penalty for divulging public communications","1","(a)(1),(2)
(b)
(c)(1),(2) 
(d)","Other triggering offenses:
Violations related to divulging public information
(See Tex. Penal Code § 16.05)
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sensitive information access","Other","Discretionary","Indefinite"
"Tex. Transp. Code § 601.340","https://statutes.capitol.texas.gov/Docs/TN/htm/TN.601.htm","Suspend motor vehicle registration","1","(a)(1),(2)
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Tex. Fam. Code § 58.106","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.58.htm","Limit access to records maintained by juvenile justice information system (relief)","0","(a)(1)-(8)
(a-2)
(b)
(c)(1)-(4)
(d)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Fam. Code § 264.903","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.264.htm","Background check to serve as child caregiver","1","(a)(1)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Tex. Fam. Code § 154.012","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.154.htm","Ineligible for repayment of excessive child support payments (child support arrearages)","1","(a)
(b)","Additional offense details:
Tex. Penal Code § 25.05 (a)-(e )","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Civil litigation & administrative proceedings","Child Support offenses","Mandatory/Automatic","Indefinite"
"Tex. Estates Code § 304.003","https://statutes.capitol.texas.gov/Docs/ES/htm/ES.304.htm","Ineligible to serve as executor/administrator of estate","1","2","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","Any felony","Mandatory/Automatic","Indefinite"
"37 TAC § 25.5","https://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=4&ti=37&pt=1&ch=25&rl=Y","Suspend driver's license (second conviction for driving without insurance)","1","(a)(1),(2)
(b)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"1 TAC § 78.152","https://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=4&ti=1&pt=4&ch=78&rl=Y","Impose civil penalty for violation of occupations code (conviction of athlete agent)","1","(1)-(25)","Additional offense details:
Tex. Occ. Code § 2051.50 (a),(b),(c )

Other triggering offenses:
Violations of occupations code
(See Tex. Occ. Code § 2051.501)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Entertainment, athletics, news & broadcasting","Other","Discretionary","Indefinite"
"Tex. Finance Code § 33.103","https://statutes.capitol.texas.gov/Docs/FI/htm/FI.33.htm","Ineligible to serve as director of state bank","1","(b)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Any felony","Discretionary (waiver)","Indefinite"
"Tex. Penal Code § 46.041","https://statutes.capitol.texas.gov/Docs/PE/htm/PE.46.htm","Ineligible to possess body armor","1","(a)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Indefinite"
"Tex. Parks & Wild. Code § 78.110","https://statutes.capitol.texas.gov/Docs/PW/htm/PW.78.htm","Suspend/revoke commercial crab license x","1","(a)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Commercial fishing","Recreational license offenses","Discretionary","Indefinite"
"Tex. Fam. Code § 53.03","https://statutes.capitol.texas.gov/Docs/FA/htm/FA.53.htm","Deferred prosecution for juveniles (relief)","0","(a)(1),(2),(3)
(e)(1),(2)
(g)(1),(2)
(h)(1),(2)
(h-1)
(h-2)
(i)(1),(2),(3)
(j)
(k)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"37 TAC § 143.13","https://texreg.sos.state.tx.us/public/readtac$ext.ViewTAC?tac_view=4&ti=37&pt=5&ch=143&rl=Y","Posthumous full pardon (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Tex. Civ. Prac. & Rem. Code § 140A.104","https://statutes.capitol.texas.gov/Docs/CP/htm/CP.140A.htm","Impose issue preclusion in civil racketeering case","1","(a)
(b)","Other triggering offenses:
Offenses related to racketeering","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Other","Mandatory/Automatic","Indefinite"
