Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"ORS § 279C.375","https://www.oregonlegislature.gov/bills_laws/ors/ors279C.html","Deny consideration as lowest responsible bidder on public contract","1","(1)
(3)(b)(G)","Other triggering offenses:
Offenses related to obtaining/performing/bidding on a contract/subcontract","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Other","Discretionary","Indefinite"
"ORS § 279B.110","https://www.oregonlegislature.gov/bills_laws/ors/ors279B.html","Deny public contracts","1","(2)(c)","Other triggering offenses:
Offenses related to obtaining/performing/bidding on a contract/subcontract
","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Other","Discretionary","Indefinite"
"ORS § 731.428","https://www.oregonlegislature.gov/bills_laws/ors/ors731.html","Set-aside conviction prohibiting engaging/participating in business of insurance (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Insurance sales & services","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 135.925","https://www.oregonlegislature.gov/bills_laws/ors/ors135.html","Background check to participate in bad check diversion program","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Deferred adjudication & diversion","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 859-200-0085","https://secure.sos.state.or.us/oard/view.action?ruleNumber=859-200-0085","Background check for civil commitment of extremely dangerous person","1","(4)","See also:
OAR 859-200-0005","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil commitment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 813.602","https://www.oregonlegislature.gov/bills_laws/ors/ors813.html","Ignition interlock device program (DUI/relief)","0","All","Additional offense details:
ORS § 813.010
ORS § 813.620

Relief:
ORS § 813.606","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","Mandatory/Automatic","N/A (background check, general relief)"
"ORS § 809.460","https://www.oregonlegislature.gov/bills_laws/ors/ors809.html","Rescind suspension/revocation of driver license pending appeal of underlying conviction (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 323.630","https://www.oregonlegislature.gov/bills_laws/ors/ors323.html","Impose civil penalty (violations of Tobacco Products Tax Act)","1","1","Additional offense details:
ORS §§ 323.500 to 323.645
Other triggering offenses:
Offenses related to tobacco products  taxes","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Other","Discretionary","Indefinite"
"ORS § 809.140","https://www.oregonlegislature.gov/bills_laws/ors/ors809.html","Set-aside revocation/suspension of identification/registration card/driving privileges (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 308.440","https://www.oregonlegislature.gov/bills_laws/ors/ors308.html","Forfeit proration of the taxes imposed on the property for the tax year","1","All","Additional offense details:
ORS § 308.146(1), (5), (6)
ORS § 308.425","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"ORS § 260.556","https://www.oregonlegislature.gov/bills_laws/ors/ors260.html","Ineligible to obtain signatures for petition/referendum/initiatives","1","All","Additional offense details:
ORS § 260.993

Background check:
ORS § 250.048","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering|Crime of moral turpitude","Mandatory/Automatic","Time-limited"
"ORS § 806.010","https://www.oregonlegislature.gov/bills_laws/ors/ors806.html","Suspend driver license (conviction of driving uninsured)","1","All","Additional offense details:
ORS § 806.230","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"ORS § 746.265","https://www.oregonlegislature.gov/bills_laws/ors/ors746.html","Limit consideration of past convictions/diversion agreements in issuing insurance policy (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Insurance sales & services","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 726.990","https://www.oregonlegislature.gov/bills_laws/ors/ors726.html","Ineligible for pawnbroker license (conviction of spouse/agent/member)","1","All","Other triggering offenses:
Offenses related to the practice as a pawnbroker
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Pawnbrokers, jewelers & precious metals","Other","Mandatory/Automatic","Time-limited"
"ORS § 163A.130","https://www.oregonlegislature.gov/bills_laws/ors/ors181.html","Set-aside sex offender reporting requirement for juveniles (relief)","0","All","0","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Sex offender registration, residency & proximity","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 706.980","https://www.oregonlegislature.gov/bills_laws/ors/ors706.html","Impose civil penalty for violation of banking laws","2","All","Additional offense details:
ORS § 706.610
ORS § 706.725
ORS § 706.990
ORS § 708A.995
ORS § 714.992

Other triggering offenses:
Offenses related to banking
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"ORS § 163A.225","https://www.oregonlegislature.gov/bills_laws/ors/ors181.html","Publish on internet information on highest risk/sexually violent sex offenders","1","All","Additional offense details:
ORS § 181.594(6)
ORS § 181.609(1)
","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"ORS § 181A.185","https://www.oregonlegislature.gov/bills_laws/ors/ors181.html","Notify Department of State Police when convict required to report is released/escapes","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Law enforcement, corrections & public safety","Sex offenses","Mandatory/Automatic","Indefinite"
"ORS § 180.770","https://www.oregonlegislature.gov/bills_laws/ors/ors180.html","Issue preclusion/collateral estoppel for elements of false claim","1","All","Additional offense details:
ORS § 180.760(1)","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"ORS § 703.425","https://www.oregonlegislature.gov/bills_laws/ors/ors703.html","Background check for private/provisional investigator license","1","(1), (4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Private security, investigation & locksmiths","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 703.415","https://www.oregonlegislature.gov/bills_laws/ors/ors703.html","Background check for private investigator license","1","(5)","","See Or. Rev. Stat. 670.280 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Private security, investigation & locksmiths","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 167.312","https://www.oregonlegislature.gov/bills_laws/ors/ors167.html","Impose liability for interference with animal research","1","All","Other triggering offenses:
Offenses related to interference with animal research
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Laboratories, technicians, research & phlebotomy","Other","Mandatory/Automatic","Indefinite"
"ORS § 144.649","https://www.oregonlegislature.gov/bills_laws/ors/ors144.html","Pardon/commute/reprieve crimes/penalties/forfeitures (relief)","0","All","See also:
ORS § 144.650
ORS § 144.660
ORS § 144.670","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 137.540","https://www.oregonlegislature.gov/bills_laws/ors/ors137.html","Deny dwelling within three miles of victim","1","All","Additional offense details:
ORS § 163.175
ORS § 163.185
ORS § 181.805(6)
","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Sex offender registration, residency & proximity","Sex offenses","Discretionary","Indefinite"
"ORS § 137.226","https://www.oregonlegislature.gov/bills_laws/ors/ors137.html","Set aside certain marijuana convictions (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 137.138","https://www.oregonlegislature.gov/bills_laws/ors/ors137.html","Ineligible for hunting license for conviction of injuring/mistreating/killing livestock animal","1","All","Additional offense details:
ORS § 164.365
ORS § 166.663 
ORS § 167.315 
ORS § 498.056 
ORS § 498.146

See also:
ORS § 164.055(2)(d)","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Agriculture, livestock & food","Recreational license offenses","Mandatory/Automatic","Time-limited"
"ORS § 133.470","https://www.oregonlegislature.gov/bills_laws/ors/ors133.html","Forfeit stolen animals/property being transported","1","(1), (4)","Additional offense details:
ORS § 133.465

Other triggering offenses:
Offenses related to transporting any stolen live meat food animal/fowl
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Mandatory/Automatic","Indefinite"
"Or. Admin. R. 863-049-0025","https://secure.sos.state.or.us/oard/view.action?ruleNumber=863-049-0025","Background check for escrow agent license (self-disclosure)","1","4(d)","See also:
OAR 863-049-0010
OAR 863-049-0015
OAR 863-049-0020
OAR 863-049-0045","See Or. Rev. Stat. 670.280 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 635-001-0025","https://secure.sos.state.or.us/oard/view.action?ruleNumber=635-001-0025","Impose civil penalty for unlawful taking/killing of wildlife","1","All","Additional offense details:
ORS § 496.992

Other triggering offenses:
Offenses related to wildlife","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Other","Discretionary","Indefinite"
"Or. Admin. R. 603-052-1245","https://secure.sos.state.or.us/oard/view.action?ruleNumber=603-052-1245","Suspend/revoke nursery license (violation of blueberry nursery stock control area law)","1","(1), (6)","Additional offense details:
ORS § 561.990(4)

Other triggering offenses:
Offenses related to control areas","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Or. Admin. R. 603-052-1221","https://secure.sos.state.or.us/oard/view.action?ruleNumber=603-052-1221","Suspend/revoke nursery license (violation of glassy-winged sharpshooter quarantine)","1","(1), (5)","Additional offense details:
ORS § 561.990(4)

Other triggering offenses:
Offenses related to quarantines","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Or. Admin. R. 411-054-0013","https://secure.sos.state.or.us/oard/view.action?ruleNumber=411-054-0013","Background check for residential care and assisted living facilities license (conviction of owner)","1","(1)(d), (g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 255-060-0011","https://secure.sos.state.or.us/oard/view.action?ruleNumber=255-060-0011","Notify family/sponsor/victim/places potential victims may frequent when convict determined predatory sex offender","1","(1), (8)","Additional offense details:
ORS § 181.585
ORS § 181.594(5)
ORS § 181.586","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"ORS § 420A.021","https://www.oregonlegislature.gov/bills_laws/ors/ors420A.html","Background check to operate a youth offender home","1","(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 419A.265","https://www.oregonlegislature.gov/bills_laws/ors/ors419A.html","Expunge marijuana conviction (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORS § 406.464","https://www.oregonlegislature.gov/bills_laws/ors/ors406.html","Background check to serve as volunteer veterans' guide","1","(1)
(4)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 656.268","https://www.oregonlegislature.gov/bills_laws/ors/ors656.html","Forfeit worker's compensation benefit","1","(13)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits|Civil fines, liability, forfeiture & property rights","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Or. Admin. R. 851-070-0050","https://secure.sos.state.or.us/oard/view.action?ruleNumber=851-070-0050","Deny participation in Health Professionals Service Program","1","(5)","Background check:
OAR 851-070-0030
Obligation to notify Health Professionals' Services Program of convictions:
OAR 851-070-0080","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Health care","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"ORS § 498.222","https://www.oregonlegislature.gov/bills_laws/ors/ors498.html","Revoke angling license/tags (fish/game)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"ORS § 498.180","https://www.oregonlegislature.gov/bills_laws/ors/ors498.html","Revoke hunting license/tags/permit","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Or. Admin. R. 847-065-0040","https://secure.sos.state.or.us/oard/view.action?ruleNumber=847-065-0040","Deny participation in Health Professionals' Services Program","1","(5)","Background check:
OAR 847-065-0030
Obligation to notify Oregon Medical Board of convictions:
OAR 847-065-0055","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Health care","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"ORS § 476.730","https://www.oregonlegislature.gov/bills_laws/ors/ors476.html","Notify State Fire Marshal and the Department of State Police of impending arsonist release","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Firearms, weapons & explosives","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Or. Admin. R. 836-072-0045","https://secure.sos.state.or.us/oard/view.action?ruleNumber=836-072-0045","Background check to be an authorized designee (insurance)","1","(1), (2), (5), (7)","See also:
OAR 836-072-0005(2)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 836-071-0410","https://secure.sos.state.or.us/oard/view.action?ruleNumber=836-071-0410","Background check for self-service storage facility limited license (self-disclosure)","1","(1)
(2)(d)(A)","See also:
18 U.S.C. 1033
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 462-140-0060","https://secure.sos.state.or.us/oard/view.action?ruleNumber=462-140-0060","Background check for licenses from Racing Commission","1","(9)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 461-195-0621","https://secure.sos.state.or.us/oard/view.action?ruleNumber=461-195-0621","Ineligible for temporary assistance for needy families program","1","4(g)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Or. Admin. R. 441-065-0130","https://secure.sos.state.or.us/oard/view.action?ruleNumber=441-065-0130","Deny registration of securities offered in non-public offering (conviction of applicant/party of interest)","1","(1)","Additional offense details:
SEC Regulations A, D
SEC Regulation A, Rule 230.252 Sec. (c), (d), (e), (f)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Time-limited"
"Or. Admin. R. 437-001-0060","https://secure.sos.state.or.us/oard/view.action?ruleNumber=437-001-0060","Impose civil penalty (conviction of advance notice of safety/health inspection)","1","4","Other triggering offenses:
Offenses related to giving advance notice of any safety/health inspection without authority","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Or. Admin. R. 740-035-0150","https://secure.sos.state.or.us/oard/view.action?ruleNumber=740-035-0150","Background check for intrastate authority certificate (conviction of applicant/sole proprietor/partner/member)","1","(1)(f)","See also:
ORS § 825.135(1)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Transportation & commercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 735-152-0020","https://secure.sos.state.or.us/oard/view.action?ruleNumber=735-152-0020","Ineligible for original/supplemental dismantler certificate (conviction of dismantler/principal)","1","(1)(c)","Additional offense details:
ORS §§ 822.005 — 822.992

Other triggering offenses:
Offenses related to vehicle business/title transfer/stolen vehicle","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Motor vehicle sales & service","Other","Mandatory/Automatic","Time-limited"
"Or. Admin. R. 413-120-0925","https://secure.sos.state.or.us/oard/view.action?ruleNumber=413-120-0925","Background check to adopt child emigrating from the United States","1","(4)(d)(B)(iii)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 498.164","https://www.oregonlegislature.gov/bills_laws/ors/ors498.html","Ineligible for hunting license","4","(4)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Varies"
"ORS § 498.164","https://www.oregonlegislature.gov/bills_laws/ors/ors498.html","Background check to be agent for State Department of Fish and Wildlife","1","(4)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Wildlife, fish & game","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 497.415","https://www.oregonlegislature.gov/bills_laws/ors/ors497.html","Suspend/revoke wildlife compact license (conviction in a party state)","1","(2),(4), (5)","Conviction self-disclosure requirement:
ORS § 497.041","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"ORS § 497.041","https://www.oregonlegislature.gov/bills_laws/ors/ors497.html","Ineligible for wildlife license/tag/permit","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Any felony","Mandatory/Automatic","Indefinite"
"Or. Admin. R. 839-014-0470","https://secure.sos.state.or.us/oard/view.action?ruleNumber=839-014-0470","Deny/suspend/revoke farm-worker camp operator license indorsement","1","All","Additional offense details:
OAR 839-014-0040(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Any felony","Discretionary","Time-limited"
"Or. Admin. R. 462-130-0010","https://secure.sos.state.or.us/oard/view.action?ruleNumber=462-130-0010","Suspend/revoke racing license (conviction of allowing minor to place/collect wager)","1","(1)(y)","Background check:
OAR 462-120-0055
OAR 462-120-0050

See also:
OAR 462-130-0040

Other triggering offenses:
Offenses related to allowing minors to place/collect wagers
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other","Discretionary","Indefinite"
"Or. Admin. R. 836-014-0220","https://secure.sos.state.or.us/oard/view.action?ruleNumber=836-014-0220","Ineligible to be life settlement provider (conviction of participant in applicant's life settlement operations)","1","(1)
(2)(d)","","See Or. Rev. Stat. 670.280 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Or. Admin. R. 462-120-0050","https://secure.sos.state.or.us/oard/view.action?ruleNumber=462-120-0050","Background check for license from Oregon Racing Commission","1","(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORS § 461.715","https://www.oregonlegislature.gov/bills_laws/ors/ors461.html","Suspend lottery prize payment (child support offenses)","1","All","Additional offense details:
ORS §163.555(1), (5)
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Gaming, lottery & racing","Child Support offenses","Mandatory/Automatic","Time-limited"
"Or. Admin. R. 416-530-0200","https://secure.sos.state.or.us/oard/view.action?ruleNumber=416-530-0200","Background check to serve as youth offender transitional care provider (conviction of applicant/household member)","1","(4)(b)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 801-010-0345","https://secure.sos.state.or.us/oard/view.action?ruleNumber=801-010-0345","Background check to register as a firm practicing as Certified Public Accountants/Public Accountants (self-disclosure)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Accounting","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Or. Admin. R. 735-154-0020","https://secure.sos.state.or.us/oard/view.action?ruleNumber=735-154-0020","Ineligible for towing business certificate","1","(3)","Other triggering offenses:
Offenses related to tow/recovery businesses","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Transportation & commercial motor vehicles","Other","Mandatory/Automatic","Indefinite"
