Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"O.C.G.A. § 16-5-96","https://codes.findlaw.com/ga/title-16-crimes-and-offenses/ga-code-sect-16-5-96.html","Publish notice of conviction (subsequent stalking offense)","1","(a)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Emergency services, management & fire","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 27-3-4","https://codes.findlaw.com/ga/title-27-game-and-fish/ga-code-sect-27-3-4.html","Suspend hunting privileges (three years for unlawful hunting practices)","1","(b) (1),(2)","Triggering offenses specified at: 
O.C.G.A. § 27-1-38","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"O.C.G.A. § 27-3-185","https://codes.findlaw.com/ga/title-27-game-and-fish/ga-code-sect-27-3-185.html","Revoke hunting/fishing/related licenses (fertility control on wildlife)","1","(a),(b)","Triggering offenses specified at: 
O.C.G.A. § 27-3-8","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 27-3-12","https://codes.findlaw.com/ga/title-27-game-and-fish/ga-code-sect-27-3-12.html","Suspend hunting/fishing license (using unlawful equipment)","1","(a)
(b)(1)-(2)
(b)(3)(C)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"O.C.G.A. § 27-3-1","https://codes.findlaw.com/ga/title-27-game-and-fish/ga-code-sect-27-3-1.html","Revoke hunting license for hunting on private land without permission","1","(a), (b)
(c)(1)-(4)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"O.C.G.A. § 26-4-51","https://codes.findlaw.com/ga/title-26-food-drugs-and-cosmetics/ga-code-sect-26-4-51.html","Background check for medical equipment supplier license","1","(h)","","Links may point to unofficial sources where official sources cannot be directly linked.

See Ga. Code Ann. § 43-1-19 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ga. Comp. R. & Regs. r. 515-16-8-.03","http://rules.sos.ga.gov/gac/515-16-8-.03","Ineligible for interim limousine carrier certificate","1","All","Other triggering offenses:            
Felony related to motor vehicle operation

                            O.C.G.A. § 46-7-85","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Ga. Comp. R. & Regs. r. 478-1-.21","http://rules.sos.ga.gov/gac/478-1-.21","Suspend/discharge public employee","1","12","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Ga. Comp. R. & Regs. r. 475-3-.10","http://rules.sos.ga.gov/gac/475-3-.10","Pardon/commutation/restoration of rights (relief)","0","(2),(3)(4)(6),(7),(8)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Ga. Comp. R. & Regs. r. 40-13-7-.02","http://rules.sos.ga.gov/gac/40-13-7-.02","Revoke livestock dealer/broker/market operator license","1","(2), (3)","Other triggering offense:
Violations of laws regulating the profession","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Ga. Comp. R. & Regs. r. 391-4-15-.03","http://rules.sos.ga.gov/gac/391-4-15-.03","Suspend fish/game license for out-of-state conviction (Wildlife Vendor Compact reciprocity)","1","(IV)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Ga. Comp. R. & Regs. r. 375-3-3-.17","http://rules.sos.ga.gov/gac/375-3-3-.17","Ineligible for driver's license reinstatement without showing proof of financial responsibility","1","All","Triggering offenses specified at:
 O.C.G.A. § 40-6-10 
","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Ga. Comp. R. & Regs. r. 120-2-3-.44","http://rules.sos.ga.gov/gac/120-2-3-.44","Background check for resident title agent license","1","(1)(b)-(d)","","See Ga. Code Ann. § 43-1-19 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ga. Comp. R. & Regs. r. 120-2-3-.40","http://rules.sos.ga.gov/gac/120-2-3-.40","Background check for resident temporary insurance license","1","(2)(a)-(b)","","See Ga. Code Ann. § 43-1-19 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ga. Comp. R. & Regs. r. 120-2-3-.31","http://rules.sos.ga.gov/gac/120-2-3-.31","Background check for limited subagent license","1","(2)(a)-(b)","","See Ga. Code Ann. § 43-1-19 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ga. Comp. R. & Regs. r. 120-2-3-.23","http://rules.sos.ga.gov/gac/120-2-3-.23","Background check for resident variable insurance products license","1","(2)","","See Ga. Code Ann. § 43-1-19 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ga. Comp. R. & Regs. r. 120-2-3-.21","http://rules.sos.ga.gov/gac/120-2-3-.21","Background check for insurance agent certificate of authority","1","2","","See Ga. Code Ann. § 43-1-19 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"O.C.G.A. § 50-10-4","https://codes.findlaw.com/ga/title-50-state-government/ga-code-sect-50-10-4.html","Ineligible for loan/assistance from Georgia Development Authority (conviction of individual/owner/officer/director)","1","(c)(1)(A)-(B )
(c)(1)(c)(2)(A)-(B)
","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Government loans & grants","Banking, lending, securities & finance","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 4-6-4","https://codes.findlaw.com/ga/title-4-animals/ga-code-sect-4-6-4.html","Suspend/revoke livestock market operator/dealer license (offenses related to livestock dealers and auctions)","1","All","Other triggering offenses:
Violations of title 4, chapter 6 ("Livestock Dealers and Auctions")

See also:
O.C.G.A. § 4-6-10","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 43-4B-27","https://codes.findlaw.com/ga/title-43-professions-and-businesses/ga-code-sect-43-4b-27.html","Ineligible for employment as a general manager for a ticket broker","1","All","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Entertainment, athletics, news & broadcasting","Any felony","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 50-5-133","https://codes.findlaw.com/ga/title-50-state-government/ga-code-sect-50-5-133.html","Ineligible to contract with state entity/submit bids to state entity/supply state entity","1","(a)(1)-(5)
(b)
(c)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"O.C.G.A. § 48-11-23.1","https://codes.findlaw.com/ga/title-48-revenue-and-taxation/ga-code-sect-48-11-23-1.html","Revoke tobacco dealer tobacco manufacturer/distributor/dealer/importer license (tax stamp offenses)","1","All","Other triggering offenses:
Unlawful use of tax stamps","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Discretionary","Indefinite"
"O.C.G.A. § 4-6-10","https://codes.findlaw.com/ga/title-4-animals/ga-code-sect-4-6-10.html","Revoke livestock market operator/dealer license (certain offenses related to recording and inspecting livestock for transfer)","1","(b), (c)","Other triggering offenses:
Violation of O.C.G.A § 4-6-2 (sale, auction, transfer, or movement of infected livestock)
Violation of O.C.G.A § 4-6-5 (maintenance of records)
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 43-41-16","https://codes.findlaw.com/ga/title-43-professions-and-businesses/ga-code-sect-43-41-16.html","Deny/suspend/revoke residential/general contractor license","1","(a)(1)-(2)
(a)(5)
(b)(1)-(6)","","Links may point to unofficial sources where official sources cannot be directly linked.

See Ga. Code Ann. § 43-1-19 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Any felony","Discretionary","Indefinite"
"O.C.G.A. § 43-34-283","https://codes.findlaw.com/ga/title-43-professions-and-businesses/ga-code-sect-43-34-283.html","Ineligible to own/have an ownership interest in a pain management clinic","1","(a)
(b)(4)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Health care","Any felony","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 38-3-27","https://codes.findlaw.com/ga/title-38-military-emergency-management-and-veterans-affairs/ga-code-sect-38-3-27.html","Ineligible to serve as director of local organization for emergency management","1","(a) (2) (B)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Emergency services, management & fire","Any felony","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 3-3-32","https://codes.findlaw.com/ga/title-3-alcoholic-beverages/ga-code-sect-3-3-32.html","Suspend/revoke license to ship alcohol into state","1","(a),(b)","See also:
O.C.G.A. § 3-4-152

O.C.G.A. § 3-5-3
O.C.G.A. § 3-6-22
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Discretionary","Indefinite"
"O.C.G.A. § 17-8-6","https://codes.findlaw.com/ga/title-17-criminal-procedure/ga-code-sect-17-8-6.html","Seal criminal records upon dismissal of charges/satisfaction of pretrial disposition","0","(a)(1), (2)
(b)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"O.C.G.A. § 16-9-62","https://codes.findlaw.com/ga/title-16-crimes-and-offenses/ga-code-sect-16-9-62.html","Administrative penalty for unlawful use of automated sales suppression device","1","(a)-(b), (d)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sales & service (general)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 16-7-53","https://codes.findlaw.com/ga/title-16-crimes-and-offenses/ga-code-sect-16-7-53.html","Publish notice of conviction (unlawful dumping)","1","(a)-(c), (e)","Other triggering offenses:
Intentional dumping of egregious litter in violation of this section","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Hazardous materials, pesticides, chemicals & waste","Other","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 16-6-13","https://codes.findlaw.com/ga/title-16-crimes-and-offenses/ga-code-sect-16-6-13.html","Publish notice of conviction (pandering)","1","(a),(c)(1)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Emergency services, management & fire","Sex offenses","Mandatory/Automatic","Indefinite"
"O.C.G.A. § 27-3-19","https://codes.findlaw.com/ga/title-27-game-and-fish/ga-code-sect-27-3-19.html","Suspend hunting license (alligator hunting at night)","1","(f)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"O.C.G.A. § 16-13-2","https://codes.findlaw.com/ga/title-16-crimes-and-offenses/ga-code-sect-16-13-2.html","Deferred adjudication for first-time drug possession/non-violent drug-related property crime","0","(a), (c)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"O.C.G.A. § 42-9-42","https://codes.findlaw.com/ga/title-42-penal-institutions/ga-code-sect-42-9-42.html","Pardon","0","All","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"O.C.G.A. § 42-8-60","https://codes.findlaw.com/ga/title-42-penal-institutions/ga-code-sect-42-8-60.html","First offender probation program (deferred adjudication/relief)","0","All","See also:
O.C.G.A. § 42-8-63
O.C.G.A. § 42-8-65
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"O.C.G.A. § 40-6-189","https://codes.findlaw.com/ga/title-40-motor-vehicles-and-traffic/ga-code-sect-40-6-189.html","Pay civil fine (speeding over 85/75 mph)","1","All","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
