Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"13 V.S.A. § 7602","http://legislature.vermont.gov/statutes/section/13/230/07602","Expunge criminal record (general authority)","0","All","See also: 
13 V.S.A. § 7601(4)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"14A V.S.A. § 418","http://legislature.vermont.gov/statutes/section/14A/004/00418","Forfeit interest in trust","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"14A V.S.A. § 418","http://legislature.vermont.gov/statutes/section/14A/004/00418","Remove as trustee of a trust","1","(c), (f)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"15 V.S.A. § 1108","http://legislature.vermont.gov/statutes/section/15/021/01108","Expunge criminal record for violation of domestic abuse protection order","0","(a), (e)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"15 V.S.A. § 665a","http://legislature.vermont.gov/statutes/section/15/011/00665a","Limit parent-child contact","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary","Time-limited"
"15A V.S.A. § 3-504","http://legislature.vermont.gov/statutes/section/15A/003/00504","Terminate parental rights","1","(a)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"18 V.S.A. § 4474","http://legislature.vermont.gov/statutes/fullchapter/18/086","Background check for registered caregiver for medicinal marijuana patient","1","(a), (b)","Implementing regulation: 
CVR 28-000-003","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"20 V.S.A. § 2056e","http://legislature.vermont.gov/statutes/section/20/117/02056e","Background check for employment in state security personnel position","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"20 V.S.A. § 2056h","http://legislature.vermont.gov/statutes/section/20/117/02056h","Background check for employment as a banking division examiner","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"20 V.S.A. § 2355","http://legislature.vermont.gov/statutes/section/20/151/02355","Revoke certification of law enforcement officer","1","(a)(11)","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"23 V.S.A. § 102","http://legislature.vermont.gov/statutes/section/23/003/00102","Background check for employment with Motor Vehicle Department","1","(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"23 V.S.A. § 1209a","","Reinstate driver license after DUI conviction","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"23 V.S.A. § 1213","","Permit operation of motor vehicle with ignition interlock restricted driver's license","0","(a),(d),(f)-(i)","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"23 V.S.A. § 2506","http://legislature.vermont.gov/statutes/fullchapter/23/025","Suspend driver license/operating privilege (point system for traffic offenses)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"23 V.S.A. § 4119","http://legislature.vermont.gov/statutes/section/23/039/04119","Suspend/revoke commercial driver license (180 days/2 years/3 years for first/second/third and subsequent violation of out-of-service order)","2","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"23 V.S.A. § 495","http://legislature.vermont.gov/statutes/section/23/007/00495","Revoke transporter registration certificate","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"23 V.S.A. § 673a","http://legislature.vermont.gov/statutes/section/23/009/00673a","Revoke driver license/operating privilege of habitual violator of motor vehicle laws","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"33 V.S.A. § 152","http://legislature.vermont.gov/statutes/section/33/001/00152","Background check for employment/volunteer position in a licensed child care facility","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Child care providers & youth programs","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"33 V.S.A. § 4916c","http://legislature.vermont.gov/statutes/section/33/049/04916c","Expunge record from child protection registry","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"33 V.S.A. § 5117","http://legislature.vermont.gov/statutes/section/33/051/05117","Restrict public access to record of juvenile adjudication of delinquency","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"33 V.S.A. § 5119","http://legislature.vermont.gov/statutes/section/33/051/05119","Seal juvenile records","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"33 V.S.A. § 5202","http://legislature.vermont.gov/statutes/section/33/052/05202","Limit use of juvenile adjudication to impose collateral consequence/adjudication not considered conviction","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"33 V.S.A. § 5255","http://legislature.vermont.gov/statutes/section/33/052/05255","Background check to assume temporary custody of child","1","(e)(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"33 V.S.A. § 5307","http://legislature.vermont.gov/statutes/section/33/053/05307","Background check to assume temporary custody of child","1","(e)(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"4 V.S.A. § 962","http://legislature.vermont.gov/statutes/section/04/025/00962","Ineligible to serve as juror","1","(a)(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"7 V.S.A. § 236","http://legislature.vermont.gov/statutes/section/07/009/00236","Suspend/revoke alcoholic beverages license/permit (violation of alcoholic beverages laws)","1","(a), (b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Discretionary","Indefinite"
"7 V.S.A. § 655","http://legislature.vermont.gov/statutes/section/07/021/00655","Revoke alcoholic beverages license (bartering for alcohol conviction)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"8 V.S.A. § 17601","http://legislature.vermont.gov/statutes/section/08/207/17601","Background check to obtain control of financial institution/holding company","1","(c)(1)(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"8 V.S.A. § 3836","http://legislature.vermont.gov/statutes/section/08/103/03836","Forfeit surety bond (conviction of life settlement provider/broker)","1","(a)(5)(D), (b)(6)(C)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"8 V.S.A. § 3847","http://legislature.vermont.gov/statutes/section/08/103/03847","Ineligible for employment in life insurance settlement industry","1","(a)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"9 V.S.A. § 2723","http://legislature.vermont.gov/statutes/section/09/073/02723","Suspend/revoke public weighmaster license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Weights & measures","Other","Discretionary","Indefinite"
"CVR 14-050-038","https://www.lexisnexis.com/hottopics/codeofvtrules/","Ineligible for waiver of commercial motor vehicle skill test","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"CVR 21-020-042","https://www.lexisnexis.com/hottopics/codeofvtrules/","Ineligible for illustration actuary certification","1","(11)(C)(3)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"V.S.A. Const. § 20","http://legislature.vermont.gov/statutes/constitution-of-the-state-of-vermont/","Executive pardon","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Vt. Jury Select. Rule 1","","Ineligible for jury service","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"10 V.S.A. § 4503","http://legislature.vermont.gov/statutes/section/10/109/04503","Forfeit equipment used in unlawful hunting","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Firearms, weapons & explosives","Recreational license offenses","Mandatory/Automatic","Indefinite"
"13 V.S.A. § 364","http://legislature.vermont.gov/statutes/section/13/008/00364","Forfeit fighting animal/related property","1","(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"13 V.S.A. § 8008","http://legislature.vermont.gov/statutes/section/13/231/08008","Limit effect of criminal conviction in determination to impose discretionary collateral consequence","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"13 V.S.A. § 8009","http://legislature.vermont.gov/statutes/section/13/231/08009","Limit effect of out of state conviction in imposition of collateral consequences","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"13 V.S.A. § 8009","http://legislature.vermont.gov/statutes/section/13/231/08009","Limit effect of reversed/vacated/overturned conviction","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"13 V.S.A. § 8010","http://legislature.vermont.gov/statutes/section/13/231/08010","Order of limited relief from collateral consequences","0","All","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"13 V.S.A. § 8011","http://legislature.vermont.gov/statutes/section/13/231/08011","Certificate of restoration of rights","0","All","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"20 V.S.A. § 3912","http://legislature.vermont.gov/statutes/section/20/194/03912","Forfeit animals (unlicensed auctions/pet merchants/shelter/rescue)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Discretionary","Indefinite"
"23 V.S.A. § 1095b","http://legislature.vermont.gov/statutes/section/23/013/01095b","Assess points on driving record (texting while driving)","1","(c)(2), (3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"23 V.S.A. § 614","http://legislature.vermont.gov/statutes/section/23/009/00614","Suspend junior motor vehicle operator's license","1","(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"23 V.S.A. § 615","http://legislature.vermont.gov/statutes/section/23/009/00615","Suspend motor vehicle learner's permit","1","(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"26 V.S.A. § 3314","http://legislature.vermont.gov/statutes/section/26/069/03314","Background check for real estate appraisal license/registration","1","(a)(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"13 V.S.A. § 7603","https://legislature.vermont.gov/statutes/section/13/230/07603","Seal criminal records not resulted in conviction (relief)","0","All","See also:

13 V.S.A. § 7606","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"3 V.S.A. § 241","https://legislature.vermont.gov/statutes/section/03/010/00241","Background check for state employment/contract in position with access to federal tax information","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"6 V.S.A. § 1477","https://legislature.vermont.gov/statutes/section/06/107/01477","Revoke livestock dealer license","1","All","Other triggering offenses:
Misuse or removal of official identification devices","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"13 V.S.A. § 7609","https://legislature.vermont.gov/statutes/section/13/230/07609","Expunge criminal history record of person age 18 to 20 at time crime was committed","","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"6 V.S.A. § 1477","https://legislature.vermont.gov/statutes/section/06/107/01477","Revoke livestock dealer license","1","All","Other triggering offenses:
Misuse or removal of official identification devices","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"13 V.S.A. § 7609","https://legislature.vermont.gov/statutes/section/13/230/07609","Expunge criminal history record of person age 18 to 20 at time crime was committed","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"7 V.S.A. § 210","","Suspension or revocation of alcoholic beverage license or permit","1","a(2),b(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Discretionary","Indefinite"
"23 V.S.A. § 2303","","Expungement of violation records","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"8 V.S.A. § 2202b","","Banking license","1","3","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"8 V.S.A. § 2110","","Revocation, suspension, termination, or nonrenewal of license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"23 V.S.A. § 2502","","Points on driver's license ","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"13 V.S.A. § 7606","https://plus.lexis.com/search/?pdmfid=1530671&crid=3d5a540a-c6c0-4070-a32e-450793fa68a9&pdsearchterms=13+V.S.A.+%C2%A7+7606&pdtypeofsearch=searchboxclick&pdsearchtype=SearchBox&pdstartin=&pdpsf=&pdqttype=and&pdquerytemplateid=&ecomp=1g_ck&earg=pdsf&prid=6fb02324-62cd-4ddb-af8f-73140f38660a","Effect of Expungement ","1","(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"7 V.S.A. § 954","https://plus.lexis.com/search/?pdmfid=1530671&crid=95f548fe-3e27-45f1-bc67-e10e63c30913&pdsearchterms=7+V.S.A.+%C2%A7+954&pdtypeofsearch=searchboxclick&pdsearchtype=SearchBox&pdstartin=&pdpsf=&pdqttype=and&pdquerytemplateid=&ecomp=1g_ck&earg=pdsf&prid=2350685d-b88b-41fd-8868-572f51f4b03c","Medical Cannabis Registry Caregiver ","1","(b),(c)","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","Occupational & professional licensure & certification","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"10A V.S.A. § 12","http://legislature.vermont.gov/statutes/section/10APPENDIX/001/00012","Ineligible for leashed tracking dog license","1","(5)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms|Occupational & professional licensure & certification","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"11C V.S.A. § 902","http://legislature.vermont.gov/statutes/section/11C/009/00902","Deny indemnification of director by mutual benefit enterprise","1","(a) - (c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"12 V.S.A. § 1608","http://legislature.vermont.gov/statutes/section/12/061/01608","Impeach credibility of witness in court","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Crimes involving fraud, dishonesty, misrepresentation or money-laundering|Crime of moral turpitude","Discretionary","Time-limited"
"13 V.S.A. § 1383","http://legislature.vermont.gov/statutes/section/13/028/01383","Register on the adult abuse registry","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Adult care, nursing homes & residential care facilities","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"13 V.S.A. § 2029","http://law.justia.com/codes/vermont/2012/title13/chapter47/section2029/","Limit ability to engage in home improvement activities for compensation","1","(f)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"13 V.S.A. § 2658","http://legislature.vermont.gov/statutes/section/13/060/02658","Vacate/expunge prostitution conviction of human trafficking victim","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction|Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"13 V.S.A. § 5410","http://legislature.vermont.gov/statutes/section/13/167/05410","Notify victim of sex offender registration/change of address","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Crimes of violence, including 'person offenses'|Sex offenses","Discretionary","Indefinite"
"13 V.S.A. § 5411a","http://legislature.vermont.gov/statutes/section/13/167/05411a","Register on electronic sex offender registry","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"13 V.S.A. § 5411c","http://legislature.vermont.gov/statutes/section/13/167/05411c","Notify public of sex offender required to be posted on internet","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Crimes of violence, including 'person offenses'|Sex offenses","Discretionary","Indefinite"
"13 V.S.A. § 5422","http://legislature.vermont.gov/statutes/section/13/167/05422","Civil liability to crime victim for profits of crime","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Any felony|Any misdemeanor","Discretionary","Indefinite"
"14 V.S.A. § 322","http://legislature.vermont.gov/statutes/section/14/042/00322","Forfeit share in decedent's estate","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"15 V.S.A. § 1115","http://legislature.vermont.gov/statutes/section/15/021/01115","Deny visitation with child","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'|Sex offenses","Discretionary","Indefinite"
"15 V.S.A. § 817","http://legislature.vermont.gov/statutes/section/15/013/00817","Ineligible for name change (registered sex offender)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Sex offender registration, residency & proximity","Crimes of violence, including 'person offenses'|Sex offenses","Discretionary (waiver)","Indefinite"
"15A V.S.A. § 1-113","http://legislature.vermont.gov/statutes/section/15A/001/00113","Background check for prospective adoptive parent","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights|Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"18 V.S.A. § 4208","http://legislature.vermont.gov/statutes/section/18/084/04208","Ineligible for regulated drugs license/certificate (conviction of applicant/managing officer)","1","(1),(4)","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","Occupational & professional licensure & certification","Health care|Pharmacy & drugs","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"21 V.S.A. § 1344","http://legislature.vermont.gov/statutes/section/21/017/01344","Ineligible for unemployment compensation benefits","1","(a)(1)(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Social Security, SSI, unemployment & disability benefits","Any felony|Any misdemeanor","Mandatory/Automatic","Time-limited"
"23 V.S.A. § 1201","http://legislature.vermont.gov/statutes/section/23/013/01201","Ineligible to operate a motor vehicle with an alcohol concentration at 0.02 or more","1","(a)-(f)","","","2023 legislative session and all 2023 regulatory rulemaking legislative session ","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses|Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"23 V.S.A. § 1208","http://legislature.vermont.gov/statutes/section/23/013/01208","Revoke driver license/operating privilege (third DUI conviction)","2","(b)","Relief:
23 V.S.A. § 1209a 
23 V.S.A. § 1213","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses|Motor vehicle offenses","Mandatory/Automatic","Varies"
"23 V.S.A. § 1216","http://legislature.vermont.gov/statutes/section/23/013/01216","Suspend driver license/operating privilege (DUI conviction for person under 21 years of age)","1","All","See also: 
23 V.S.A. § 1209a","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses|Motor vehicle offenses","Mandatory/Automatic","Conditional"
"23 V.S.A. § 1709","http://legislature.vermont.gov/statutes/section/23/017/01709","Notify commissioner of motor vehicles of conviction","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)|Registration, publication & notification","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
