Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Ala. Admin. Code r. 660-3-6-.04","http://www.alabamaadministrativecode.state.al.us/docs/hres/660-3-6.pdf","Withhold child support arrearages from unemployment compensation","1","(1)
(2)
(3)","Additional offense details:
Code of Ala. § 13A-13-4 (a),(b),(c ) 

See also:
Ala. Admin. Code r. 660-3-6-.01 (2) 

","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Social Security, SSI, unemployment & disability benefits","Child Support offenses","Discretionary","Indefinite"
"Ala. Admin. Code r. 660-3-6-.05","http://www.alabamaadministrativecode.state.al.us/docs/hres/660-3-6.pdf","Withhold child support arrearages from enumerated federal payments","1","(1)(a),(b),(c)
(2)(a)-(d)
(3)","Additional offense details:
Code of Ala. § 13A-13-4 (a),(b),(c ) 

See also:
Ala. Admin. Code r. 660-3-6-.01 (4) 
Ala. Admin. Code r. 660-3-6, Attachment (2) 
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Social Security, SSI, unemployment & disability benefits","Child Support offenses","Discretionary","Indefinite"
"Ala. Admin. Code r. 660-3-6-.06","http://www.alabamaadministrativecode.state.al.us/docs/hres/660-3-6.pdf","Deny/revoke passport (child support arrearages)","1","(1)
(2)","Additional offense details:
Code of Ala. § 13A-13-4 (a),(b),(c ) 

See also:
Ala. Admin. Code r. 660-3-6-.01 (5) 
","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Immigration, naturalization & travel","Child Support offenses","Discretionary","Indefinite"
"Ala. Admin. Code r. 660-4-2-.02","http://www.alabamaadministrativecode.state.al.us/docs/hres/660-4-2.pdf","Ineligible to reside in household certified to receive food stamps","","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights|Housing & residency","","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Ala. Admin. Code r. 660-5-22-.03","http://www.alabamaadministrativecode.state.al.us/docs/hres/660-5-22.pdf","Remove child from placement home before legal adoption","1","(13)(a),(b),(c)
(14)","Conviction self-disclosure requirement:
Ala. Admin. Code r. 660-5-46-.01
Ala. Admin. Code r. 660-5-46-.03
Ala. Admin. Code r. 660-5-46-.04
Ala. Admin. Code r. 660-5-46-.05
Ala. Admin. Code r. 660-5-46-.06
Ala. Admin. Code r. 660-5-46-.08","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","Any felony","Discretionary","Indefinite"
"Ala. Admin. Code r. 660-5-46-.08","http://www.alabamaadministrativecode.state.al.us/docs/hres/660-5-46.pdf","Contest accuracy of criminal record (relief)","0","(1)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Ala. Admin. Code r. 660-5-46-.09","http://www.alabamaadministrativecode.state.al.us/docs/hres/660-5-46.pdf","Restrict access to criminal records (relief)","0","(1)
(2)
(3)(a)-(e)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Ala. Admin. Code r. 760-X-1-.03","http://www.alabamaadministrativecode.state.al.us/docs/alea/760-X-1.pdf","Suspend motor vehicle license (for unauthorized transfer of motor vehicle license)","1","All","See also:
Code of Ala. § 32-6-18 (a)-(f)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Ala. Admin. Code r. 797-X-6-.01","http://www.alabamaadministrativecode.state.al.us/docs/rmg/McWord797-X-6.pdf","Deny entry to Red Mountain Greenway and Recreational Area","1","(1)
(3)","Other triggering offenses:
Violations related to the Red Mountain Greenway and Recreational Area Commission","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Commercial fishing","Other","Discretionary","Indefinite"
"Ala. Admin. Code r. 830-X-3-.14","http://www.alabamaadministrativecode.state.al.us/docs/sec/McWord830-X-3.pdf","Background check for employment with registered securities dealer","1","(1)(l)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ala. Admin. Code r. 950-1-13-.03","http://www.alabamaadministrativecode.state.al.us/docs/ys/1YS13.rtf","Background check for employment in a short-term youth detention facility","1","(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ala. Admin. Code r. 950-1-13-.06","http://www.alabamaadministrativecode.state.al.us/docs/ys/1YS13.rtf","Background check to volunteer in a short-term youth detention facility","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ala. Admin. Code r. 950-1-6-.03","http://www.alabamaadministrativecode.state.al.us/docs/ys/1YS6.RTF","Background check to work/volunteer in youth residential facilities/programs","1","(3)(h) 
(7)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ala. R. Jud. Admin. Rule 40","http://judicial.alabama.gov/library/RulesJudicialAdm","Remove from master jury list (felony conviction)","1","(B)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"Ala. R. Jud. Admin. Rule 41","http://judicial.alabama.gov/library/RulesJudicialAdm","Ineligible to pay court costs with a credit card","1","(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Court personnel, general legal services & bail bonds","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Alabama Const. Art. V, Sec. 124","https://codes.findlaw.com/al/alabama-constitution-of-1901","Commutation/reprieve/pardon (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 11-44C-88","https://codes.findlaw.com/al/title-11-counties-and-municipal-corporations/al-code-sect-11-44c-88.html","Void city contracts/agreements","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Code of Ala. § 12-15-133","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-15-133.html","Limit access to/use of juvenile legal/social files/court records (relief)","0","(a)(1)-(4)
(b)
(c)(1)-(8)
(d)(1),(2),(3)
(e)
(f) 
(g)","Additional offense details:
Code of Ala. § 12-15-204 (b)
Code of Ala. § 15-19-1 (a)

See also:
Code of Ala. § 12-15-203 (i)
","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 12-15-134","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-15-134.html","Limit access to juvenile law enforcement records (relief)","0","(a)
(b)(1)-(7)
(c)
(d)(1),(2)
(e)
(f)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 12-15-136","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-15-136.html","Seal juvenile legal/social files/court records (relief)","0","(a)(1),(2)
(e)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 12-15-137","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-15-137.html","Expungement of juvenile legal/social files/court records (relief)","","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 12-15-315","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-15-315.html","Background check to serve as kinship foster parent","1","(a)(4)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Code of Ala. § 12-15-319","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-15-319.html","Terminate parental rights","1","(a)(4)","See also:
Code of Ala. § 38-12-3 (a),(b)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Any felony","Discretionary","Indefinite"
"Code of Ala. § 12-16-150","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-16-150.html","Ineligible for jury service (felony as ground for challenge of a juror)","1","(5)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Discretionary","Indefinite"
"Code of Ala. § 12-17-224","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-17-224.html","Impose presumption of passing a worthless check","1","(a)(1),(2) 
","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Code of Ala. § 12-17-226.4","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-17-226-4.html","Pretrial diversion program (relief)","0","(a)
(b)
(c)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 12-21-162","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-21-162.html","Ineligible to serve as a witness","1","(a)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Code of Ala. § 12-23-5","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-23-5.html","Drug abuse treatment program diversion (relief)","0","(1)
(2)
(3)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 12-23A-5","https://codes.findlaw.com/al/title-12-courts/al-code-sect-12-23a-5.html","Impose pretrial release drug testing","1","(a)
(b)(1)-(5)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Law enforcement, corrections & public safety","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Code of Ala. § 13A-11-181","https://codes.findlaw.com/al/title-13a-criminal-code/al-code-sect-13a-11-181.html","Register as convicted felon with county of residence","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"Code of Ala. § 13A-12-200.8","https://codes.findlaw.com/al/title-13a-criminal-code/al-code-sect-13a-12-200-8.html","Impose civil penalty in lieu of criminal forfeiture of obscene material","1","(a)(1),(2),(3)
(f)","Additional offense details:
Code of Ala. § 13A-12-200.1 et seq. (Alabama Anti-Obscenity Enforcement Act)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Sex offenses","Discretionary","Indefinite"
"Code of Ala. § 13A-12-260","https://codes.findlaw.com/al/title-13a-criminal-code/al-code-sect-13a-12-260.html","Impose presumption that object is drug paraphernalia","1","(b)(2)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Controlled substances offenses","Discretionary","Indefinite"
"Code of Ala. § 13A-12-291","https://codes.findlaw.com/al/title-13a-criminal-code/al-code-sect-13a-12-291.html","Suspend driver's license (trafficking in specified substances)","1","(a)(1)-(5)","Additional offense details:
Code of Ala. § 13A-12-291 (1)-(10)

See also:
Code of Ala. § 13A-12-292
Code of Ala. § 13A-12-293","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Code of Ala. § 13A-12-73","https://codes.findlaw.com/al/title-13a-criminal-code/al-code-sect-13a-12-73.html","Forfeit interest in condemned property for gaming conviction","1","All","See also:
Ala. § 13A-12-290","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Mandatory/Automatic","Indefinite"
"Code of Ala. § 13A-8-151","https://codes.findlaw.com/al/title-13a-criminal-code/al-code-sect-13a-8-151.html","Forfeit unlawful telecommunications equipment","1","(a)(1)-(4)
(b)","Other triggering offenses:
Offenses related to gambling","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public utilities & mail","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Code of Ala. § 13A-9-71","https://codes.findlaw.com/al/title-13a-criminal-code/al-code-sect-13a-9-71.html","Impose civil penalty for charitable fraud","1","(q)
(r )","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Fundraising, charities & nonprofits","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Code of Ala. § 15-13-145","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-13-145.html","Ineligible for judicial public bail","1","(2)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"Code of Ala. § 15-13-147","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-13-147.html","Deny judicial public bail","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Law enforcement, corrections & public safety","Any misdemeanor","Discretionary","Indefinite"
"Code of Ala. § 15-19-7","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-19-7.html","Limit use of/access to youthful offender convictions (relief)","0","(a)
(b)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-22-113","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-22-113.html","Grant posthumous pardon to remedy social injustice associated with racial discrimination (relief)","0","(a)(1)-(4)
(b)
(c)(1),(2)
(d)
(e)","Relief:
Code of Ala. § 15-20A-25

Additional offense details:
Code of Ala. § 15-20A-5

See also:
Code of Ala. § 15-20A-3  (a),(b)
Code of Ala. § 15-20A-14  (a),(b),(c )","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-22-27","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-22-27.html","Pardon person whose death sentence has been commuted (relief)","0","(a)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-22-36","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-22-36.html","Pardon/restore rights (relief)","0","(a)
(b)
(c)
(d)
(e)(2),(5)
(f)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-22-36.1","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-22-36-1.html","Restore voting rights (relief)","0","(a)(1)-(4)
(b)
(g)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Civil rights & voting","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-22-50","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-22-50.html","Ineligible for suspended sentence for felonies where imposed sentence exceeds 15 years","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Dismissal, set-aside, vacatur & offense reduction","Any felony","Mandatory/Automatic","Indefinite"
"Code of Ala. § 15-22-91","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-22-91.html","Pardon convictions for protesting racial segregation/discrimination (relief)","0","(a)
(b)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-22-92","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-22-92.html","Transfer pardoned conviction records for confidential storage (relief)","0","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-27-1","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-27-1.html","Expunge record of a misdemeanor criminal offense/violation/traffic violation/municipal ordinance violation (relief)","","(a)(1)-(5)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-27-15","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-27-15.html","Restoration of right to ship, transport, possess, or receive a firearm after expungement (relief)","1","All","See also:
Code of Ala. § 15-27-3 (a),(b),(c )","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 15-27-2","https://codes.findlaw.com/al/title-15-criminal-procedure/al-code-sect-15-27-2.html","Expunge record of a felony offense (relief)","","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 16-22A-10","https://codes.findlaw.com/al/title-16-education/al-code-sect-16-22a-10.html","Limit use of/access to criminal records made available to Department of Education (relief)","0","(a)(1),(2)
(b)
(d)(1),(2),(3)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 17-3-31","https://codes.findlaw.com/al/title-17-elections/al-code-sect-17-3-31.html","Restoration of right to vote upon pardon (relief)","0","All","See also:
Code of Ala. § 17-3-56","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Civil rights & voting","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Code of Ala. § 20-2-190.2","https://codes.findlaw.com/al/title-20-food-drugs-and-cosmetics/al-code-sect-20-2-190-2.html","Register with drug tracking system","2","(a)(1),(2)
(b)
(e)(1),(2)
(f)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Pharmacy & drugs","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Code of Ala. § 20-2-190.2","https://codes.findlaw.com/al/title-20-food-drugs-and-cosmetics/al-code-sect-20-2-190-2.html","Ineligible to purchase ephedrine/pseudoephedrine","2","(j)(1),(2)
(k)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Pharmacy & drugs","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Code of Ala. § 22-40A-19","https://codes.findlaw.com/al/title-22-health-mental-health-and-environmental-control/al-code-sect-22-40a-19.html","Forfeit cost of scrap tire removal","1","(a)(1)-(4)
(b)
(c)
(d)
(e)
(f)","Other triggering offenses:
Violation of the Alabama Scrap Tire Environmental Quality Act","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Hazardous materials, pesticides, chemicals & waste","Other","Mandatory/Automatic","Indefinite"
"Code of Ala. § 22-52-10.8","https://codes.findlaw.com/al/title-22-health-mental-health-and-environmental-control/al-code-sect-22-52-10-8.html","Background check to purchase/transfer firearms","1","(a)
(b)
(c)","See also:
Code of Ala. § 22-50-90 (1),(2)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Code of Ala. § 25-4-145","https://codes.findlaw.com/al/title-25-industrial-relations-and-labor/al-code-sect-25-4-145.html","Forfeit amount of fraudulently obtained unemployment compensation","1","(a)
(c)
(d)
(e)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Social Security, SSI, unemployment & disability benefits","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Code of Ala. § 25-9-301","https://codes.findlaw.com/al/title-25-industrial-relations-and-labor/al-code-sect-25-9-301.html","Forfeit expense of creating accurate coal mine map","1","All","Other triggering offense:
Violations related to mining safety (failure to provide map of coal mine)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Mining, drilling, oil, fuel, energy & resource extraction","Other","Discretionary","Indefinite"
