Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"R.I. Gen. Laws § 5-53.1-2","http://webserver.rilin.state.ri.us/Statutes/TITLE5/5-53.1/5-53.1-2.HTM","Background check to serve as director/officer/member/trustee/partner/employee/agent/senior executive level employee of a charitable organization","1","(a)(13)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Fundraising, charities & nonprofits","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"R.I. Gen. Laws § 5-39.1-8","http://webserver.rilin.state.ri.us/Statutes/TITLE5/5-39.1/5-39.1-8.HTM","Ineligible for social worker license","1","(d)(4)","","","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Social work & child welfare","Any felony","Discretionary (waiver)","Indefinite"
"R.I. Gen. Laws § 5-39.1-10","http://webserver.rilin.state.ri.us/Statutes/TITLE5/5-39.1/5-39.1-10.HTM","Deny/suspend/revoke social worker license","1","(7)","See also:
R.I. Gen. Laws § 5-39.1-13
CRIR 15-050-001(VII)","","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Social work & child welfare","Any felony","Discretionary","Indefinite"
"R.I. Gen. Laws § 42-17.8-4","http://webserver.rilin.state.ri.us/Statutes/TITLE42/42-17.8/42-17.8-4.HTM","Ineligible for environmental compliance incentive benefits","1","(5)(i)","Other triggering offenses:
Violations of federal/state/local environmental law","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"R.I. Gen. Laws § 4-1-42","http://webserver.rilin.state.ri.us/Statutes/TITLE4/4-1/4-1-42.HTM","Forfeit ownership rights to animals","1","All","Other triggering offenses:
Offenses related to animal cruelty","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"R.I. Gen. Laws § 4-1-22","http://webserver.rilin.state.ri.us/Statutes/TITLE4/4-1/4-1-22.HTM","Forfeit rights to animals (neglect/cruel treatment)","1","All","Other triggering offenses:
Offenses related to animal cruelty
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"R.I. Gen. Laws § 31-23.2-7","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-23.2/31-23.2-7.HTM","Revoke motor vehicle dealer's license","1","(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Motor vehicle sales & service","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"R.I. Gen. Laws § 31-10.3-31","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-10.3/31-10.3-31.HTM","Suspend commercial motor vehicle operator's license (traffic violations)","1","(b)(6)","","","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"R.I. Gen. Laws § 27-54-5","http://webserver.rilin.state.ri.us/Statutes/TITLE27/27-54/27-54-5.HTM","Ineligible to serve as director/officer/senior management official of an insurance company","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"R.I. Gen. Laws § 15-7-11","http://webserver.rilin.state.ri.us/Statutes/TITLE15/15-7/15-7-11.HTM","Background check to adopt a child","1","(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"R.I. Gen. Laws § 12-25.1-4","http://webserver.rilin.state.ri.us/Statutes/TITLE12/12-25.1/12-25.1-4.HTM","Ineligible for victim compensation from the criminal royalties fund","1","(b)(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"R.I. Gen. Laws § 12-19-2.2","http://webserver.rilin.state.ri.us/Statutes/TITLE12/12-19/12-19-2.2.HTM","Alternative confinement (shock incarceration program)(relief)","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"R.I. Gen. Laws § 12-18-3","http://webserver.rilin.state.ri.us/Statutes/TITLE12/12-18/12-18-3.HTM","Pretrial diversion (relief)","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"R.I. Gen. Laws § 12-1.3-2","http://webserver.rilin.state.ri.us/Statutes/TITLE12/12-1.3/12-1.3-2.HTM","Expunge conviction record for first time nonviolent conviction (relief)","0","All","Additional offense details:
R.I. Gen. Laws § 12-1.3-1

See also:
R.I. Gen. Laws § 12-1.3-3
R.I. Gen. Laws § 12-1.3-4
R.I. Gen. Laws § 12-1-12","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"R.I. Gen. Laws § 11-47-5.5","http://webserver.rilin.state.ri.us/Statutes/TITLE11/11-47/11-47-5.5.HTM","Reclaim surrendered firearm (relief)","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Firearms, weapons & explosives","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"R.I. Gen. Laws § 11-37.1-3","http://webserver.rilin.state.ri.us/Statutes/TITLE11/11-37.1/11-37.1-3.HTM","Register as a sex offender","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"R.I. Gen. Laws § 11-19-35","http://webserver.rilin.state.ri.us/Statutes/TITLE11/11-19/11-19-35.HTM","Background check for license to sell pull tab lottery tickets","1","(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"R.I. Gen. Laws § 9-9-1.1","http://webserver.rilin.state.ri.us/Statutes/TITLE9/9-9/9-9-1.1.HTM","Ineligible to serve as a juror","1","(c)","","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"R.I. Gen. Laws § 4-8-16","http://webserver.rilin.state.ri.us/Statutes/TITLE4/4-8/4-8-16.HTM","Ineligible for milk buyer license","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"R.I. Gen. Laws § 42-61.3-3","http://webserver.rilin.state.ri.us/Statutes/TITLE42/42-61.3/42-61.3-3.HTM","Deny access to gaming facility","1","All","Additional offense details:
R.I. Gen. Laws § 42-61.3-2 (b)

Other triggering offenses:
Offenses related to casino gaming

","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Gaming, lottery & racing","Other","Discretionary","Indefinite"
"R.I. Gen. Laws § 3-8-12","http://webserver.rilin.state.ri.us/Statutes/TITLE3/3-8/3-8-12.HTM","Expunge criminal records (relief) (certain alcohol offenses by minors)","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"R.I. Gen. Laws § 31-32-6","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-32/31-32-6.HTM","Ineligible to register motor vehicle","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"R.I. Gen. Laws § 31-27-19","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-27/31-27-19.HTM","Suspend driver's license (operating a motor vehicle on a bicycle lane, trail or path)","1","(c)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"R.I. Gen. Laws § 31-22-30","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-22/31-22-30.HTM","Suspend motor vehicle license (texting while driving)","1","(a), (e)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Time-limited"
"R.I. Gen. Laws § 31-11-18","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-11/31-11-18.HTM","Deny driver's license (driving without a license)","1","All","See also:
R.I. Gen. Laws § 31-11-18.1 (b)","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"R.I. Gen. Laws § 31-10-6.2","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-10/31-10-6.2.HTM","Ineligible for full operator's driver's license (nonresident)","1","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"R.I. Gen. Laws § 31-10-6","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-10/31-10-6.HTM","Ineligible for full operator's driver's license","1","(3)(i)(B)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"R.I. Gen. Laws § 31-10-6","http://webserver.rilin.state.ri.us/Statutes/TITLE31/31-10/31-10-6.HTM","Ineligible for limited provisional (learner's) driver's license","1","(2)(i)(B)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
