Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"6 VAC 20-120-80","https://law.lis.virginia.gov/admincode/title6/agency20/chapter120/section80/","Expunge/seal criminal records (relief)","0","(C), (D)","Authorizing statute:
Va. Code Ann. § 9.1-102 

See also:
Va. Code Ann. § 19.2-392.2","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"6 VAC 20-120-70","https://law.lis.virginia.gov/admincode/title6/agency20/chapter120/section70/","Correct criminal history record (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"4 VAC 15-290-160","https://law.lis.virginia.gov/admincode/title4/agency15/chapter290/section160/","Ineligible for fox training preserve permit","1","(A)
(B)(1)(a)","Other triggering offenses:
Offenses related to wildlife","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Discretionary","Indefinite"
"4 VAC 15-290-160","https://law.lis.virginia.gov/admincode/title4/agency15/chapter290/section160/","Ineligible to supply foxes to preserves","1","(D)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"19 VAC 30-170-30","https://law.lis.virginia.gov/admincode/title19/agency30/chapter170/section30/","Remove from Sex Offender and Crimes Against Minors Registry (relief)","0","All","Authorizing statute:
Va. Code Ann. § 9.1-915","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Sex offender registration, residency & proximity","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"18 VAC 48-45-670","https://law.lis.virginia.gov/admincode/title18/agency48/chapter45/section670/","Background check for time-share reseller registration (self-disclosure)","1","(D)","","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"18 VAC 41-50-420","https://law.lis.virginia.gov/admincode/title18/agency41/chapter50/section420/","Deny/suspend/revoke tattooing school license (convictions of instructor/owner/director)","1","(C)(3)","Authorizing statute:
Va. Code Ann. § 54.1-201
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Cosmetology, barbering, electrology, tattooing & body art","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"18 VAC 145-40-140","https://law.lis.virginia.gov/admincode/title18/agency145/chapter40/section140/","Deny/suspend/revoke geologist certification","1","4","Authorizing statute:
Va. Code Ann. § 54.1-201
See also:
Va. Code Ann. § 54.1-2208.4","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Conservation, environmental sciences & water","Any felony","Discretionary","Indefinite"
"Va. Code Ann. § 9.1-909","https://law.lis.virginia.gov/search_cov.aspx?query="9.1-909"","Terminate sex offender re-registration requirement (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Sex offender registration, residency & proximity","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 9.1-186.6","https://law.lis.virginia.gov/search_cov.aspx?query="9.1-186.6"","Background check for renewal of bail enforcement agent license","1","(C)","See also:
Va. Code Ann. § 9.1-186.4","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Court personnel, general legal services & bail bonds","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 9.1-185.4","https://law.lis.virginia.gov/search_cov.aspx?query="9.1-185.4"","Ineligible for bail bondsman license (convictions of applicants/employees/agents)","1","(B)(1)","Background check:
Va. Code Ann. § 9.1-185.3
Va. Code Ann. § 9.1-185.5

See also:
6 VAC 20-250-30","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Court personnel, general legal services & bail bonds","Any felony","Mandatory/Automatic","Indefinite"
"Va. Code Ann. § 63.2-1202","https://law.lis.virginia.gov/search_cov.aspx?query="63.2-1202"","Place child for adoption without otherwise required consent of the father (general adoption provisions)","1","(A), (F)","Additional offense details:
Va. Code Ann. § 18.2-61(A)
Va. Code Ann. § 18.2-63 
Va. Code Ann. § 18.2-366(B)","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","Sex offenses","Mandatory/Automatic","Indefinite"
"Va. Code Ann. § 58.1-1006","https://law.lis.virginia.gov/search_cov.aspx?query="58.1-1006"","Suspend cigarette stamping permit","1","All","Other triggering offenses:
Offenses related to engaging in/permitting practice of cigarette stamping
Offenses related to interfering with inspection
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Mandatory/Automatic","Indefinite"
"Va. Code Ann. § 54.1-2813","https://law.lis.virginia.gov/search_cov.aspx?query="54.1-2813"","Ineligible for funeral service license (mandatory until completion of felony sentence conditions)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Funeral services","Any felony","Mandatory/Automatic","Conditional"
"Va. Code Ann. § 51.1-124.13","https://law.lis.virginia.gov/search_cov.aspx?query="51.1-124.13"","Ineligible to receive retirement benefits under Virginia Retirement System","1","All","Additional offense details:
Va. Code Ann. § 51.1-1405","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Retirement & pensions","Any felony","Discretionary","Indefinite"
"Va. Code Ann. § 46.2-320.1","https://law.lis.virginia.gov/search_cov.aspx?query="46.2-320.1"","Deny/suspend/revoke driver's license (failure to pay child support)","1","(A), (C)","Additional offense details:
Va. Code Ann. § 20-61","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Child Support offenses","Discretionary","Indefinite"
"Va. Code Ann. § 46.2-319","https://law.lis.virginia.gov/search_cov.aspx?query="46.2-319"","Ineligible for driver's license/permit (10 years for fraud in license application)","1","All","Additional offense details:
Va. Code Ann. § 46.2-348
Va. Code Ann. § 46.2-341.1 et seq.","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Va. Code Ann. § 46.2-208","https://law.lis.virginia.gov/search_cov.aspx?query="46.2-208"","Disclose motor vehicle conviction record of commercial driver's license holder to employer/prospective employer","1","(A)
(B)(15)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Transportation & commercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"Va. Code Ann. § 46.2-208","https://law.lis.virginia.gov/search_cov.aspx?query="46.2-208"","Disclose conviction to insurance carrier/surety (motor vehicle offenses)","1","5","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Motor vehicle offenses","Discretionary","Time-limited"
"Va. Code Ann. § 4.1-306","https://law.lis.virginia.gov/search_cov.aspx?query="4.1-306"","Suspend driver's license (maximum 1 year for unlawful purchasing of alcohol for others)","1","All","Additional offense details:
Va. Code Ann. §  4.1-200","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Va. Code Ann. § 4.1-226","https://law.lis.virginia.gov/search_cov.aspx?query="4.1-226"","Suspend/revoke non-brewery alcohol beverage control license (illegal possession of gambling device)","1","1","Additional offense details:
Va. Code Ann. § 18.2-331
Other triggering offenses:
Offenses related to illegal possession of gambling device","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Mandatory/Automatic","Indefinite"
"Va. Code Ann. § 4.1-225","https://law.lis.virginia.gov/search_cov.aspx?query="4.1-225"","Suspend/revoke alcohol beverage control license (convictions of licensee/employees/entertainers performing on premises) (public nudity offenses)","1","4","Additional offense details:
Va. Code Ann. § 4.1-227(D)
Other triggering offenses:
Offenses related to local public nudity","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Discretionary","Indefinite"
"Va. Code Ann. § 38.2-6002","https://law.lis.virginia.gov/search_cov.aspx?query="38.2-6002"","Deny/suspend/revoke viatical settlement provider license (violations of insurance law by owner/officer/manager)","1","(G)","Additional offense details:
Va. Code Ann. § 38.2-100 et seq.

See also:
14 VAC 5-71-31

Other triggering offenses:
Offenses related to insurance","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Other","Discretionary","Indefinite"
"Va. Code Ann. § 20-60.3","https://law.lis.virginia.gov/search_cov.aspx?query="20-60.3"","Deny/suspend/revoke driver's license (failure to pay child support)","1","17","Additional offense details:
Va. Code Ann. § 20-61","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Child Support offenses","Discretionary","Indefinite"
"Va. Code Ann. § 33.2-503","https://law.lis.virginia.gov/search_cov.aspx?query="33.2-503"","Assess demerit points against driver's license","1","(4), (5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Va. Code Ann. § 33.2-501","https://law.lis.virginia.gov/search_cov.aspx?query="33.2-501"","Assess driving demerit points for HOV lane violations","1","(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Va. Code Ann. § 19.2-353.3","https://law.lis.virginia.gov/search_cov.aspx?query="19.2-353.3"","Ineligible to pay court-imposed fees/fines/restitution/forfeiture/penalties/costs with personal checks/debit/credit cards","1","All","Additional offense details:
Va. Code Ann. § 18.2-168 et seq.
","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Va. Code Ann. § 19.2-327.5","https://law.lis.virginia.gov/search_cov.aspx?query="19.2-327.5"","Issuance of writ of actual innocence (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 19.2-327.13","https://law.lis.virginia.gov/search_cov.aspx?query="19.2-327.13"","Issuance of writ of actual innocence based on non-biological evidence (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 19.2-310.7","https://law.lis.virginia.gov/search_cov.aspx?query="19.2-310.7"","Remove DNA profile from Department of Forensic Science data bank (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 19.2-303.2","https://law.lis.virginia.gov/search_cov.aspx?query="19.2-303.2"","Deferred judgment for misdemeanor property crimes (ineligible after felony conviction) (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 18.2-57.3","https://law.lis.virginia.gov/search_cov.aspx?query="18.2-57.3"","Deferred adjudication for domestic violence offenses (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 18.2-308.2:2","https://law.lis.virginia.gov/search_cov.aspx?query="18.2-308.2:2"","Background check to purchase firearm (self-disclosure)","1","(A)
(B)(1), (5)
(C)-(E)
(G), (J)-(L), (Q)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Va. Code Ann. § 18.2-270.1","https://law.lis.virginia.gov/search_cov.aspx?query="18.2-270.1"","Ignition interlock system for restricted licenses (relief/DUI)","0","All","See also:
Va. Code Ann. § 46.2-391.01","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 18.2-251","https://law.lis.virginia.gov/search_cov.aspx?query="18.2-251"","Deferred adjudication for controlled substances offenses (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 16.1-301","https://law.lis.virginia.gov/search_cov.aspx?query="16.1-301"","Limit access to juvenile law-enforcement records (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"9 VAC 25-32-760","https://law.lis.virginia.gov/admincode/title9/agency25/chapter32/section760/","Deny/suspend/revoke biosolids land applicator certificate","1","(A)
(B)(5)","Authorizing statute:
Va. Code Ann. § 62.1-44.15

Conviction self-disclosure requirement:
9 VAC 25-32-700","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Hazardous materials, pesticides, chemicals & waste","Any felony","Discretionary","Indefinite"
"8 VAC 40-31-180","https://law.lis.virginia.gov/admincode/title8/agency40/chapter31/section180/","Background check for higher education institute operating certificate (convictions of president/CEO) (self-disclosure)","1","(B)(10)","Authorizing statute:
Va. Code Ann. § 23-276.3
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Education & schools","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"6 VAC 20-120-40","https://law.lis.virginia.gov/admincode/title6/agency20/chapter120/section40/","Notify Central Criminal Records Exchange of conviction","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"22 VAC 40-880-405","https://law.lis.virginia.gov/admincode/title22/agency40/chapter880/section405/","Ineligible for passport (child support non-payment)","1","(A), (D), (E)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Immigration, naturalization & travel","Child Support offenses","Discretionary (waiver)","Conditional"
"18 VAC 130-30-30","https://law.lis.virginia.gov/admincode/title18/agency130/chapter30/section30/","Background check for appraisal management license (conviction of owner/controlling person)","1","(D)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"13 VAC 6-20-230","https://law.lis.virginia.gov/admincode/title13/agency6/chapter20/section230/","Reduce notice period required for cancellation of dealer/manufacture sales agreement with manufactured housing licensee (convictions of dealer/principal)","1","(E)(4)","Authorizing statute:
Va. Code Ann. § 36-85.18","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","Any felony","Discretionary","Indefinite"
"12 VAC 5-405-60","https://law.lis.virginia.gov/admincode/title12/agency5/chapter405/section60/","Deny/suspend/revoke health care provider private review agent certificate","1","(B)(5)","Authorizing statute:
Va. Code Ann. § 32.1-138.7 
Va. Code Ann. § 32.1-138.15","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"14 VAC 5-80-290","https://law.lis.virginia.gov/admincode/title14/agency5/chapter80/section290/","Ineligible to provide insurance advisory services","1","(1), (2)
(3)(d)(1)","Additional offense details:
18 U.S.C. 1341, 1342, 1343

Authorizing statute:
Va. Code Ann. § 12.1-13 
Va. Code Ann. § 38.2-3313
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Time-limited"
"10 VAC 5-110-20","https://law.lis.virginia.gov/admincode/title10/agency5/chapter110/section20/","Background check for credit counseling license (self-disclosure)","1","(I)(7)","","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Credit, debt services, bankruptcy & repossession","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Va. Code Ann. § 9.1-910","https://law.lis.virginia.gov/search_cov.aspx?query="9.1-910"","Remove from sex offender registry (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Sex offender registration, residency & proximity","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Va. Code Ann. § 63.2-1231","https://law.lis.virginia.gov/search_cov.aspx?query="63.2-1231"","Background check to adopt child","1","(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","Indefinite"
"Va. Code Ann. § 6.2-1904.1","https://law.lis.virginia.gov/search_cov.aspx?query="6.2-1904.1"","Ineligible for money orders seller or money transmitters license","1","All","","See Va. Code Ann. § 54.1-204 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Money services & check cashing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Va. Code Ann. § 58.1-2215","https://law.lis.virginia.gov/search_cov.aspx?query="58.1-2215"","Cancel license related to motor fuel business (conviction of licensee/principal)","1","(A)(6)
(B), (D)","See also:
Va. Code Ann. § 58.1-2204

Other triggering offenses:
Offenses related to Virginia fuels taxes
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Discretionary","Indefinite"
"Va. Code Ann. § 58.1-1008.1","https://law.lis.virginia.gov/search_cov.aspx?query="58.1-1008.1"","Impose civil penalty for failure/refusal to file required reports (tobacco products manufacturer/shipper)","1","All","Other triggering offenses:
Offenses related to failure to report
Offenses related to interference with inspection","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tobacco","Other","Discretionary","Indefinite"
"Va. Code Ann. § 58.1-1000","https://law.lis.virginia.gov/search_cov.aspx?query="58.1-1000"","Ineligible to be an authorized holder (tobacco)","1","All","Additional offense details:
Va. Code Ann. § 58.1-1017
Va. Code Ann. § 58.1-1017.1
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Controlled substances offenses","Mandatory/Automatic","Indefinite"
