Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"S.D. Codified Laws § 23-6-8.1","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=23-6-8.1&Type=Statute","Destroy certain criminal records (relief)","0","(1)-(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 22-42-6","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=22-42-6&Type=Statute","Impose civil penalty (marijuana possession)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Marijuana (medical & recreational)","Controlled substances offenses","Discretionary","Indefinite"
"S.D. Codified Laws § 2-1-6","","Ineligible to sign petition to initiate constitutional amendment/referendum","1","All","See also:
S.D. Const. Article VII, § 2
S.D. Codified Laws § 12-4-18","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 16-13-10","","Ineligible to serve as juror","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 10-50-16","","Forfeit cigarettes/tobacco products (unlicensed selling)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tobacco","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"ARSD 46:04:01:07","http://sdlegislature.gov/rules/DisplayRule.aspx?Rule=46:04:01:07","Background check to reside in shared living home","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Housing benefits & programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ARSD 2:02:03:02","","Amend/review criminal history record (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 23A-3-34","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=23A-3-34&Type=Statute","Remove specified offenses from record (petty offense/municipal ordinance violation/Class 2 misdemeanor)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 23A-27-17","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=23A-27-17&Type=Statute","Seal conviction records upon release from probation (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 23-7-60","","Background check for gold card permit to carry concealed pistol","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.D. Codified Laws § 23-3-15.1","","Background check to serve as Sisseton-Wahpeton Sioux tribal foster parent/prospective adoptive parent","1","(10)","See also:
S.D. Codified Laws § 23-3-15.2","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.D. Codified Laws § 22-44-3","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=22-44-3&Type=Statute","Forfeit cable/satellite programming installation equipment/device","1","All","Additional offense details:
S.D. Codified Laws § 22-44-2

Other triggering offenses:
Violations of cable/satellite equipment laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public utilities & mail","Other","Discretionary","Indefinite"
"S.D. Codified Laws § 41-8-29","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=41-8-29&Type=Statute","Ineligible for trapping license","1","All","Additional offense details:
S.D. Codified Laws § 41-8-28","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"ARSD 67:56:01:05","","Background check for employment with domestic violence and sexual assault programs","1","(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Psychiatry, psychology, counseling & mental health services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ARSD 61:18:02:04","http://sdlegislature.gov/rules/DisplayRule.aspx?Rule=61:18:02:04","Assess drivers' license points for out-of-state offenses","1","All","Additional offense details:
S.D. Codified Laws § 32-12-49.2
S.D. Codified Laws § 32-12-49.1 (1)-(9)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"ARSD 17:60:05:26","http://sdlegislature.gov/rules/DisplayRule.aspx?Rule=17:60:05:26","Expedited exceptional pardon (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 34-20C-16","","Estopped from denying participation in illegal drug market in subsequent civil proceedings","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Judicial evidence & witnesses","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 32-12A-56","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=32-12A-56&Type=Statute","Impose civil penalty for driver violating out-of-service order","1","All","Additional offense details:
S.D. Codified Laws § 32-12A-8.1","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Transportation & commercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"S.D. Codified Laws § 32-12-75.1","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=32-12-75.1&Type=Statute","Suspend driver's license (omission/false statement to obtain license/nondriver identification)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 32-12-56","","Suspend/revoke driving privilege/driving license (discretionary/qualifying out-of-state convictions)","1","All","See also:
S.D. Codified Laws § 32-12-56.2","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"S.D. Codified Laws § 32-12-17","","Ineligible for vehicle operator's license (6 months/traffic violations)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"S.D. Codified Laws § 32-12-12","","Ineligible for restricted minor's permit","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"S.D. Codified Laws § 26-7A-115","","Sealing of juvenile adjudication records (relief)","0","(1)-(3)","See also:
S.D. Codified Laws § 26-7A-116","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Const. Article IV, § 3","","Gubernatorial pardon/reprieve/commutation (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 9-14-42","","Background check for employment with municipality","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.D. Codified Laws § 34-37-16","","Forfeit illegally possessed fireworks","1","All","Other triggering offense:
Wrongful possession of fireworks 
(See S.D. Codified Laws § 34-37-5)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Firearms, weapons & explosives","Other","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 32-35-44","","Revoke vehicle registration after conviction leading to license suspension/revocation","1","All","See also:
S.D. Codified Laws § 32-35-45
S.D. Codified Laws § 32-35-46","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 32-12-49.2","","Suspend driver's license for cumulative points from traffic violation convictions","1","All","Additional offense details:
S.D. Codified Laws § 32-12-49.1 (1)-(9)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 32-12-12.1","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=32-12-12.1&Type=Statute","Ineligible for motorcycle restricted minor's permit","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"S.D. Codified Laws § 25-7-38","","Impose late payment fee for chronically delinquent child support payments","1","All","See also:
S.D. Codified Laws § 25-7A-1 (12)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Discretionary","Indefinite"
"S.D. Codified Laws § 7-18A-37","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=7-18A-37&Type=Statute","Background check for employment with county","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.D. Codified Laws § 24-14-11","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=24-14-11&Type=Statute","Pardon (relief)","0","All","Conviction self-disclosure notification requirement:
S.D. Codified Laws § 24-14-3
S.D. Codified Laws § 24-14-4
S.D. Codified Laws § 24-14-4.1","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 23-7-54.1","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=23-7-54.1&Type=Statute","Background check for enhanced conceal carry permit","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.D. Codified Laws § 23-7-53","","Background check for optional enhanced concealed carry pistol permit","1","(1)-(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.D. Codified Laws § 23-5-11","","Limit access to confidential criminal justice/criminal history information (relief)","0","All","See also:
S.D. Codified Laws § 23-5-10","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 41-6-82","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=41-6-82&Type=Statute","Forfeit preference points (unlawfully possessing trophy animals)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"S.D. Codified Laws § 1-53-20","http://sdlegislature.gov/statutes/Codified_laws/DisplayStatute.aspx?Statute=1-53-20&Type=Statute","Background check for employment with Governor's Office of Economic Development","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ARSD 67:42:09:11","","Background check to serve as employee/volunteer at child placement agency","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ARSD 67:12:01:78","http://sdlegislature.gov/rules/DisplayRule.aspx?Rule=67:12:01:78","Ineligible for Aid to Families with Dependent Children","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"ARSD 17:60:05:12","","Grant executive clemency (relief)","0","(1)-(6)","See also:
ARSD 17:60:05:02
ARSD 17:60:05:15","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 23A-3-35","","Expunge criminal history record (upon completion of diversion program)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.D. Codified Laws § 32-23-4","","Revocation of driving privilege","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Indefinite"
