Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"RSA 617:1-a","http://www.gencourt.state.nh.us/rsa/html/LX/617/617-1-a.htm","Forfeit property derived from/used in/directly traceable from the commission of the crime","1","(I)-(II)","Additional offense details:
RSA 318-B:17-b","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"RSA 210:18","http://www.gencourt.state.nh.us/rsa/html/XVIII/210/210-18.htm","Revoke trapping license (damage to domestic animals)","1","(II)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Domestic animals","Recreational license offenses","Mandatory/Automatic","Time-limited"
"RSA 607-A:3","http://www.gencourt.state.nh.us/rsa/html/LIX/607-A/607-A-3.htm","Limit on effects of a criminal conviction (relief)","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"RSA 466:42-a","http://www.gencourt.state.nh.us/rsa/html/XLV/466/466-42-a.htm","Impose civil liability for poisoning a dog","1","All","Other triggering offenses:
Poisoning a dog","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"RSA 461-A:14","http://www.gencourt.state.nh.us/rsa/html/XLIII/461-A/461-A-14.htm","Forfeit bail to satisfy child support arrearages","1","(XII)","Additional offense details:
RSA 639:4","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Court personnel, general legal services & bail bonds","Child Support offenses","Mandatory/Automatic","Indefinite"
"RSA 169-B:35","http://www.gencourt.state.nh.us/rsa/html/XII/169-B/169-B-35.htm","Limit access to juvenile records (relief)","0","(I)-(II)
(III)(a)-(d)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.H. Admin. Rules, Saf-C 212.02","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Suspend motor vehicle license (for accumulation of points)","1","All","Relief:_x000D_
N.H. Admin. Rules, Saf-C 212.07_x000D_
_x000D_
See also:_x000D_
N.H. Admin. Rules, Saf-C 212.03","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"N.H. Admin. Rules, Saf-C 204.03","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Ineligible for original driver's license (reckless driving)","1","(d)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"RSA 160-B:19-a","http://www.gencourt.state.nh.us/rsa/html/XII/160-B/160-B-19-a.htm","Revoke license to sell display/consumer fireworks","1","(III)-(IV)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Firearms, weapons & explosives","Recreational license offenses","Discretionary","Indefinite"
"RSA 159:8","http://www.gencourt.state.nh.us/rsa/html/XII/159/159-8.htm","Ineligible for delivery of firearm","1","(III)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Indefinite"
"RSA 159:21","http://www.gencourt.state.nh.us/rsa/html/XII/159/159-21.htm","Ineligible to possess electronic defense weapon away from place of residence","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Indefinite"
"RSA 383-A:3-305","http://www.gencourt.state.nh.us/rsa/html/XXXV/383-A/383-A-3-305.htm","Background check for organizer/director/executive officer of state bank","1","(1)-(4)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.H. Admin. Rules, Saf-C 413.01","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Impose administrative penalty (for convictions of boating laws)","1","All","Relief:
N.H. Admin. Rules, Saf-C 413.02
N.H. Admin. Rules, Saf-C 413.03

See also:
RSA 270:46-a","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Maritime & sea vessels","Recreational license offenses","Mandatory/Automatic","Indefinite"
"N.H. Admin. Rules, Saf-C 204.16","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Suspend/revoke motor vehicle license (driving on suspended/revoked license)","1","(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"N.H. Admin. Rules, Saf-C 204.06","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Revoke motor vehicle license (discretionary for third conviction of a motor vehicle offense in one year)","1","(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"N.H. Admin. Rules, Saf-C 2002.05","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Ineligible for retail vehicle/auto wholesale dealer license","2","(a)","Background check:
N.H. Admin. Rules, Saf-C 2003.02 

See also:
N.H. Admin. Rules, Saf-C 2004.01
N.H. Admin. Rules, Saf-C 2005.01 
N.H. Admin. Rules, Saf-C 2006.02 
N.H. Admin. Rules, Saf-C 2007.02 
N.H. Admin. Rules, Saf-C 2008.02 
N.H. Admin. Rules, Saf-C 2009.03
N.H. Admin. Rules, Saf-C 2001.06","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Motor vehicle sales & service","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"N.H. Admin. Rules, Env-A 3010.03","http://www.gencourt.state.nh.us/rules/state_agencies/Env-A.html","Impose civil penalty for violations of emissions reduction credits trading program","1","All","Other triggering offenses:
Emissions reduction credits trading program violations

See also:
N.H. Admin. Rules, Env-A 3010.02
N.H. Admin. Rules, Env-A 3009.01
","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"RSA 161-C:5-a","http://www.gencourt.state.nh.us/rsa/html/XII/161-C/161-C-5-a.htm","Impose requirement to post bond/security (child support offenses)","1","(I)-(II)","See also:
RSA 639:4","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Court personnel, general legal services & bail bonds","Child Support offenses","Mandatory/Automatic","Conditional"
"RSA 161-C:26-a","http://www.gencourt.state.nh.us/rsa/html/XII/161-C/161-C-26-a.htm","Notify consumer reporting agencies of child support obligor's arrearages","1","(I)-(III)","See also:
RSA 639:4","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Credit, debt services, bankruptcy & repossession","Child Support offenses","Discretionary (waiver)","Indefinite"
"N.H. Const. Pt. SECOND, Art. 52","https://www.nh.gov/glance/constitution.htm","Pardon by governor (relief)","0","All","See also:
RSA §§ 4:21 - 4:28","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"RSA 332-B:19","http://www.gencourt.state.nh.us/rsa/html/XXX/332-B/332-B-19.htm","Impose civil penalty for practicing veterinary medicine without a license","1","(I), (V)","Other triggering offenses:
Practicing veterinary medicine without a license","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Veterinarians","Other","Mandatory/Automatic","Indefinite"
"N.H. Admin. Rules, He-M 402.05","http://www.gencourt.state.nh.us/rules/state_agencies/He-M.html","Background check for employment as a staff member at a peer support agency","1","(a)(2)-(3)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Social work & child welfare","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.H. Admin. Rules, Saf-C 511.14","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Ineligible for late renewal of motor vehicle registration","1","(a)
(b)(1)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"RSA 28:10-c","http://www.gencourt.state.nh.us/rsa/html/II/28/28-10-c.htm","Background check to serve as a county employee/volunteer","1","(III)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"RSA 664:16-a","http://www.gencourt.state.nh.us/rsa/html/LXIII/664/664-16-a.htm","Impose civil penalty liability for failure to state supporting/opposing candidate while push-polling","1","(I)-(II)","Other triggering offenses:
Violation of "Political Expenditures and Contributions -- Political Advertising -- Identification Required" regulation 

See also:
RSA 664:21","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil rights & voting","Other","Mandatory/Automatic","Indefinite"
"RSA 651:5","http://www.gencourt.state.nh.us/rsa/html/LXII/651/651-5.htm","Annul non-violent criminal conviction (relief)","0","(I)-(XVII)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"RSA 211:64","http://www.gencourt.state.nh.us/rsa/html/XVIII/211/211-64.htm","Suspend/revoke oyster/clam license","2","(I)-(V)","Relief:
RSA 214:19-a","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"RSA 644:8-a","http://www.gencourt.state.nh.us/rsa/html/LXII/644/644-8-a.htm","Impose civil liability for costs incurred to board confiscated fighting animal","1","(VI)","Other triggering offenses:
Animal cruelty offenses","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"RSA 644:8","http://www.gencourt.state.nh.us/rsa/html/LXII/644/644-8.htm","Impose civil liability for costs incurred to board confiscated animal subjected to animal cruelty","1","(I)-(IV)","Other triggering offenses:
Animal cruelty offenses","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"RSA 211:40","http://www.gencourt.state.nh.us/rsa/html/XVIII/211/211-40.htm","Revoke lobster/crab license","1","All","See also:
RSA 211:44 


","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"RSA 607-A:5","http://www.gencourt.state.nh.us/rsa/html/LIX/607-A/607-A-5.htm","Certificate of discharge (relief)","0","(I)-(III)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"RSA 482:89","http://www.gencourt.state.nh.us/rsa/html/L/482/482-89.htm","Impose civil liability for violations of regulations of dams/mills/flowage","1","(I)(a)-(e)
(II)-(V)","Other triggering offenses:
Violations of regulations of dams/mills/flowage","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Discretionary","Indefinite"
"RSA 179:23","http://www.gencourt.state.nh.us/rsa/html/XIII/179/179-23.htm","Ineligible to sell/serve alcohol for longer than sixty days","1","(IV)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Indefinite"
"RSA 170-B:7","http://www.gencourt.state.nh.us/rsa/html/XII/170-B/170-B-7.htm","Ineligible to contest adoption","1","(V)(a)","See also:
RSA 170-B:11","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","Sex offenses","Mandatory/Automatic","Indefinite"
"RSA 170-B:18","http://www.gencourt.state.nh.us/rsa/html/XII/170-B/170-B-18.htm","Background check to adopt","1","(VI)-(VII)(a)-(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"RSA 161-I:6-a","http://www.gencourt.state.nh.us/rsa/html/XII/161-I/161-I-6-a.htm","Background check for employment in personal care services at other qualified agency","1","(I)-(IV)","See also:
RSA 161-I:2","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"RSA 161-C:10","http://www.gencourt.state.nh.us/rsa/html/XII/161-C/161-C-10.htm","Impose lien on personal/real property (child support offenses)","1","(I)-(V)","See also:
RSA 461-A:14 
RSA 639:4","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Child Support offenses","Mandatory/Automatic","Conditional"
"RSA 408-D:15","http://www.gencourt.state.nh.us/rsa/html/XXXVII/408-D/408-D-15.htm","Impose civil penalty for violations of the Life Settlements Act","1","(V)-(VI)","Other triggering offenses:
Violations of the NH Life Settlements Act 
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Other","Mandatory/Automatic","Indefinite"
"RSA 160-B:6","http://www.gencourt.state.nh.us/rsa/html/XII/160-B/160-B-6.htm","Ineligible for license for sale of display/consumer fireworks","1","(III)-(IV)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Indefinite"
"RSA 111:16","http://www.gencourt.state.nh.us/rsa/html/VIII/111/111-16.htm","Ineligible to serve with the state guard","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","Any felony","Mandatory/Automatic","Indefinite"
"RSA 356-A:13","http://www.gencourt.state.nh.us/rsa/html/XXXI/356-A/356-A-13.htm","Revoke subdivided lands registration","1","(I)(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Housing & residency","Real estate & property","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"N.H. Admin. Rules, Sw 902.02","http://www.gencourt.state.nh.us/rules/state_agencies/Sw.html","Withhold child support arrearages from lottery winnings (non-cash prizes)","1","(a)(1)-(2)
(b)-(d)","See also:
RSA 639:4","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Gaming, lottery & racing","Child Support offenses","Discretionary (waiver)","Indefinite"
"RSA 318-C:6","http://www.gencourt.state.nh.us/rsa/html/XXX/318-C/318-C-6.htm","Impose civil liability upon controlled substances conviction","1","(I)-(III)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Controlled substances offenses","Discretionary","Indefinite"
"RSA 318-C:13","http://www.gencourt.state.nh.us/rsa/html/XXX/318-C/318-C-13.htm","Issue preclusion in civil proceedings upon controlled substances conviction","1","(II)","","","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"RSA 282-A:163","http://www.gencourt.state.nh.us/rsa/html/XXIII/282-A/282-A-163.htm","Ineligible to receive unemployment compensation","1","(I)","See also:
RSA 282-A:161:","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Social Security, SSI, unemployment & disability benefits","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"RSA 266:78-q","http://www.gencourt.state.nh.us/rsa/html/XXI/266/266-78-q.htm","Suspend/revoke motor vehicle license (use of blue lights to commit a crime)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"RSA 263:70","http://www.gencourt.state.nh.us/rsa/html/XXI/263/263-70.htm","Ineligible for new motor vehicle license/certificate (60 days for reckless driving)","1","All","See also:
 RSA 265:79","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"RSA 263:64-a","http://www.gencourt.state.nh.us/rsa/html/XXI/263/263-64-a.htm","Suspend motor vehicle license (driving while suspended)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Time-limited"
"RSA 263:5-a","http://www.gencourt.state.nh.us/rsa/html/XXI/263/263-5-a.htm","Background check for motor vehicle license for new residents","1","(I)(a)-(b)
(II)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"RSA 263:55","http://www.gencourt.state.nh.us/rsa/html/XXI/263/263-55.htm","Revoke motor vehicle license (third motor vehicle offense conviction)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"RSA 261:73","http://www.gencourt.state.nh.us/rsa/html/XXI/261/261-73.htm","Suspend motor vehicle license (3 months for false statements)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"RSA 215-D:1","http://www.gencourt.state.nh.us/rsa/html/XVIII/215-D/215-D-1.htm","Notify licensing authority of state of wildlife violation conviction (Interstate Wildlife Violators Compact)","1","IV","0","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"RSA 214:22","http://www.gencourt.state.nh.us/rsa/html/XVIII/214/214-22.htm","Ineligible for hunting/fishing/trapping license (fishing/hunting/trapping without license)","1","All","Relief:
RSA 214:19-a","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"RSA 212-A:11","http://www.gencourt.state.nh.us/rsa/html/XVIII/212-A/212-A-11.htm","Forfeit equipment/merchandise/wildlife/records","1","All","See also:
RSA 212-A:10
RSA 212-A:5
RSA 212-A:7
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"RSA 212:33","http://www.gencourt.state.nh.us/rsa/html/XVIII/212/212-33.htm","Revoke propagator license","1","All","Relief:
RSA 214:19-a

Other triggering offenses:
Violation of fish and game propagation laws and regulations

See also:
RSA 212:30-d","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"RSA 638:6-b","http://www.gencourt.state.nh.us/rsa/html/LXII/638/638-6-b.htm","Forfeit goods/proceeds from selling goods using counterfeit trademarks","1","(I)(a)-(c)
(II)
(IV)-(V)","See also:
RSA 595-A:6","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sales & service (general)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"RSA 638:24","http://www.gencourt.state.nh.us/rsa/html/LXII/638/638-24.htm","Impose civil liability to compensate telecommunications provider for relief/damages/expenses/costs/fees","1","(I)-(III)","Other triggering offenses:
Unlawfully obtaining wireless telecommunications services using cloned device

Additional offense details:
RSA 638:21 
RSA Tit. LXII, Ch. 638","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public utilities & mail","Other","Discretionary","Indefinite"
"RSA 211:21","http://www.gencourt.state.nh.us/rsa/html/XVIII/211/211-21.htm","Suspend/revoke lobster/crab license","2","All","Relief:
RSA 214:19-a

See also:
RSA 211:44  
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Varies","Varies"
"RSA 500-A:7-a","http://www.gencourt.state.nh.us/rsa/html/LI/500-A/500-A-7-a.htm","Ineligible to serve as juror","1","(V)","Conviction self-disclosure requirement:
RSA 500-A:6","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"RSA 461-A:14","http://www.gencourt.state.nh.us/rsa/html/XLIII/461-A/461-A-14.htm","Impose lien on personal/real property (child support offenses/out of state child support lien)","1","(VII)","Additional offense details:
RSA 639:4","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Child Support offenses","Mandatory/Automatic","Conditional"
"RSA 436:88-a","http://www.gencourt.state.nh.us/rsa/html/XL/436/436-88-a.htm","Ineligible to compete in livestock event","1","(IV)","Other triggering offenses:
Unlawful administration of drug/stimulants/appliance to livestock event animal

Additional offense details:
RSA 436:86","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Time-limited"
"RSA 169-B:37","http://www.gencourt.state.nh.us/rsa/html/XII/169-B/169-B-37.htm","Limit access to juvenile court records (relief)","0","(I)-(II)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.H. Admin. Rules, Saf-C 204.04","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Suspend original motor vehicle license (conviction of an individual under the age of 20 of a motor vehicle offense)","1","(a)
(d)-(f)
(k)(1)-(3)
(l)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"N.H. Admin. Rules, Saf-C 204.01","http://www.gencourt.state.nh.us/rules/state_agencies/Saf-C.html","Revoke motor vehicle license (out of state conviction of driving while intoxicated/reckless driving)(DUI)","1","All","0","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"N.H. Admin. Rules, Frl 801.03","http://www.gencourt.state.nh.us/rules/state_agencies/Frl.html","Background check for license to operate a crematory","1","(a), (d)","Background check:
N.H. Admin. Rules, Frl 801.06","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Funeral services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.H. Admin. Rules, Fis 304.02","http://www.gencourt.state.nh.us/rules/state_agencies/Fis.html","Ineligible to hunt pursuant to pre-damage deer kill permit/wildlife depredation permit","1","(a), (d)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"N.H. Admin. Rules, Fis 1801.01","http://www.gencourt.state.nh.us/rules/state_agencies/Fis.html","Suspend clam/clam worm/oyster license","1","(b)(1)-(6)
(d)","See also:
RSA 211:64
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
