Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"HRS § 231-53","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§231-53"","Impose retention of state income tax refunds","1","All","Additional offense details:
HRS § 709-903 (1),(2) 

See also:
HRS § 231-52","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Other","Discretionary","Indefinite"
"HRS § 261-17","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§261-17"","Background check to provide armed security services at airports","1","(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Private security, investigation & locksmiths","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"HRS § 286-102","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§286-102"","Ineligible for motor vehicle license (child support violation)","1","(e)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Child Support offenses","Mandatory/Automatic","Indefinite"
"HRS § 287-44","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§287-44"","Suspend driver's license (conviction for failure to report accident)","1","(a)
(b)","Obligation to notify chief of police of convictions:
HRS § 287-4","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Conditional"
"HRS § 291C-105","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§291C-105"","Suspend driver's license for driving with excessive speed","1","(a)(1),(2) 
(b)(1)-(3) 
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"HRS § 291E-61.6","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§291E-61.6"","Ineligible for reinstatement from lifetime revocation of driver's license (DUI)","1","(e)(1),(5)","Other triggering offense:
Circumvention of, or tampering with, an ignition interlock device 
(See 291E-66)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"HRS § 291E-66","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§291E-66"","Revoke privilege to operate a vehicle equipped with an ignition interlock device","1","(a)
(b)(1)-(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"HRS § 351-82","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§351-82"","Impose forfeiture of criminal proceeds/media proceeds stemming from crime","1","(1)
(2)","Additional offense details:
HRS § 351-32 (1)-(16)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"HRS § 353-22.8","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§353-22.8"","Impose payment of child support from inmate's trust account","1","All","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"HRS § 353-8","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§353-8"","Notify victim of offender's release/participation in work furlough program","1","(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"HRS § 373-5","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§373-5"","Ineligible for commercial employment agency license (conviction of officer/director/manager)","1","(a)
(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","","Any felony","Mandatory/Automatic","Indefinite"
"HRS § 383-163.5","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§383-163.5"","Forfeit unemployment compensation","1","(a)
(b)(1)-(3) 
(c)
(d) 
(e)
(f)
(g)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Social Security, SSI, unemployment & disability benefits","Child Support offenses","Mandatory/Automatic","Indefinite"
"HRS § 396-10","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§396-10"","Impose civil penalty for violating occupational safety and health standards","1","(a)
(f)
(g)
(h)
(i)
(j)","Other triggering offenses:
Violations of the Occupational Safety and Health Chapter","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Discretionary","Indefinite"
"HRS § 397-8","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§397-8"","Impose civil penalty for violating Boiler and Elevator Safety Law","1","(a)-(e)
(f)(1)-(4)","Other triggering offense:
Violation of Boiler and Elevator Safety Law","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Discretionary","Indefinite"
"HRS § 431:2-209","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§431:2-209"","Limit access to insurance license applicant's criminal history records (relief)","0","(a)
(f)(1)-(3)
(g)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS § 431L-5","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§431L-5"","Forfeit wages/tax refund to pay for child's health services","1","(1)
(2)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Child Support offenses","Discretionary","Indefinite"
"HRS § 445-136","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§445-136"","Forfeit pawnbroker license","1","All","Other triggering offenses:
Violations of laws regulating pawnbrokers","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Pawnbrokers, jewelers & precious metals","Other","Mandatory/Automatic","Indefinite"
"HRS § 467B-9","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§467B-9"","Ineligible to be professional solicitor (conviction of person/officer/controlling person/employee)","1","(n)","Conviction self-disclosure requirement:
HRS § 467B-12","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Fundraising, charities & nonprofits","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"HRS § 481G-5","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§481G-5"","Terminate 90 day notice requirement for office machine products dealership renewal cancellation (conviction of dealer)","1","(2)","Other triggering offense:
Offenses related to the conduct of the dealership","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sales & service (general)","Other","Discretionary","Indefinite"
"HRS § 482E-3","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§482E-3"","Ineligible to sell franchise (conviction of franchisor/franchise brokers/selling agents)","1","(a)(1),(4) 
(a)(5)(A) 
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Business contracts (private) & dissolution","Any felony","Discretionary","Time-limited"
"HRS § 484-5","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§484-5"","Ineligible for subdivided land registration (conviction of applicant/general partner)","1","(a)(24)
(d)","Other triggering offenses:
Offenses related to land dispositions/land sales business.","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Discretionary","Time-limited"
"HRS § 489D-14","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§489D-14"","Notify commissioner of money transmitter's felony convictions (convictions of licensee/key shareholder/principal/officer/manager)","1","(5)","Other triggering offenses:
Felony convictions related to money transmission activities","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Money services & check cashing","Other","Mandatory/Automatic","Indefinite"
"HRS § 514B-133","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§514B-133"","Background check to be associate employee for condominium project","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"HRS § 560:2-103","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§560:2-103"","Ineligible to inherit from decedent child","1","(1)
(2)(c)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Trusts, estates & guardianship","Child Support offenses","Mandatory/Automatic","Indefinite"
"HRS § 560:2-803","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§560:2-803"","Ineligible to inherit from decedent's estate","1","(a)-(g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"HRS § 571-46","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§571-46"","Ineligible for custody/visitation with child","1","(a)(17)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Sex offenses","Mandatory/Automatic","Indefinite"
"HRS § 571-52","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§571-52"","Withhold income for failure to pay child support","1","(a)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"HRS § 571-52.2","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§571-52.2"","Withhold income for child support (arrears equal to one month)","1","(a)(1)-(3)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"HRS § 576D-10.5","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§576D-10.5"","Impose lien on real/personal property (delinquency of child support payments)","1","(a)-(j)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Child Support offenses","Mandatory/Automatic","Conditional"
"HRS § 576D-6","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§576D-6"","Impose bond/lien/tax refund set off against child support debtor/notify consumer reporting agency","1","(a)(5)-(9)","Additional offense details:
HRS § 709-903 (1)-(3) 

See also:
HRS § 576D-3 (a),(b)
HRS § 231-53","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Child Support offenses","Mandatory/Automatic","Indefinite"
"HRS § 576E-16","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§576E-16"","Withhold income for child support","1","(a)-(i)","Additional offense details:
HRS § 709-903 (1)-(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Conditional"
"HRS § 612-4","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§612-4"","Ineligible to serve as juror","1","(b)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"HRS § 6D-12","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§6D-12"","Forfeit property used during cave-related violation","1","(a)(1),(2)
(b)(1),(2)","Other triggering offense:
Violation of HRS § 6D-12","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"HRS § 706-622.8","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§706-622.8"","Expunge first-time drug offense following completion of substance abuse treatment program (relief)","0","All","Additional offense details:
HRS § 706-622.5 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS § 706-622.9","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§706-622.9"","Expunge property offense following substance abuse treatment (relief)","0","(1)(a)-(e)
(2) 
(3) 
(4) 
(5)","Additional offense details:
HRS § 706-620 (3)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS § 712-1209.6","","Vacate prostitution conviction (relief)","0","(1)(a),(b)
(2)(a)-(e)
","Additional offense details:
22 USCS § 7102 (9),(10),(14)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS § 78-2.6","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§78-2.6"","Ineligible for public employment","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"HRS § 78-2.8","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§78-2.8"","Terminate public employment","1","(a)
(b)
(c)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Any felony","Mandatory/Automatic","Indefinite"
"HRS § 801D-4","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§801D-4"","Disclose HIV status of sex assault offender to victim/parent/guardian","1","(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Crimes of violence, including 'person offenses'|Sex offenses","Discretionary","Indefinite"
"HRS § 804-3","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§804-3"","Deny bail for serious crime charge","1","(b)(3),(4) 
(c)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Law enforcement, corrections & public safety","Crimes of violence, including 'person offenses'","Discretionary","Time-limited"
"HRS § 831-5","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§831-5"","Certificate of discharge (relief)","0","(a) 
(b)
(c (","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Civil rights & voting","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS § 846-14","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§846-14"","Challenge accuracy of criminal record (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS § 846D-4","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§846D-4"","Limit access to juvenile conviction information (relief)","0","(1)-(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS § 853-1","https://www.capitol.hawaii.gov/HRS/search?IW_INDEX=Hawaii%20Revised%20Statutes&IW_FIELD_WEB_STYLE="§853-1"","Defer adjudication/expunge record for certain offenses (relief)","0","(a)(1)-(3)
(c)
(d)","Relief:
HRS § 853-4","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"HRS Const. Art. V, § 5","http://lrbhawaii.org/con/","Gubernatorial reprieves/commutations/pardons (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"WCHR 11-26","http://health.hawaii.gov/opppd/administrative-rules/","Impose civil penalty for violation of vector control laws","1","(a)(7)
(b)","Additional offense details:
HRS § 321-20 (1) 

Other triggering offenses:
Violations of vector control laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"WCHR 11-35","http://health.hawaii.gov/opppd/administrative-rules/","Ineligible to ship shellfish to Hawaii","1","(e)","Additional offense details:
HRS § 11-35-5 (a),(b)

Other triggering offenses:
Violations of shellfish sanitation laws
(See § 11-35-5)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Agriculture, livestock & food","Other","Mandatory/Automatic","Conditional"
"WCHR 13-242","http://dlnr.hawaii.gov/rules","Notify out-of-state boating administration of conviction","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Maritime & sea vessels","Recreational license offenses","Mandatory/Automatic","Indefinite"
"WCHR 13-256","http://dlnr.hawaii.gov/rules","Deny application for use of state boating facility","1","§ 13-256-73.10 (c)(8) 
§ 13-256-179 (a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Maritime & sea vessels","Recreational license offenses","Discretionary","Time-limited"
"WCHR 17-1423","http://humanservices.hawaii.gov/admin-rules-2/admin-rules-for-programs/","Forfeit amount of transportation assistance provided","1","§ 17-1423-1
§ 17-1423-8","Other triggering offenses:
Violations of transportation assistance for resident aliens/naturalized citizens laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public assistance & food stamps","Other","Mandatory/Automatic","Indefinite"
"WCHR 2-2","http://ltgov.hawaii.gov/the-office/administrative-rules/olg-rules/","Deny petition for change of name","1","§ 2-2-2 (a)(7)
§ 2-2-6
§ 2-2-6.1","See also:
HRS § 2-2-1","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil litigation & administrative proceedings","Any felony","Discretionary","Indefinite"
"WCHR 23-605","http://dps.hawaii.gov/administrative-rules/","Limit use of criminal history in determining crime victim compensation (relief)","0","(a)(1)(K)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"WCHR 3-126","http://ags.hawaii.gov/administrative-rules/","Ineligible for award/performance on all/any public contracts (repealed statutory reference)","1","§ 3-126-11.01 (a)-(d)
§ 3-126-14 (a)
§ 3-126-18 (a),(b)
","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Election-related offenses","Mandatory/Automatic","Indefinite"
"WCHR 5-31","http://ag.hawaii.gov/publications/administrative-rules/","Forfeit property rights/tax refunds/income/unemployment benefits","1","§ 5-31-4 (a),(b)(7)
§ 5-31-29 (a),(b)(1)-(4),(c)
§ 5-31-30 (a)-(h)
§ 5-31-31 (a),(b)(1)-(4),(c)(1)-(7),(d),(e),(f)
§ 5-31-31.1 (a)-(g)
§ 5-31-32 (a)-(e)
§ 5-31-35 (a),(b)(1),(2),(c),(d)
","Additional offense details:
HRS § 709-903 (1),(2) 

See also:
HRS § 5-31-2","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public assistance & food stamps","Child Support offenses","Mandatory/Automatic","Conditional"
"HRS § 353-D","","Background check for staff members of the State’s correctional facilities","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
