Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"ORC Ann. 2315.21","http://codes.ohio.gov/orc/2315.21","Ineligible for punitive damage limitations","1","(D)(1),(2),(6)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 2151.412","http://codes.ohio.gov/orc/2151.412","Background check to impose child abuse/neglect complaint/finding","1","(K)(1)-(3)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORC Ann. 1533.48","http://codes.ohio.gov/orc/1533.48","Suspend fishing license for violations of trotline rules","1","All","Additional offense details:
ORC Ann. 1533.99 (B)","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"ORC Ann. 1531.201","http://codes.ohio.gov/orc/1531.201","Revoke hunting/fur taker/deer/wild turkey/wetlands habitat/fishing license","1","(C)(1) 
(D)","Additional offense details:
ORC Ann. 1531.99 (A)-(E )
ORC Ann. 1533.99 (A)-(G)","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Conditional"
"ORC Ann. 4510.54","http://codes.ohio.gov/orc/4510.54","Modification of driver's license/commercial driver's license suspension (lifetime/more than 15 years) (relief)","0","(A)(1),(3) 
(D)-(F)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 3735.311","http://codes.ohio.gov/orc/3735.311","Ineligible for employment on the metropolitan housing authority police force","1","(A)
(B)(1),(2)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"OAC Ann. 5120-9-15","http://codes.ohio.gov/oac/5120-9","Ineligible to visit prison inmate","2","(A)
(B)
(C)(3), (8)
(D)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","Any felony","Varies","Indefinite"
"OAC Ann. 5101:4-6-16","http://codes.ohio.gov/oac/5101%3A4-6","Ineligible for increase in food assistance benefit allotment","1","(B)(j)
","Relief:
OAC Ann. 5101:4-8-03  

Additional offense details: 
OAC Ann. 5101:1-23-75 (A)-(E )

See also:
OAC Ann. 5101:1-3-14 (B) 
ORC Ann. 5101.83 (A),(B)","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Conditional"
"ORC Ann. 5920.11","http://codes.ohio.gov/orc/5920.11","Remove from service as an officer of the Ohio military reserve","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 5747.121","http://codes.ohio.gov/orc/5747.121","Withhold child support arrearages from state income tax refund","1","(A)-(D)","Additional offense details:
ORC Ann. 2919.21 (A),(B),(G)

See also:
ORC Ann. 3123.82 (A)","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Child Support offenses","Mandatory/Automatic","Indefinite"
"ORC Ann. 5502.34","http://codes.ohio.gov/orc/5502.34","Ineligible for public employment (conviction of subversive activities)","1","All","Other triggering offense:
Subversion","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Other","Mandatory/Automatic","Indefinite"
"ORC Ann. 4510.61","http://codes.ohio.gov/orc/4510.61","Report driving conviction to home state (driver license compact)","1","Art. II 
Art. III","","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"OAC Ann. 5120-15-01","http://codes.ohio.gov/oac/5120-15","Certification of qualification for employment (relief)","0","(A)
(B)
(C)(1)-(3)
(H)(7),(8) 
(L)
(M)","0","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"OAC Ann. 5120-14-01","http://codes.ohio.gov/oac/5120-14","Certificate of achievement/employability (relief)","0","(A)(1),(2)
(B)(1)-(4)
(C)
(D)(1),(2)
(E)
(F)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"OAC Ann. 5120:1-1-15","http://codes.ohio.gov/oac/5120%3A1-1","Pardon/reprieve/commutation of sentence (relief)","0","(A)
(B)
(C)
(D)(1)-(5)
(E)
(F)
(G)
(H)
(I)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"OAC Ann. 5101:2-5-09.1","http://codes.ohio.gov/oac/5101%3A2-5","Background check for employment providing respite care for a specialized foster care program","1","(A)-(N)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"OAC Ann. 5101:2-48-19","http://codes.ohio.gov/oac/5101%3A2-48","Background check to transfer homestudy to another public children services agency/private child placing agency (conviction of prospective adoptive parents)","1","(H)(1)(e)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"OAC Ann. 5101:12-50-50","http://codes.ohio.gov/oac/5101%3A12-50","Impose judicial enforcement actions (child support arrearages)","1","(A)
(B)(1),(2)
(C)(1)-(9)","Additional offense details:
ORC Ann. 2919.21 (A),(B),(G)","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Child Support offenses","Discretionary","Indefinite"
"ORC Ann. 2907.26","http://codes.ohio.gov/orc/2907.26","Admit prior prostitution conviction into evidence","1","(C)","","","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Sex offenses","Mandatory/Automatic","Indefinite"
"ORC Ann. 2152.02","http://codes.ohio.gov/orc/2152.02","Ineligible to be tried in  juvenile court","1","(C)(1),(5),(7)","","","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 2151.356","http://codes.ohio.gov/orc/2151.356","Seal juvenile record (relief)","0","(A)
(B)(1),(2) 
(C)(1),(2) 
(D)(1)-(3)","See also:
ORC Ann. 2151.357 (A),(B)","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 2151.33","http://codes.ohio.gov/orc/2151.33","Background check imposing temporary loss/limitation of custody of juvenile","1","(A) 
(B)(1),(2) 
(H)(1),(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORC Ann. 1533.55","http://codes.ohio.gov/orc/1533.55","Suspend fishing license for violations of fishing net/device placement/maintenance rules","1","All","Additional offense details:
ORC Ann. 1533.99 (B)","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"ORC Ann. 109.37","http://codes.ohio.gov/orc/109.37","Impose costs of legal representation on department of rehabilitation and correction employee upon conviction for unlawful use of deadly force","1","(A)(1)-(3)
(B)
(E)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"OAC Ann. 901:1-11-09","http://codes.ohio.gov/oac/901%3A1-11","Impose pseudorabies control and eradication measures on swine lot","1","(B)(5)","Other triggering offense:
Violations of pseudorabies control and eradication regulations","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"OAC Ann. 3745-4-04","http://codes.ohio.gov/oac/3745-4","Ineligible for employment as level 1 qualified data collector (ineligible for any project) (criminal trespass)","1","(B)(3)(c)","Other triggering offense:
Criminal trespass","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Time-limited"
"ORC Ann. 5921.13","http://codes.ohio.gov/orc/5921.13","Remove from service as officer of the naval militia","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 5502.62","http://codes.ohio.gov/orc/5502.62","Background check to volunteer with mcgruff house program","1","(A)
(B)(18)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORC Ann. 505.17","http://codes.ohio.gov/orc/505.17","Impound vehicle for parking offense","1","(D) 
(E)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Conditional"
"ORC Ann. 4507.071","http://codes.ohio.gov/orc/4507.071","Restrict probationary driver's license for minor","1","(D)(1)-(3) 
(I)(3) ","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"ORC Ann. 3916.18","http://codes.ohio.gov/orc/3916.18","Ineligible for employment with viatical settlement business","1","(A)(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"ORC Ann. 3772.99","http://codes.ohio.gov/orc/3772.99","Deny entrance into casino facilities","1","(I)","Other triggering offenses:
Gambling offenses ","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Gaming, lottery & racing","Other","Discretionary","Indefinite"
"ORC Ann. 3123.952","http://codes.ohio.gov/orc/3123.952","Publish identity of delinquent child support obligor in poster program","1","(A)-(G)","Additional offense details:
ORC Ann. 2919.21 (A),(B),(G)

See also:
ORC Ann. 3123.956 (A)-(D)
ORC Ann. 3123.961","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Child custody, visitation & parental rights","Child Support offenses","Discretionary","Indefinite"
"ORC Ann. 3123.62","http://codes.ohio.gov/orc/3123.62","Deny/suspend recreational license (child support arrearages)","1","(A)
(B)(1),(2)","Additional offense details:
ORC Ann. 2919.21 (A),(B),(G)

See also:
ORC Ann. 3123.44 (A),(B) 
ORC Ann. 3123.45 (A)-(E )
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Child Support offenses","Mandatory/Automatic","Conditional"
"ORC Ann. 3121.07","http://codes.ohio.gov/orc/3121.07","Withhold child support arrearages from unemployment compensation benefits","1","(A)
(B)(1),(2) ","Additional offense details:
ORC Ann. 2919.21 (A),(B),(G)","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Child Support offenses","Mandatory/Automatic","Indefinite"
"ORC Ann. 3109.45","http://codes.ohio.gov/orc/3109.45","Terminate child visitation rights (killing other parent)","1","All","Additional offense details:
ORC Ann. 3109.44","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"ORC Ann. 3109.042","http://codes.ohio.gov/orc/3109.042","Revoke residential parent and legal custodian rights","1","(A)
(B) ","Additional offense details:
ORC Ann. 3109.501 (A)-(C )","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Sex offenses","Mandatory/Automatic","Indefinite"
"ORC Ann. 2945.25","http://codes.ohio.gov/orc/2945.25","Ineligible to serve as juror","1","(I)","","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 2925.14","http://codes.ohio.gov/orc/2925.14","Forfeit drug paraphernalia","1","(E)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"ORC Ann. 2923.241","http://codes.ohio.gov/orc/2923.241","Ineligible to possess vehicle with hidden compartment","1","(D)-(F)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"ORC Ann. 2313.17","http://codes.ohio.gov/orc/2313.17","Ineligible to serve as juror","1","(A)
(B)(1) ","","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Discretionary","Indefinite"
"ORC Ann. 2151.358","http://codes.ohio.gov/orc/2151.358","Expunge criminal records (relief)","0","(A)
(B)(1)-(4)
(C)
(D)(1)-(4)
(E)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 2151.18","http://codes.ohio.gov/orc/2151.18","Limit access to juvenile court records (relief)","0","(A)","See also:
ORC Ann. 2151.35 (A)(2) ","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 2151.14","http://codes.ohio.gov/orc/2151.14","Limit access to juvenile records (relief)","0","(B)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 1923.02","http://codes.ohio.gov/orc/1923.02","Evict/remove from rental property","1","(A)(14),(15)","","","2022 legislative session and all 2022 regulatory rulemaking","","Housing & residency","Real estate & property","Sex offenses","Discretionary","Indefinite"
"ORC Ann. 1533.68","http://codes.ohio.gov/orc/1533.68","Ineligible for hunting/trapping/fishing license","3","(A)-(D)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"ORC Ann. 1533.511","http://codes.ohio.gov/orc/1533.511","Suspend fishing license for failure to keep/report fishing guide daily record","1","All","Additional offense details:
ORC Ann. 1533.99 (B) ","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"ORC Ann. 145.43","http://codes.ohio.gov/orc/145.43","Ineligible to receive victim's public employees retirement benefits `","1","(F)(1),(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Retirement & pensions","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"ORC Ann. 109.57","http://codes.ohio.gov/orc/109.57","Limit release of juvenile adjudication records (relief)","0","(D)
(E)","0","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"OAC Ann. 3745-4-06","http://codes.ohio.gov/oac/3745-4","Ineligible for employment as level 3 qualified data collector (signed statement from each qualified data collector) (criminal trespass)","1","(B)(4)(f)","Other triggering offense:
Criminal trespass","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Time-limited"
"Ohio Gov. Bar. Rule VIII","http://www.supremecourt.ohio.gov/LegalResources/Rules/govbar/govbar.pdf","Impose civil liability (conviction for mismanaging attorney client's fund)","1","(C)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Lawyers, judges & advocates","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Ohio Crim. R 36","http://www.supremecourt.ohio.gov/LegalResources/Rules/criminal/CriminalProcedure.pdf","Challenge accuracy of court records (relief)","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"OAC Ann. 5120-12-06","http://codes.ohio.gov/oac/5120-12","Ineligible to go with/transport prisoner on a temporary release pass","1","(C)(6)
(D)(3)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Time-limited"
"OAC Ann. 5120:1-14-04","http://codes.ohio.gov/oac/5120%3A1-14","Background check for community based corrections facilities/programs","1","(A)(2)(b)
(B)(3)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"OAC Ann. 5101:12-55-10.1","http://codes.ohio.gov/oac/5101%3A12-55","Impose financial account access restriction (child support arrearages)","1","(A)(1),(2)
(B)(1),(2)
(C)(1),(2)
(D)(4)","Additional offense details:
ORC Ann. 2919.21 (A),(B),(G)","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Child Support offenses","Mandatory/Automatic","Conditional"
"OAC Ann. 4501:1-1-33","http://codes.ohio.gov/oac/4501%3A1-1","Ineligible for driving privileges during unrestricted hours for persons using bioptic/telescopic devices","1","(J)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"OAC Ann. 3901-2-14","http://codes.ohio.gov/oac/3901-2","Background check to participate in a proxy for insurer in an election contest","1","(B)(3)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORC Ann. 6101.75","http://codes.ohio.gov/orc/6101.75","Deny/suspend/revoke employment with conservancy district","2","(A)
(B)
(C)(1)-(3)","Additional offense details: 
ORC Ann. 2929.43(D)","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Conservation, environmental sciences & water","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 5919.16","http://codes.ohio.gov/orc/5919.16","Remove from Ohio national guard","1","(A)(1),(2) 
(B)(4)","Additional offense details:
ORC Ann. 2901.02 (D),(E )","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","Any felony","Discretionary","Indefinite"
"ORC Ann. 5502.34","http://codes.ohio.gov/orc/5502.34","Ineligible for public employment (conviction of subversive activities)","1","All","Other triggering offense:
Subversion","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Other","Mandatory/Automatic","Indefinite"
"ORC Ann. 5120.66","http://codes.ohio.gov/orc/5120.66","Register in inmate/prison internet database (Laura's Law)","1","(A)(1),(2)
(B)(1)-(4)
(C)","","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"ORC Ann. 5120.381","http://codes.ohio.gov/orc/5120.381","Ineligible to resume position as deputy warden in a halfway house facility","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 5103.18","http://codes.ohio.gov/orc/5103.18","Background check to be out of state foster parent","1","(A)(1),(2) 
(C)(1),(2)","Background check:
ORC Ann. 2151.86

See also:
ORC Ann. 2151.86 (A)
ORC Ann. 5101.13 (A)-(C )","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ORC Ann. 4510.021","http://codes.ohio.gov/orc/4510.021","Limited driving privileges (relief)","0","(A)(1)-(6) 
(B)-(D)","See also:
ORC Ann. 4510.13","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 3517.993","http://codes.ohio.gov/orc/3517.993","Impose increased administrative fine (elections offenses)","1","(A) 
(C)(1),(2)","Additional offense details:
ORC Ann. 3599.40","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Election-related offenses","Discretionary","Indefinite"
"ORC Ann. 3503.18","http://codes.ohio.gov/orc/3503.18","Ineligible to serve as an elector","1","(C)
(D)","Additional offense details: 
ORC Ann. 3503.21 (A)(4)","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 3123.85","http://codes.ohio.gov/orc/3123.85","Impose administrative offsets (child support arrearages)","1","All","Additional offense details:
ORC Ann. 2919.21","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Child Support offenses","Discretionary","Indefinite"
"ORC Ann. 3121.03","http://codes.ohio.gov/orc/3121.03","Impose administrative order/withholding of income/assets (child support arrearages)","1","(A)(1)
(B)(1)
(D)(2)","Additional offense details:
ORC Ann. 2919.21 (A),(B),(G)

See also:
ORC Ann. 3121.033 
ORC Ann. 3121.034 
ORC Ann. 3121.037 
ORC Ann. 3121.05 
ORC Ann. 3121.20
ORC Ann. 3123.02 
ORC Ann. 3123.14","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Child Support offenses","Mandatory/Automatic","Indefinite"
"ORC Ann. 3109.48","http://codes.ohio.gov/orc/3109.48","Restrict visitation to surviving parent with child present (killing other parent)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"ORC Ann. 307.932","http://codes.ohio.gov/orc/307.932","Ineligible for community corrections program","1","(A)(2), (8)
(B)(1)
(C)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"ORC Ann. 2967.04","http://codes.ohio.gov/orc/2967.04","Gubernatorial pardon/commutation/reprieve (relief)","0","(A)
(B)
(C)","See also:
ORC Ann. 2967.01 (B),(C )","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 2953.32","http://codes.ohio.gov/orc/2953.32","Seal criminal records (relief)","0","All","Additional offense details:
ORC Ann. 2953.31 (A)
ORC Ann. 2953.36 
ORC Ann. 2953.34

See also:
ORC Ann. 2953.33 (A),(B)","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 2953.25","http://codes.ohio.gov/orc/2953.25","Certificate of qualification for employment (relief)","0","(A)
(B)
(C)
(D)
(E)
(H)","0","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ORC Ann. 2923.16","http://codes.ohio.gov/orc/2923.16","Expunge concealed carry in vehicle violation (relief)","0","(E)(1)-(5)
(H)(1),(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
