Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Burns Ind. Code Ann. § 35-48-4-12","http://iga.in.gov/legislative/laws/2018/ic/titles/035#35-48-4-12","Ineligible for conditional discharge (previous possession offense)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Law enforcement, corrections & public safety","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 35-38-9-4","http://iga.in.gov/legislative/laws/2018/ic/titles/035#35-38-9-4","Expunge felony convictions (8 years for enumerated felonies) (relief)","0","(a)
(b)(1)-(7)
(c)(1)-(4)
(d) 
(e)(1)-(4)","See also:
Burns Ind. Code Ann. § 35-38-9-7 (a),(b),(c )","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 31-19-2-7.5","http://iga.in.gov/legislative/laws/2018/ic/titles/031#31-19-2-7.5","Background check to adopt child","1","(b)(1),(2) 
(c)                                 (d)","See also:
Burns Ind. Code Ann. § 31-9-2-22.5 ","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 31-17-2-8.3","http://iga.in.gov/legislative/laws/2018/ic/titles/031#31-17-2-8.3","Ineligible for unsupervised noncustodial parenting time rights (conviction involving domestic/family violence)","1","(a)
(b)(1),(2) 
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary","Time-limited"
"Burns Ind. Code Ann. § 9-30-10-17","http://iga.in.gov/legislative/laws/2018/ic/titles/009#9-30-10-17","Suspend driving privileges (permanent for driving on a permanently suspended license)","3","(a)(1),(2)                         (b)                               (d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 9-25-8-2","http://iga.in.gov/legislative/laws/2018/ic/titles/009#9-25-8-2","Suspend driver's license/vehicle registration (operating a motor vehicle without financial responsibility) (conviction of operator/rental company owner/employer) (","1","(a)(1),(2)
(b)(1),(2),(3)
","See also:
Burns Ind. Code Ann. § 9-25-4-4 (a)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Burns Ind. Code Ann. § 7.1-3-4-2","http://iga.in.gov/legislative/laws/2018/ic/titles/007#7.1-3-4-2","Ineligible for a beer retailers permit","1","(a)(2)-(3)(A)-(C)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Time-limited"
"Burns Ind. Code Ann. § 16-28-2-3","http://iga.in.gov/legislative/laws/2018/ic/titles/016#16-28-2-3","Deny license to operate health facility (conviction of owner/manager)","1","(a)(5)","Background check:
Burns Ind. Code Ann. § 10-13-3-27

Additional offense details:
Burns Ind. Code Ann. § 16-28-9-4
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Health care","Other","Discretionary","Indefinite"
"Burns Ind. Code Ann. § 15-17-5-26","http://iga.in.gov/legislative/laws/2018/ic/titles/015#15-17-5-26","Assess civil penalty (meat/poultry inspection)","1","(a)","Additional offense details:
Burns Ind. Code Ann. § 15-17-5-31 (a),(b) 

Other triggering offense:
Violations related to meat/poultry slaughterhouses 
(See Burns Ind. Code Ann. § 15-17-5-31)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 14-22-39-6","http://iga.in.gov/legislative/laws/2018/ic/titles/014#14-22-39-6","Forfeit wild animals/remains/fur/equipment","1","(a)(1),(2),(3)
(b)(1),(2)","Additional offense details:
Burns Ind. Code Ann. § 14-22-38-1

Other triggering offense:
Violations related to the management of fish/wildlife","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Other","Discretionary","Indefinite"
"Burns Ind. Code Ann. § 12-7-2-43.5","http://iga.in.gov/legislative/laws/2018/ic/titles/012#12-7-2-43.5","Background check for child custody","1","(a)(3)
(b)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 12-23-5-2","http://iga.in.gov/legislative/laws/2018/ic/titles/012#12-23-5-2","Deferred adjudication (relief)","0","(a)
(b)(1),(2) 
","See also:
Burns Ind. Code Ann. § 12-23-5-7","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 12-17.6-6-3","http://iga.in.gov/legislative/laws/2018/ic/titles/012#12-17.6-6-3","Ineligible to be Children's Health Insurance Program provider","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Medicaid, Medicare & other public health benefits","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Burns Ind. Code Ann. § 11-12-5-2","http://iga.in.gov/legislative/laws/2018/ic/titles/011#11-12-5-2","Ineligible for work/school/treatment temporary jail release program (sex offender)","1","(a)
(b)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","Sex offenses","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 10-13-3-29","http://iga.in.gov/legislative/laws/2018/ic/titles/010#10-13-3-29","Restrict use of limited criminal history information (relief)","0","(1)
(2)","See also:
Burns Ind. Code Ann. § 10-13-3-11 (a),(b)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"760 IAC 1-33-6","http://www.in.gov/legislative/iac/T07600/A00010.PDF?","Ineligible to serve as employee of variable life insurer","1","(a)
(b)(2)","Other triggering offenses:
Violations related to state/federal insurance/securities laws
(See 18 U.S.C. §§ 1341-43)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Time-limited"
"410 IAC 27-5-2","http://www.in.gov/legislative/iac/T04100/A00270.PDF?","Background check to serve as employee of birthing center","1","(c)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"327 IAC 7.1-8-3","http://www.in.gov/legislative/iac/T03270/A00071.PDF?","Deny land application","1","Sec. 3 (1),(2),(3)","Additional offense details:
Burns Ind. Code Ann. § 36-9-30-35 (a)-(e ) 

Other triggering offenses:
Violations related to environmental laws/waste dumping
(See Burns Ind. Code Ann. § 36-9-30-35)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","Other","Discretionary","Indefinite"
"Burns Ind. Code Ann. § 33-42-12-3","http://iga.in.gov/legislative/laws/2018/ic/titles/009#33-42-12-3","Notary public shall notify Secretary of State of convictions","1","(c)(1),(2),(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Court personnel, general legal services & bail bonds","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Ind. Const. Art. 5, § 17","http://iga.in.gov/legislative/laws/const/","Gubernatorial pardon/reprieve/commutation (relief)","0","All","See also:
220 IAC 1.1-4-4 
Burns Ind. Code Ann. § 11-9-2-1 et seq.","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 9-21-12-8","http://iga.in.gov/legislative/laws/2018/ic/titles/009#9-21-12-8","Suspend driving privilege (failure to stop at a railroad crossing by commercial vehicles/buses/vehicles carrying explosive/flammable cargo)","1","All","Additional offense details:
Burns Ind. Code Ann. § 9-21-12-5

See also: 
Burns Ind. Code Ann. § 9-21-12-17","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 5-2-6.1-47","http://iga.in.gov/legislative/laws/2018/ic/titles/005#5-2-6.1-47","Forfeit award paid from victims of violent crime fund","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits|Civil fines, liability, forfeiture & property rights","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 5-11-5.5-9","http://iga.in.gov/legislative/laws/2018/ic/titles/005#5-11-5.5-9","Estopped from denying elements of fraud in civil suit","1","(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 35-38-9-3","http://iga.in.gov/legislative/laws/2018/ic/titles/035#35-38-9-3","Expunge Class D felonies (relief)","0","(a)
(b)(1)-(6)
(c)(1)-(4)
(d) 
(e)(1)-(4)","See also:
Burns Ind. Code Ann. § 35-38-9-6 (a)-(f)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 34-39-3-1","http://iga.in.gov/legislative/laws/2018/ic/titles/034#34-39-3-1","Issue preclusion/collateral estoppel for facts essential to judgment (hearsay exception)","1","(a)(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Any felony","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 34-24-4-10","http://iga.in.gov/legislative/laws/2018/ic/titles/034#34-24-4-10","Estopped from denying participation in illegal drug market","1","(b)(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 25-16-1-2","http://iga.in.gov/legislative/laws/2018/ic/titles/025#25-16-1-2","Revoke/forfeit employment services license/bond","1","(a)
(b)
(c)","Background check:
Burns Ind. Code Ann. § 10-13-3-27","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"Burns Ind. Code Ann. § 24-4-1-6","http://iga.in.gov/legislative/laws/2018/ic/titles/024#24-4-1-6","Revoke right of corporation to do business in state","1","All","Other triggering offenses:
Violations related to dairy regulations","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Business contracts (private) & dissolution","Other","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 22-9.5-5-1","http://iga.in.gov/legislative/laws/2018/ic/titles/022#22-9.5-5-1","Deny sale/rental of housing","1","(a)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Housing benefits & programs","Controlled substances offenses","Discretionary","Indefinite"
"Burns Ind. Code Ann. § 10-14-3-27","http://iga.in.gov/legislative/laws/2018/ic/titles/010#10-14-3-27","Ineligible for employment/association with emergency management organization","1","(a)(2)","Other triggering offenses:
Sedition","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Emergency services, management & fire","Other","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 10-13-4-13","http://iga.in.gov/legislative/laws/2018/ic/titles/010#10-13-4-13","Sealing of juvenile history (relief)","0","(a)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"710 IAC 4-7-3","http://www.in.gov/legislative/iac/T07100/A00040.PDF?","Background check to serve as employee of broker-dealer","1","(b)(12)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"68 IAC 24-6-3","http://www.in.gov/legislative/iac/T00680/A00240.PDF?","Background check for amateur martial arts promoter's license (principle owner/substantial owner/key person)","1","(b)(5)","See also:
68 IAC 1-1-57 (Sec. 57)(1)-(8)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"327 IAC 6.1-3-1","http://www.in.gov/legislative/iac/T03270/A00061.PDF?","Ineligible for land application of biosolid, industrial waste product, and pollutant-bearing water","1","(e)(1),(2)
(f)(1),(2),(3)","Additional offense details:
Burns Ind. Code Ann. § 36-9-30-35 (a)-(e ) 

Other triggering offenses:
Violations related to environmental laws/waste dumping
(See Burns Ind. Code Ann. § 36-9-30-35)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Conservation, environmental sciences & water","Other","Discretionary","Indefinite"
"Ind. R. Evid. 412","http://www.in.gov/judiciary/rules/evidence/index.html","Impeach witness/victim with sex offense conviction","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Sex offenses","Discretionary","Indefinite"
"Ind. Jury R. 5","http://www.in.gov/judiciary/rules/jury/index.html","Ineligible for jury service","1","(g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"Ind. Const. Art. 1, § 30","http://iga.in.gov/legislative/laws/const/","Prohibit corruption of blood/forfeiture of estate (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 9-30-5-16","http://iga.in.gov/legislative/laws/2018/ic/titles/009#9-30-5-16","Ignition interlock device for specialized driving privileges (relief)","0","(a)
(b)(1),(2),(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Burns Ind. Code Ann. § 9-30-3-12","http://iga.in.gov/legislative/laws/2018/ic/titles/009#9-30-3-12","Require individual to attend and complete a driver safety program","2","(a)(1),(2),(3)
(b)                                  (c)","See also:
Burns Ind. Code Ann. § 9-30-3-14 ","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Varies","Indefinite"
"Burns Ind. Code Ann. § 9-30-10-16","http://iga.in.gov/legislative/laws/2018/ic/titles/009#9-30-10-16","Revoke driving privileges (Level 6 felony of driving as a habitual violator on a suspended license)","1","(a)(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Burns Ind. Code Ann. § 9-20-18-9","http://iga.in.gov/legislative/laws/2018/ic/titles/009#9-20-18-9","Suspend interstate carrier certificate and use of highway","1","(a)(1)-(4)
(b)(1),(2),(3)
(c)
(e)
(f)","See also:
Burns Ind. Code Ann. § 9-13-2-38 
Burns Ind. Code Ann. § 8-2.1-17-3

Other triggering offenses:
Violations related to motor vehicle weight limits on high ways 
(See Burns Ind. Code Ann. § 9-20-4-1)","See Ind. Code § 25-1-1.1-6 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"Burns Ind. Code Ann. § 8-2.1-22-46","http://iga.in.gov/legislative/laws/2018/ic/titles/008#8-2.1-22-46","Impound common carrier vehicle","1","(a)
(b)
(c)","Other triggering offense:
Violation related to failure to file proof of financial responsibility","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Transportation & commercial motor vehicles","Other","Discretionary","Conditional"
"Burns Ind. Code Ann. § 24-4-18-6","http://iga.in.gov/legislative/laws/2018/ic/titles/024#24-4-18-6","Limit criminal history information distributed by criminal history provider (relief)","0","(a)(1)-(4)
(b)(1)","See also:
Burns Ind. Code Ann. § 24-4-18-2 (a),(b)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","Indefinite"
"Burns Ind. Code Ann. § 22-11-14-2","http://iga.in.gov/legislative/laws/2018/ic/titles/022#22-11-14-2","Ineligible to operate fireworks display (one year for unauthorized possession of fireworks)","1","(b)(4)","Other triggering offenses:
Violations related to state firework laws","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Firearms, weapons & explosives","Other","Mandatory/Automatic","Time-limited"
