Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"§ 479.011 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=479.011","Impose lien on real/personal property","1","5","Other triggering offense:
Municipal code violations","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Discretionary","Indefinite"
"§ 484.020 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=484.020","Impose liability to reimburse clients treble the amount of legal fees paid to unlicensed practitioner","1","(1)
(2)","Other triggering offense:
Practicing law/doing law business without a license.

See also:
§ 484.010 R.S.Mo.","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Lawyers, judges & advocates","Other","Mandatory/Automatic","Indefinite"
"§ 484.150 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=484.150","Impose liability to reimburse clients treble the amount of legal fees split with an unlicensed practitioner","1","All","Other triggering offense:
Lawyer dividing fees with non-lawyer","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Lawyers, judges & advocates","Other","Mandatory/Automatic","Indefinite"
"§ 488.5334 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=488.5334","Impose liability to reimburse law enforcement agency for cost of arrest for alcohol/drug related driving offense","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Law enforcement, corrections & public safety","Motor vehicle offenses","Discretionary","Indefinite"
"§ 494.425 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=494.425","Ineligible for jury service","1","4","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"§ 547.360 R.S.Mo","http://revisor.mo.gov/main/OneSection.aspx?section=547.360","Vacate/set aside conviction (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"§ 561.026 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=561.026","Ineligible for jury service","1","All","§ 610.140 R.S.Mo.","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"§ 566.223 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=566.223","Impose civil liability (violations of force labor/sexual trafficking laws)","1","(6)(1)-(3)","Triggering offenses specified at:
§ 566.203 R.S.Mo.
§ 566.206 R.S.Mo.
§ 566.209 R.S.Mo.
§ 566.212 R.S.Mo.
§ 566.213 R.S.Mo.","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Crimes of violence, including 'person offenses'|Sex offenses","Discretionary","Time-limited"
"§ 567.120 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=567.120","Deny issuance of bond subsequent to prostitution related arrest","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil rights & voting","Sex offenses","Discretionary","Conditional"
"§ 571.070 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=571.070","Ineligible to possess firearm","1","(1)(1)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Indefinite"
"§ 571.092 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=571.092","Background check for removal of firearms disability","1","(1)
(2)(2)
(4)
(7)
(8)
","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"§ 571.107 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=571.107","Suspend/revoke concealed carry endorsement (third concealed carry premises violation within one year)","1","(1)(1)-(17)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Varies"
"§ 577.080 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=577.080","Impose civil liability for associated towing/storage/administrative costs (abandonment of motor vehicle conviction)","1","(1)(1)-(6)
(3)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Motor vehicle sales & service","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"§ 577.150 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=577.150","Impose civil liability for treble actual damages (willful/malicious corruption/diversion of water supply conviction)","1","All","Other triggering offense:
Water supply violation","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public utilities & mail","Other","Mandatory/Automatic","Indefinite"
"§ 578.475 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=578.475","Background check to receive services from an international marriage broker","1","(1)
(2)
(3)(1)-(3)
(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Sales & service (general)","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"§ 578.520 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=578.520","Revoke fishing/hunting/trapping license/privileges","1","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"§ 610.120 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=610.120","Remove closed records from the records of court/administrative/law enforcement agencies (relief)","0","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"§ 610.130 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=610.130","Expunge record of conviction for first alcohol-related misdemeanor driving offense (DUI/relief)","0","(1)
(2)
(3)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"§ 610.140 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=610.140","Expunge criminal record (relief)","0","All
","0","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"§ 610.145 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=610.145","Expunge criminal record (relief/mistaken identity)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"§ 67.1819 R.S.Mo.","http://revisor.mo.gov/main/OneSection.aspx?section=67.1819","Background check for employment/contracting as taxicab driver","1","All","0","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Transportation & commercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"11 CSR 30-4.070","https://www.sos.mo.gov/adrules/csr/current/11csr/11csr/#11-30","Background check for concealable firearms permit","1","(1)
(2)(A)-(D)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"11 CSR 70-2.140","https://www.sos.mo.gov/adrules/csr/current/11csr/11csr/#11-70","Ineligible for employment on premises of licensed alcoholic beverages manufacturer/wholesaler/distributor","0","17","0","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"12 CSR 10-24.444","https://www.sos.mo.gov/adrules/csr/current/12csr/12csr/#12-10","Restore commercial driving privileges (relief)","0","(1)(
(2)(A)-(F)
(3)
(4)
(5)
(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Transportation & commercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"13 CSR 40-2.305","https://www.sos.mo.gov/adrules/csr/current/13csr/13csr/#13-40","Ineligible to receive Temporary Assistance Program payments (controlled substance offenses)","1","(1)
(2)
(3)
(4)","Background check:
13 CSR 40-2.410","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"13 CSR 40-2.355","https://www.sos.mo.gov/adrules/csr/current/13csr/13csr/#13-40","Ineligible for Temporary Assistance Program benefits (Fraud/misrepresentation offenses)","1","1","Background check:
13 CSR 40-2.410","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"13 CSR 40-2.410","https://www.sos.mo.gov/adrules/csr/current/13csr/13csr/#13-40","Required to submit to drug test for temporary assistance","1","(1)(B)(2)
(2)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Controlled substances offenses","Mandatory/Automatic","Time-limited"
