Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"53ER15-1, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=53ER15-1","Withhold child support arrearages from Monopoly Millionaires' Club lottery winnings","1","(15)(c)","See also:
Fla. Stat. § 24.115 (4)
Fla. Stat. § 827.06 (2),(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Gaming, lottery & racing","Child Support offenses","Mandatory/Automatic","Conditional"
"53ER14-67, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=53ER14-67","Withhold child support arrearages from Monopoly Millionaires' Club lottery winnings","1","13","See also:
Fla. Stat. § 24.115 (4)
Fla. Stat. § 827.06 (2),(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Gaming, lottery & racing","Child Support offenses","Mandatory/Automatic","Conditional"
"40E-7.538, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=40E-7.538","Ineligible for special use license to enter the Rough Island North limited use area","1","(1)(h)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"11C-8.001, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=11C-8.001","Correct incorrect/incomplete criminal history record (relief)","0","(1)
(5)
(6)
(7)
(8)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"11C-7.007, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=11C-7.007","Certificate of eligibility for sealing withheld adjudication (relief)","0","All","Relief:
Fla. Stat. § 943.059","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 379.405","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0379/Sections/0379.405.html","Revoke fishing privileges (molestation of fishing equipment)","1","(1)(a),(b)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 379.337","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0379/Sections/0379.337.html","Forfeit property used in connection with illegal taking of marine wildlife","1","(1)(a),(b),(c)
(2)(b),(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"Fla. Stat. § 379.249","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0379/Sections/0379.249.html","Suspend/revoke vessel registration for violations of artificial reef laws","1","(2)(a)
(6)(a),(b)
(7)(a),(b),(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"Fla. Stat. § 379.2422","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0379/Sections/0379.2422.html","Forfeit nets used in illegal marine wildlife taking","1","(1)
(2)(a),(b),(c)
(3) 
(4)
(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 324.023","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0324/Sections/0324.023.html","Increase minimum liability insurance coverage requirements (3 years for DUI)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 322.05","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0322/Sections/0322.05.html","Ineligible for driver's license (minor convicted of traffic violations during period of learner's license)","1","(2)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Fla. Stat. § 538.36","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0500-0599/0538/Sections/0538.36.html","Ineligible to operate as mail-in secondhand precious metals dealers","1","(1)
(2)(a),(b)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Pawnbrokers, jewelers & precious metals","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Fla. Stat. § 958.13","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0958/Sections/0958.13.html","Seal/expunge youthful offender criminal justice records (relief)","0","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 500.451","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0500-0599/0500/Sections/0500.451.html","Suspend restaurant/food store license (horse meat labeling and procurement violations)","1","(1)(a),(b)
(2)
(3)","Other triggering offenses:
Violations related to restaurant/food service meat labeling","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Fla. Stat. § 832.08","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0800-0899/0832/Sections/0832.08.html","Diversion program for bad check offenses (relief)","0","(1)
(2)(a)-(d) 
(3)(a)-(d)
(4)(a)-(e)
(5)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 817.37","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0800-0899/0817/Sections/0817.37.html","Ineligible to enter racetrack (conviction of touting)","1","4","Other triggering offenses:
Violations related to touting 
See also:
61D-5.006, F.A.C.; 61D-11.008, F.A.C. (3)","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Gaming, lottery & racing","Other","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 775.261","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0700-0799/0775/Sections/0775.261.html","Register as career offender","1","(1)
(2)(a)-(g)
(3)(a)-(d) 
(4)(a)-(g)","Additional offense details:
Fl. Stat. 775.082 (9)(a)(1)","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 733.303","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0700-0799/0733/Sections/0733.303.html","Ineligible to act as personal representative of decedent (felony conviction)","1","(1)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","Any felony","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 397.451","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0397/Sections/0397.451.html","Background check to serve as foster parent/member of foster family (substance abuse services)","1","(1)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Fla. Stat. § 397.334","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0397/Sections/0397.334.html","Drug court programs (relief)","0","(1)
(2)
(3)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 379.3503","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0379/Sections/0379.3503.html","Revoke recreational activity license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 322.34","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0322/Sections/0322.34.html","Impound/immobilize vehicle (driving on license suspended for habitual traffic violation or failure to maintain security)","1","(8)(a),(b),(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 322.274","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0322/Sections/0322.274.html","Revoke driver's license (theft of auto parts)","1","1","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 550.054","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0500-0599/0550/Sections/0550.054.html","Background check for para-mutual gambling license","1","(3)(a)-(i)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Fla. Stat. § 985.35","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0985/Sections/0985.35.html","Withhold adjudication of delinquency (relief)","0","(4)(a),(b),(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 948.16","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0948/Sections/0948.16.html","Misdemeanor pretrial substance abuse intervention program (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 943.0582","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0943/Sections/0943.0582.html","Expunge arrest records after teen court diversion (relief)","","(1)
(2)(a),(b)
(3)(a),(b),(c)
(4)
(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 921.00241","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0921/Sections/0921.00241.html","Prison Diversion Program (relief)","0","(1)(a)-(d)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 828.073","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0800-0899/0828/Sections/0828.073.html","Ineligible to have custody of an animal found in distress","2","(1)(a),(b)
(5)(f),(g),(h)","Other triggering offenses:
Cruelty to animals","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Domestic animals","Other","Discretionary","Indefinite"
"Fla. Stat. § 733.504","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0700-0799/0733/Sections/0733.504.html","Remove as personal representative of decedent (felony conviction)","1","7","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","Any felony","Discretionary","Indefinite"
"Fla. Stat. § 316.646","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0316/Sections/0316.646.html","Suspend driver's license/registration (failure to maintain property damage liability security)","1","(1)(a),(b)
(2)
(3)
(4)","Relief:
Fla. Stat. § 324.0221","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"Fla. Stat. § 24.105","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0000-0099/0024/Sections/0024.105.html","Ineligible for employment with lottery commission","1","(18)(a)","Background check:
Fla. Stat. § 24.108

See also:
53-15.003, F.A.C.(3)(b)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","Any felony","Discretionary","Time-limited"
"65C-30.009, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=65C-30.009","Background check to receive emergency placement of a child","1","(4)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"65C-29.003, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=65C-29.003","Background check to provide care/supervision of children in home under protective investigation","1","(2)(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"11C-7.008, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=11C-7.008","Expunge non-judicial records of arrest made contrary to law/by mistake (relief)","0","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"11C-6.009, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=11C-6.009","Background check to purchase/acquire firearms","1","(4)
(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Fla. Stat. § 550.3615","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0500-0599/0550/Sections/0550.3615.html","Ban from entry into racetrack/jai alai fronton (2 years for gambling offenses)","1","3","Other triggering offenses:
Violations related to bookmaking","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Gaming, lottery & racing","Other","Mandatory/Automatic","Time-limited"
"Fla. Stat. § 961.04","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0961/Sections/0961.04.html","Ineligible for compensation for wrongful incarceration","1","(1)
(2)
(3)","See § 961.06","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 958.04","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0958/Sections/0958.04.html","Youthful offender disposition (relief)","0","(1)(a),(b),(c)
(2)(a)-(d) 
(3) 
(4)
(5)(a),(b),(c) 
(6)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 943.059","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0900-0999/0943/Sections/0943.059.html","Seal criminal history records (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 817.482","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0800-0899/0817/Sections/0817.482.html","Forfeit device for stealing telecommunications service","1","3","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public utilities & mail","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 790.23","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0700-0799/0790/Sections/0790.23.html","Ineligible to possess certain (concealed) weapons/chemical weapons/tear gas (felonies)","1","(1)(a)-(e)
(2)
(3)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 648.387","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0600-0699/0648/Sections/0648.387.html","Ineligible for employment with a bail bond agency (conviction for felony)","1","4","See also:
Fla. Stat. § 648.34
Fla. Stat. § 648.355
Fla. Stat. § 648.382
Fla. Stat. § 648.387
Fla. Stat. § 648.44
Fla. Stat. § 648.45
69B-241.150, F.A.C.
69B-241.090, F.A.C.","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Court personnel, general legal services & bail bonds","Any felony","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 626.9702","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0600-0699/0626/Sections/0626.9702.html","Prohibit increasing premiums or cancelling insurance policy (relief)","0","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Insurance sales & services","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 585.59","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0500-0599/0585/Sections/0585.59.html","Forfeit hogs (conviction for feeding unsterilized garbage)","1","All","Other triggering offenses:
Violations related to feeding an animal uncooked/unsterilized garbage 
(See Fla. Stat. §§ 585.48-585.53)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 563.022","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0500-0599/0563/Sections/0563.022.html","Terminate beer distribution contract (felony conviction of distributor/partner/shareholder)","1","(10)(c)","See also:
Fla. Stat. § 561.15(2-3)
Fla. Stat. § 561.29(1)
Fla. Stat. § 561.32(2)
Fla. Stat. § 562.13
Fla. Stat. § 563.022
Fla. Stat. § 563.06
61A-1.017, F.A.C. (4)(a)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Discretionary","Indefinite"
"Fla. Stat. § 379.338","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0379/Sections/0379.338.html","Forfeit illegally taken marine wildlife/furs","1","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Fla. Stat. § 379.2255","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0379/Sections/0379.2255.html","Deny/suspend/revoke Department of Fish and Wildlife license (Wildlife Violator Compact)","2","(ARTICLE II)
(2)(e)
(ARTICLE III)
(3)
(ARTICLE IV)
(1),(2)
(ARTICLE V)
(1),(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"Fla. Stat. § 328.05","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0328/Sections/0328.05.html","Forfeit boat/vessel (fraud in registration)","1","(1)
(2)
(3)(a)-(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Maritime & sea vessels","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Fla. Stat. § 320.02","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0320/Sections/0320.02.html","Revoke motor vehicle registration (fraud in application)","1","6","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Fla. Stat. § 308.02","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0300-0399/0308/Sections/0308.02.html","Forfeit shipping master's bond (mutiny/desertion)","1","All","Other triggering offenses:
Violations related to Encouraging/inciting mutiny/desertion","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Transportation & commercial motor vehicles","Other","Mandatory/Automatic","Indefinite"
"Fla. Const. Art. IV, § 8","http://www.leg.state.fl.us/statutes/index.cfm?submenu=3","Executive clemency (relief)","0","(a)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Fla. Stat. § 206.205","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0200-0299/0206/Sections/0206.205.html","Forfeit vehicles/boats for illegally transporting/delivering motor fuel","1","(1)
(2)","Other triggering offenses:
Violations related to motor/diesel fuel","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Discretionary","Indefinite"
"Fla. Stat. § 193.133","http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0100-0199/0193/Sections/0193.133.html","Reassess real property","1","(1)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"69V-180.030, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=69V-180.030","Background check to register as a consumer collection agency","1","(1)(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Credit, debt services, bankruptcy & repossession","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"61J2-5.014, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=61J2-5.014","Ineligible to serve as controlling person of real estate brokering corporation","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","Any felony","Mandatory/Automatic","Indefinite"
"60S-4.007, F.A.C.","https://www.flrules.org/gateway/ruleNo.asp?id=60S-4.007","Forfeit disability benefits under a Florida Retirement System pension/investment plan","1","(7)(a)(1)","See also:
Fla. Stat. § 121.091(5)
Fla. Stat. § 794.09
Fla. Stat. § 800.05
58A-5.014, F.A.C.
60U-3.005, F.A.C.(1) 
60S-4.021, F.A.C.
60V-3.005, F.A.C.
60S-4.002, F.A.C.(6) 
19-11.008, F.A.C.
60S-4.007, F.A.C.(7)(a)
60W-4.002, F.A.C.
61H1-26.004, F.A.C.","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Retirement & pensions","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
