Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"C.R.S. 25-7-508","https://codes.findlaw.com/co/title-25-health/co-rev-st-sect-25-7-508.html","Deny/suspend/revoke asbestos abatement license","1","(2)(a)","Other triggering offenses:
Offenses related to asbestos licensing

See also:
C.R.S. 24-5-101 (1),(2)","Links may direct to unofficial sources where official sources cannot be directly linked.

See Colo. Rev. Stat. § 24-5-101 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Indefinite"
"C.R.S. 24-72-703","https://codes.findlaw.com/co/title-24-government-state/co-rev-st-sect-24-72-702-5.html","Seal criminal records (motion by defendant) (relief)","0","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"C.R.S. 24-33.5-415.4","https://codes.findlaw.com/co/title-24-government-state/co-rev-st-sect-24-33-5-415-4.html","Ineligible for employment as security guard","1","(2)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"C.R.S. 17-1-109.5","https://codes.findlaw.com/co/title-17-corrections/co-rev-st-sect-17-1-109-5.html","Supervise registered sex offender who is employed at a correctional facility","1","(2)","See also:
C.R.S. 16-22, Colorado Sex Offender Registration Act","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","Sex offenses","Mandatory/Automatic","Indefinite"
"C.R.S. 18-12-110","https://codes.findlaw.com/co/title-18-criminal-code/co-rev-st-sect-18-12-110.html","Forfeit firearms used in crime","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Firearms, weapons & explosives","Any felony","Discretionary","Indefinite"
"C.R.S. 18-1.3-103.5","https://codes.findlaw.com/co/title-18-criminal-code/co-rev-st-sect-18-1-3-103-5.html","Vacate felony drug conviction (relief)","0","(1)
(2)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"C.R.S. 15-19-109","https://codes.findlaw.com/co/title-15-probate-trusts-and-fiduciaries/co-rev-st-sect-15-19-109.html","Ineligible to direct final disposition of deceased person or arrangement of ceremonies","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"C.R.S. 14-10-116.5","https://codes.findlaw.com/co/title-14-domestic-matters/co-rev-st-sect-14-10-116-5.html","Background check for appointment as a child and family investigator","1","(4)(a),(b)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Social work & child welfare","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"C.R.S. 13-80-119","https://codes.findlaw.com/co/title-13-courts-and-court-procedure/co-rev-st-sect-13-80-119.html","No right to recover damages sustained during commission of felonious act","1","(1)
(2)(a)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Any felony","Mandatory/Automatic","Indefinite"
"C.R.S. 13-15-101","https://codes.findlaw.com/co/title-13-courts-and-court-procedure/co-rev-st-sect-13-15-101.html","Deny change of name petition","1","(1)(C)
(2)(b)
(3)(a)-(c)
(5)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Civil litigation & administrative proceedings","Any felony","Mandatory/Automatic","Indefinite"
"C.R.S. 8-4-105","https://codes.findlaw.com/co/title-8-labor-and-industry/co-rev-st-sect-8-4-105.html","Deduct from wages replacement cost of shortage due to employee theft","1","(1)(c)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sales & service (general)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"C.R.S. 5-2-303","https://codes.findlaw.com/co/title-5-consumer-credit-code/co-rev-st-sect-5-2-303.html","Deny/suspend/revoke supervised lender license","1","(1)(h)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Credit, debt services, bankruptcy & repossession","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"C.R.S. 42-4-1601","https://codes.findlaw.com/co/title-42-vehicles-and-traffic/co-rev-st-sect-42-4-1601.html","Revoke license for conviction for failure to stop in an accident","1","(3)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"C.R.S. 42-2-127","https://codes.findlaw.com/co/title-42-vehicles-and-traffic/co-rev-st-sect-42-2-127.html","Deny/suspend driver's license (point system for traffic offenses)","1","(1)(a)","Relief:
C.R.S. 42-2-135","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"C.R.S. 39-27-103","https://codes.findlaw.com/co/title-39-taxation/co-rev-st-sect-39-27-103.html","Revoke gasoline refund permit","1","(3)(c)","Other triggering offenses:
Offenses related to  sales tax/sales tax refunds","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Mandatory/Automatic","Time-limited"
"C.R.S. 38-53-110","https://codes.findlaw.com/co/title-38-property-real-and-personal/co-rev-st-sect-38-53-110.html","Revoke land surveyor license for violation of land survey monument  laws","1","(2)
(3)(a)","Relief:
C.R.S. 24-4

Other triggering offenses:
Offenses related to land surveying
(See C.R.S. 24-53)","Links may direct to unofficial sources where official sources cannot be directly linked.

See Colo. Rev. Stat. § 24-5-101 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Discretionary","Indefinite"
"C.R.S. 35-80-112.5","https://codes.findlaw.com/co/title-35-agriculture/co-rev-st-sect-35-80-112-5.html","Deny/refuse to renew/revoke pet animal care facility license","2","(1)
(2)(a)-(c)","Additional offense details:
C.R.S. 18-9-202 (1),(1.5)
C.R.S. 18-9-204 (1)
C.R.S. 18-9-202

Other triggering offense:
Animal cruelty","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Domestic animals","Other","Varies","Indefinite"
"C.R.S. 35-55-107","https://codes.findlaw.com/co/title-35-agriculture/co-rev-st-sect-35-55-107.html","Suspend/revoke public livestock market license","1","All","Additional offense details:
C.R.S. 35-55-117

Other triggering offenses:
Offenses related to public livestock markets/aiding/abetting violations of public livestock market
(See Packers and Stockyards Act (7 USC 181))","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"C.R.S. 35-38-104","https://codes.findlaw.com/co/title-35-agriculture/co-rev-st-sect-35-38-104.html","Cancel farm equipment dealership supply contract without notice","1","(1)(a)
(2)(a),(b)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Any felony","Discretionary","Indefinite"
"C.R.S. 35-14-121","https://codes.findlaw.com/co/title-35-agriculture/co-rev-st-sect-35-14-121.html","Deny/suspend/revoke weigher certificate","1","(7)","","Links may direct to unofficial sources where official sources cannot be directly linked.
See Colo. Rev. Stat. § 24-5-101 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Weights & measures","Other","Discretionary","Indefinite"
"C.R.S. 12-15.5-105","https://codes.findlaw.com/co/title-12-professions-and-occupations/co-rev-st-sect-12-15-5-105.html","Ineligible for license/registration of fantasy contest operator (officer/director/general partner)","1","(3)(b)
(4)","","Links may direct to unofficial sources where official sources cannot be directly linked.

See Colo. Rev. Stat. § 24-5-101 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Gaming, lottery & racing","Any felony","Discretionary","Indefinite"
"C.R.S. 12-14-120","https://codes.findlaw.com/co/title-12-professions-and-occupations/co-rev-st-sect-12-14-120.html","Deny debt collection license application or renewal","1","(2)","Conviction self-disclosure requirement:
C.R.S. 12-14-119(2)
Relief:
C.R.S. 24-4-104
Additional offense details:
C.R.S. 12-14-130(3)","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Credit, debt services, bankruptcy & repossession","Any felony","Discretionary","Indefinite"
"C.R.S. 11-30-101","https://law.justia.com/codes/colorado/2017/title-11/credit-unions/article-30/section-11-30-101/","Background check to serve as incorporator/organizer of credit union","1","(3)(b)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"C.R.S. 11-110-205","https://codes.findlaw.com/co/title-11-financial-institutions/co-rev-st-sect-11-110-205.html","Ineligible to contract with/be employed as money transmitter","1","All","Additional offense details:
C.R.S. 18-5","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Money services & check cashing","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"C.R.S. 11-110-109","https://codes.findlaw.com/co/title-11-financial-institutions/co-rev-st-sect-11-110-109.html","Ineligible for money transmitter license (owner/principal shareholder/principal member/director/trustee/officer/other managing official)","1","(4)(c)","","Links may direct to unofficial sources where official sources cannot be directly linked.

See Colo. Rev. Stat. § 24-5-101 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Money services & check cashing","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"9 CCR 2504-1","http://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2813&deptID=9&agencyID=18&deptName=500&agencyName=2504%20Child%20Support%20Enforcement%20(Volume%206)&seriesNum=9%20CCR%202504-1","Background check access to electronic vital records maintained by Col. Dept. of Public Health and Environment","1","(6.000)
(6.210)
(6.210.7) (6.210.6)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Sensitive information access","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"4 CCR 731-1","http://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2313&deptID=18&agencyID=14&deptName=..&agencyName=731%20Office%20of%20Barber%20and%20Cosmetologist%20Licensing&seriesNum=4%20CCR%20731-1","Notify Director of cosmetology licensing board of felony conviction","1","1.5(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Cosmetology, barbering, electrology, tattooing & body art","Any felony","Mandatory/Automatic","Indefinite"
"3 CCR 704-1","http://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2207&deptID=18&agencyID=105&deptName=..&agencyName=704%20Division%20of%20Securities&seriesNum=3%20CCR%20704-1","Limit ability of an issuer to sell securities to small, closed groups","1","(51-3.11)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"1 CCR 207-1","http://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2018&deptID=19&agencyID=45&deptName=200%20Revenue&agencyName=207%20Division%20of%20Gaming&seriesNum=1%20CCR%20207-1","Background check for ownership interest in a licensed gaming concern","1","Rule 3","See also:
1 CCR 207-1","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Colo. Const. Art. II, Section 9","https://codes.findlaw.com/co/colorado-constitution-of-1876/","Limitation on corruption of blood or forfeiture of estate due to convictions","0","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"C.R.S. 8-70-114","https://codes.findlaw.com/co/title-8-labor-and-industry/co-rev-st-sect-8-70-114.html","Suspend certificate for employee leasing company","1","(2)(a)
(8)(b)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
