Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"W. Va. CSR § 91-5-6","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=91-05","Suspend/revoke drivers license for out-of-state motor vehicle offense conviction","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"W. Va. CSR § 91-5-5","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=91-05","Suspend driver's license (ninety days/second conviction within a five-year period for driving with a suspended license)","1","
All","0","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"W. Va. CSR § 85-20-5","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=85-20","Deny enrollment in a worker's compensation managed care program","1","
5.1(b), 5.2","0","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"W. Va. CSR § 81-14-6","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=81-14","Register as sex offender (mandatory lifetime registration for multiple convictions/victims/sexually violent crimes/minor victims)","1","All","Additional offense details:
W. Va. Code § 61-8B-3
W. Va. Code § 61-8B-4
W. Va. Code § 61-8B-5
W. Va. Code § 61-8B-6 
W. Va. Code § 61-8B-7
W. Va. Code § 61-8B-8
W. Va. Code § 61-8B-9
W. Va. Code § 61-8-12
W. Va. Code § 61-8-6
W. Va. Code § 61-8-7
W. Va. Code § 61-2-14
W. Va. Code § 61-8C-2
W. Va. Code § 61-8C-3
W. Va. Code § 61-8D-5
W. Va. Code § 61-8D-5
W. Va. Code § 61-8D-5
W. Va. Code § 61-8D-6
W. Va. Code § 61- 8B-10
W. Va. Code § 61-3C-14b
W.Va. Code § 61-11-8
W. Va. CSR § 81-14-2(2.8), (2.9)

See also:
W. Va. CSR § 81-14-7(7.2)
W. Va. CSR § 81-14-2 
W. Va. CSR § 81-14-9
W. Va. CSR § 81-14-13  
W. Va. CSR § 81-14-17

Relief:
W. Va. CSR § 81-14-15","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"W. Va. Code § 48-27-505","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=48&art=27&section=505","Extend length of protective order against offender","1","(a)
(b)(3)-(5)
(f)","Additional offense details:
W. Va. Code § 61-2-9a
","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights|Judicial Rights","","Crimes of violence, including 'person offenses'","Discretionary","Time-limited"
"W. Va. Code § 47-11B-5","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=47&art=11B&section=5","Ineligible for closing-out/fire/defunct business sales license","1","(6)","Additional offense details:
W. Va. Code § 47-11B-15
Other triggering offenses:
Offenses related to unlawful closing-out/fire/defunct business sales","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Sales & service (general)","Other","Mandatory/Automatic","Time-limited"
"W. Va. Code § 46-9-516a","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=46&art=9&section=516a","Impose civil liability (conviction for filing false records)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"W. Va. Code § 33-46A-8","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=33&art=46A&section=8","Deny/suspend/revoke professional employer organizations license (insurance)","1","(c)(5)
(d), (f), (g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Any felony","Discretionary","Indefinite"
"W. Va. CSR § 27-11-4","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=27-11","Deny/suspend/revoke marriage and family therapist license","1","(4.1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Psychiatry, psychology, counseling & mental health services","Any felony","Discretionary","Indefinite"
"W. Va. Code § 33-12C-18","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=33&art=12C&section=18","Impose civil penalty (aid to nonadmitted insurer)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"W. Va. CSR § 190-4-3","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=190-04","Deny/suspend/revoke real estate appraiser license","1","(3.1)","Additional offense details:
W. Va. Code § 30-38-1, et seq.
","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","Any felony","Discretionary","Indefinite"
"W. Va. Code § 5-1-16a","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=05&art=1&section=16a","Expunge record of criminal conviction (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"W. Va. Code § 19-34-7","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=19&art=34&section=7","Revoke dangerous wild animal permit","1","(d)","Other triggering offenses:
Offenses related to animal cruelty","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"W. Va. Code § 19-2E-6","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=19&art=2E&section=6","Suspend slaughtering establishment license (second conviction of slaughter regulations)","1","All","Other triggering offenses:
Offenses related to slaughtering of livestock
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Conditional"
"W. Va. Code § 19-12D-12","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=19&art=12D&section=12","Impose civil penalty for importation/sale of multiflora rose","1","All","Other triggering offenses:
Offenses related to importation/sale of multiflora rose","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"W. Va. Code § 19-10A-13","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=19&art=10A&section=13","Impose civil penalty for violation of Egg Marketing Law","1","(a)
(b)(1)
(g)","Additional offense details:
W. Va. Code § 19-10A

Other triggering offenses:
Offenses related to engaging in egg marketing business
","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"W. Va. Code § 17C-5-2b","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=17C&art=5&section=2b","Set-aside first conviction of DUI for participation in Motor Vehicle Alcohol Test and Lock Program (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"W. Va. Code § 17B-2-10","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=17B&art=2&section=10","Restrict driver's license (child support offenses)","1","All","Additional offense details:
W. Va. Code § 61-5-29","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Child Support offenses","Mandatory/Automatic","Indefinite"
"W. Va. CSR § 114-2-7","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=114-02","Ineligible to engage in insurance business (convictions of insurer/producer/independent contractor)","1","All","Additional offense details:
18 U.S.C. § 1033
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"W. Va. Code § 30-2-14","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=30&art=2&section=14","Ineligible to practice law","1","All","Additional offense details:
W. Va. Code § 30-2-13

Other triggering offenses:
Offenses related to failure to pay money on behalf of client
","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Lawyers, judges & advocates","Other","Mandatory/Automatic","Indefinite"
"W. Va. Const. Art. VII, § 11","http://www.wvlegislature.gov/WVCODE/WV_CON.cfm","Pardon conviction (relief)","0","All","See also:
W. Va. Code § 5-1-16","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"W. Va. Code § 9-2-3","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=09&art=2&section=3","Ineligible for Temporary Assistance for Needy Families (TANF) benefits/federal food stamps","1","All","See also:
Personal Responsibility and Work Opportunity Reconciliation Act of 1996 (P.L. 104-193)","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"W. Va. Code § 61-6-25","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=61&art=6&section=25","Impose parenting class for falsely reporting child abuse","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"W. Va. Code § 61-3-31","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=61&art=3&section=31","Impose civil liability (conviction for negligently destroying property)","1","All","Other triggering offenses:
Offenses related to destruction of property
","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","","Other","Mandatory/Automatic","Indefinite"
"W. Va. Code § 27-6A-2","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=27&art=6A&section=2","Disclose defendant's criminal history for purposes of competency determination","1","(b)(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Judicial evidence & witnesses","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"W. Va. Code § 60-8-26","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=60&art=8&section=26","Forfeit wine distributor/supplier license bond","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"W. Va. Code § 60-7-13","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=60&art=7&section=13","Suspend/revoke license to operate a private club (conviction of alcohol-related crimes)","1","All","Additional offense details:
W. Va. Code §§ 11-16-1 et seq.

Relief:
W. Va. Code § 60-7-13a(d)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"W. Va. CSR § 95-2-7","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=95-02","Limit access to inmate case records (relief)","0","(7.5)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"W. Va. CSR § 91-5-15","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=91-05","Ineligible for driver's license for failure to pay child support","1","
(15.6)","Additional offense details:
W. Va. Code § 61-5-29","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Child Support offenses","Mandatory/Automatic","Conditional"
"W. Va. CSR § 9-1-10","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=9-01","Deny/suspend/revoke landscape architect registration","1","(10.9)","Additional offense details:
W. Va. Code § 30-22-1 et seq.
See also:
W. Va. Code § 30-1-8(a)","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Any felony","Discretionary","Indefinite"
"W. Va. Code § 48-27-506","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=48&art=27&section=506","Impose lien on real/personal property (convictions of overdue child support)","1","All","Additional offense details:
W. Va. Code § 61-5-29","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Child Support offenses","Discretionary","Conditional"
"W. Va. CSR § 58-41-5","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=58-41","Ineligible for wildlife damage control license","1","(5.1)","Other triggering offenses:
Offenses related to wildlife damage control
","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Wildlife, fish & game","Other","Discretionary","Time-limited"
"W. Va. CSR § 42-19-14","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=42-19","Impose sanction on manufactured home dealers/distributors/manufacturers","1","(14.1.g)","Other triggering offenses:
Offenses related to the business of a manufacturer/dealer/distributor/contractor","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Discretionary","Indefinite"
"W. Va. Code § 33-46-17","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=33&art=46&section=17","Deny/suspend/revoke third-party administrator license (convictions of administrator/directors/trustees/executive committee members/governing board members/owners) (insurance)","1","(b)(5)
(d), (e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","Any felony","Discretionary","Indefinite"
"W. Va. CSR § 25-1-3","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=25-01","Ineligible to remove social work license from inactive status","1","
3.1.1.a.","See also:
W. Va. CSR § 25-1-2(2.5)","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Social work & child welfare","Any felony","Mandatory/Automatic","Indefinite"
"W. Va. CSR § 179-4-25","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=179-04","Background check for limited gaming facility license (convictions of applicant/owner/officer/director)","1","(25.2.e)
(25.3.c.5)","See also:
W. Va. CSR § 179-4-20(20.7)
W. Va. CSR § 179-4-29(29.4)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"W. Va. CSR § 179-1-5","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=179-01","Withhold child support from instant game lottery winnings","1","(5.1)
(5.2.g.2)","Additional offense details:
W. Va. Code § § 61-5-29","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Gaming, lottery & racing","Child Support offenses","Mandatory/Automatic","Indefinite"
"W. Va. Code § 20-2-2a","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=20&art=2&section=2a","Revoke hunting/fishing/trapping license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"W. Va. Code § 5-11A-8","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=05&art=11A&section=8","Ineligible for constitutional fair housing protection","1","(b)(4)","Additional offense details:
21 U.S.C. 802

See also:
W. Va. Code § 5-11A-2","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Housing benefits & programs","Controlled substances offenses","Discretionary","Indefinite"
"W. Va. Code § 20-2-22a","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=20&art=2&section=22a","Suspend/revoke hunting/fishing license (bear hunting offenses","2","
(f)","Additional offense details:
W. Va. Code § 20-2-23
W. Va. Code § 20-2-24
W. Va. Code § 20-2-44b
","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Varies"
"W. Va. Code § 51-10A-2","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=51&art=10A&section=2","Ineligible to act as bail bond enforcer","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Court personnel, general legal services & bail bonds","Any felony","Mandatory/Automatic","Indefinite"
"W. Va. Code § 19-34-6","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=19&art=34&section=6","Deny permit to possess a dangerous wild animal","1","(b)(4)","Other triggering offenses:
Offenses related to abuse/neglect of an animal","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"W. Va. Code § 19-2C-8","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=19&art=2C&section=8","Impose civil penalties (convictions of auctioneering regulations)","1","
All","Other triggering offenses:
Offenses related to auctioneering","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"W. Va. Code § 17E-1-6","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=17E&art=1&section=6","Impose civil penalty (employer of commercial driver)","1","All","Additional offense details:
49 C.F.R., Part § 382
W. Va. Code § 17E-1-25
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"W. Va. Code § 17C-4-10","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=17C&art=4&section=10","Suspend driver's license (convictions of failing to notify law enforcement of crash)","1","All","
","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"W. Va. Code § 17B-2-3a","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=17B&art=2&section=3a","Deny/suspend/revoke graduated driver's license (DUI)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary (waiver)","Time-limited"
"W. Va. Code § 17-16A-18","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=17&art=16A&section=18","Cancel commuter pass","1","
( a )(2)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"W. Va. Code § 16-3C-3","http://www.wvlegislature.gov/WVCODE/ChapterEntire.cfm?chap=16&art=3C&section=3","Disclose results of HIV testing to victim/victim's legal guardian","1","(a)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Health care","Sex offenses","Discretionary","Indefinite"
"W. Va. Law Disciplinary Proc., Rule 3.19","http://www.wvodc.org/roldp.htm","Suspend/revoke license to practice law (any felony conviction)","1","All","See also:
W. Va. Law Disciplinary Proc., Rule 3.28","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Lawyers, judges & advocates","Any felony","Discretionary","Indefinite"
"W. Va. CSR § 97-6-4","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=97-06","Impose income withholding order due to child support arrearages","1","All","Additional offense details:
W. Va. Code § § 61-5-29

See also:
W. Va. CSR §Â 97-6-8(8.1)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Conditional"
"W. Va. CSR § 97-6-11","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=97-06","Impose offset on state income tax refund for child support arrearages","1","All","Additional offense details:
W. Va. Code § § 61-5-29","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Child Support offenses","Mandatory/Automatic","Conditional"
"W. Va. CSR § 85-20-71-Severability","http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=85-20","Disclose criminal history during worker's compensation psychiatric examination","1","(EXHIBIT C)(V)(D)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
