Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Wis. Adm. Code Game 42.18","http://docs.legis.wisconsin.gov/code/admin_code/game/42/18/1","Ineligible operate/control premises where bingo is conducted","1","(1)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Any felony","Mandatory/Automatic","Time-limited"
"Wis. Adm. Code Ins 6.17","https://docs.legis.wisconsin.gov/code/admin_code/ins/6/17","Revoke insurance agent's surplus lines license","1","(6)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","Other","Mandatory/Automatic","Indefinite"
"Wis. Adm. Code Ins 6.52","https://docs.legis.wisconsin.gov/code/admin_code/ins/6/52","Background check for director/officer of insurance company","1","(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Adm. Code Ins 8.26","https://docs.legis.wisconsin.gov/code/admin_code/ins/8/II/26","Background check for employee benefit plan administrator license","1","(1)(e)(3)","Background check:
Wis. Adm. Code Ins 8.30(4)","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Adm. Code Jus 10.06","http://docs.legis.wisconsin.gov/document/administrativecode/Jus%2010.06(1)(c)1.a.","Ineligible to own a handgun (handgun transfer)","1","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Indefinite"
"Wis. Adm. Code NR 146.07","https://docs.legis.wisconsin.gov/document/administrativecode/NR%20146.07(1)(i)","Deny renewal of well driller/pump installer registration (child support offenses)","1","(2)(a), (b)(4)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Mining, drilling, oil, fuel, energy & resource extraction","Child Support offenses","Mandatory/Automatic","Time-limited"
"Wis. Adm. Code SPS 141.04","https://docs.legis.wisconsin.gov/document/administrativecode/SPS%20141.04(1)(b)","Background check for psychotherapy license","1","(1)(c)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Psychiatry, psychology, counseling & mental health services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Adm. Code SPS 141.06","https://docs.legis.wisconsin.gov/document/administrativecode/SPS%20141.06","Background check for reciprocal license for psychotherapists practicing music/art/dance therapy","1","(3)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Psychiatry, psychology, counseling & mental health services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Adm. Code SPS 177.02","https://docs.legis.wisconsin.gov/document/administrativecode/SPS%20177.02","Deny/suspend/revoke sanitarian registration","1","(7), (8)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Hazardous materials, pesticides, chemicals & waste","Any felony","Discretionary","Indefinite"
"Wis. Adm. Code SPS 305.20","https://docs.legis.wisconsin.gov/code/admin_code/sps/safety_and_buildings_and_environment/301_319/305/II/20","Background check for renewal of blaster license","1","(6)(c)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Adm. Code Trans 102.15","https://docs.legis.wisconsin.gov/code/admin_code/Trans/102/15","Provide proof of identification for violations of laws relating to identification","1","(2)(c)(7)","","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Wis. Adm. Code Trans 104.055","https://docs.legis.wisconsin.gov/code/admin_code/Trans/104/055","Ineligible for probationary license for license holders from other jurisdictions","1","(2)(a)(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Wis. Adm. Code Trans 156.03","https://docs.legis.wisconsin.gov/code/admin_code/Trans/156/03","Background check to serve as  vendor  for DMV automated processing partnership system program","1","(2)(f)","","","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Driving & noncommercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Adm. Code VA 12.02","https://docs.legis.wisconsin.gov/code/admin_code/VA/12/02","Ineligible for favorable credit rating in veterans personal loan program","1","(9)","","","2022 legislative session and all 2022 regulatory rulemaking","","Government loans & grants","Military, veterans & national defense","Child Support offenses","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 101.654","https://docs.legis.wisconsin.gov/document/statutes/101.654","Suspend/revoke home builder license(certificate of financial responsibility)","1","(5)(c)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Discretionary","Indefinite"
"Wis. Stat. § 110.09","https://docs.legis.wisconsin.gov/document/statutes/110.09","Background check for employment issuing driver's licenses and identifications","1","(1)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Stat. § 111.321","https://docs.legis.wisconsin.gov/document/statutes/111.321","Prohibit employment discrimination on basis of criminal record (relief)","0","All","See also:
Wis. Stat. § 111.335(1)","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Wis. Stat. § 111.322","https://docs.legis.wisconsin.gov/document/statutes/111.322","Prohibit employment/licensing discrimination on basis of criminal record (general non-discrimination statute) (relief)","0","All","See also: 
Wis. Stat. § 111.321
Wis. Stat. § 111.335(1)","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Wis. Stat. § 12.60","https://docs.legis.wisconsin.gov/document/statutes/12.60","Ineligible to serve as election official","3","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Public office","Election-related offenses","Mandatory/Automatic","Varies"
"Wis. Stat. § 125.12","https://docs.legis.wisconsin.gov/document/statutes/125.12","Deny/suspend/revoke liquor license or permit","1","(2)(ag); (4)(ag)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Discretionary","Indefinite"
"Wis. Stat. § 125.33","https://docs.legis.wisconsin.gov/document/statutes/125.33","Ineligible for compensation from successor beer wholesaler","1","(10)(c)(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 13.69","https://docs.legis.wisconsin.gov/document/statutes/13.69","Deny/suspend/revoke lobbyist license","2","(7)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Lobbying","Public corruption offenses","Varies","Time-limited"
"Wis. Stat. § 134.45","https://docs.legis.wisconsin.gov/document/statutes/134.45","Deny/suspend/revoke business certificate (unlawful film distribution/exhibition)","1","(3)(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Entertainment, athletics, news & broadcasting","Other","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 134.59","https://docs.legis.wisconsin.gov/document/statutes/134.59","Ineligible for employment installing burglar alarms","1","(1), (2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Private security, investigation & locksmiths","Any felony","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 139.25","https://docs.legis.wisconsin.gov/document/statutes/139.25","Suspend/revoke license to sell alcoholic beverages (tax evasion)","2","(10)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 139.44","https://docs.legis.wisconsin.gov/document/statutes/139.44","Revoke cigarette sales permit","2","(7)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 154.30","https://docs.legis.wisconsin.gov/document/statutes/154.30","Ineligible to control disposition of human remains","1","(3)(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Funeral services","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 169.45","https://docs.legis.wisconsin.gov/document/statutes/169.45","Ineligible for license to possess/exhibit/sell wild animals","1","(2), (5)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 214.925","https://docs.legis.wisconsin.gov/document/statutes/214.925","Ineligible for employment at savings bank","1","(1) - (2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"Wis. Stat. § 218.04","https://docs.legis.wisconsin.gov/document/statutes/218.04","Suspend/revoke collection agency license","1","(5)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Credit, debt services, bankruptcy & repossession","Other","Discretionary","Indefinite"
"Wis. Stat. § 218.43","https://docs.legis.wisconsin.gov/document/statutes/218.43","Cancel license to sell mopeds","1","(1), (3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Motor vehicle sales & service","Other","Discretionary","Indefinite"
"Wis. Stat. § 221.0620","https://docs.legis.wisconsin.gov/document/statutes/221.0620","Ineligible for election as state bank officer","1","(5)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Other","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 230.17","https://docs.legis.wisconsin.gov/document/statutes/230.17","Background check for state civil service position with fiduciary duty","1","(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Wis. Stat. § 252.15","https://docs.legis.wisconsin.gov/document/statutes/252.15","Discharge/suspend from public employment","1","(10)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Other","Discretionary","Indefinite"
"Wis. Stat. § 253.105","https://docs.legis.wisconsin.gov/document/statutes/253.105","Ineligible to recover civil damages for giving expectant mother drug to terminate pregnancy","1","(4)(a)(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Sex offenses","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 29.03","https://docs.legis.wisconsin.gov/document/statutes/29.03","Deny/suspend/revoke recreational licenses (interstate compact)","1","(4)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 29.611","https://docs.legis.wisconsin.gov/document/statutes/29.611","Deny/suspend/revoke wild ginseng dealer/harvest license","2","(10)(a) - (b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Time-limited"
"Wis. Stat. § 299.83","https://docs.legis.wisconsin.gov/document/statutes/299.83","Ineligible to participate in Green Tier program (conviction of participant/owner/managing operator)","7","(3)(b)(1); (7)(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Varies","Varies"
"Wis. Stat. § 301.45","https://docs.legis.wisconsin.gov/document/statutes/301.45","Register as sex offender","7","(1g)(a); (5)(a)","Implementing regulations:
Wis. Adm. Code Jus 8.02, et seq.

See also:
Wis. Stat. § 301.46
","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Sex offenses","Varies","Varies"
"Wis. Stat. § 301.46","https://docs.legis.wisconsin.gov/document/statutes/301.46","Register as sex offender (public access to registry)","1","(5m)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 301.48","https://docs.legis.wisconsin.gov/document/statutes/301.48","GPS tracking of sex offenders","1","All","Additional offense details:
Wis. Stat. § 301.48(1)(cm)
Wis. Stat. § 301.48(1)(cn)
Wis. Stat. § 948.02","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 323.25","https://docs.legis.wisconsin.gov/document/statutes/323.25","Ineligible for employment in emergency management program","1","(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Emergency services, management & fire","Other","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 343.085","https://docs.legis.wisconsin.gov/document/statutes/343.085","Ineligible for probationary driver license (Class D)","1","(1)(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 343.085","https://docs.legis.wisconsin.gov/document/statutes/343.085","Extend probationary driver license period","1","(2m)(b)(1)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 343.10","https://docs.legis.wisconsin.gov/document/statutes/343.10","Occupational driver license during period of suspension/revocation","0","(2)","Implementing regulation:
Wis. Adm. Code Trans 117.03","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"Wis. Stat. § 343.34","https://docs.legis.wisconsin.gov/document/statutes/343.34","Suspend driver license (fraud in license examination)","1","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Wis. Stat. § 346.64","https://docs.legis.wisconsin.gov/document/statutes/346.64","Ineligible for employment as operator of commercial motor vehicle","1","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 348.27","https://docs.legis.wisconsin.gov/document/statutes/348.27","Deny permits for the transportation of certain buildings (conviction of applicant/potential operator)","1","(12m)(d)(1)","","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Other","Discretionary","Time-limited"
"Wis. Stat. § 440.312","https://docs.legis.wisconsin.gov/document/statutes/440.312","Ineligible for license as behavior analyst","1","-2","Background check:
Wis. Stat. § 440.03(13)(a)","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Psychiatry, psychology, counseling & mental health services","Sex offenses","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 440.992","https://docs.legis.wisconsin.gov/document/statutes/440.992","Deny registration as athlete agent","3","(2)(a)","Background check:
Wis. Stat. § 440.9915
Wis. Adm. Code SPS 153.09

Implementing regulation:
Wis. Adm. Code SPS 151.05","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Entertainment, athletics, news & broadcasting","Any felony","Discretionary","Indefinite"
"Wis. Stat. § 443.13","https://docs.legis.wisconsin.gov/document/statutes/443.13","Suspend/revoke permit of designer of engineering systems","1","All","Background check:
Wis. Stat. § 440.03(13)(a)","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Any felony","Discretionary","Indefinite"
"Wis. Stat. § 454.06","https://docs.legis.wisconsin.gov/document/statutes/454.06","Ineligible for license as cosmetologist/cosmetology manager/aesthetician/electrologist/manicurist","1","(1)(b)","Background check:
Wis. Stat. § 440.03(13)(a)","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Cosmetology, barbering, electrology, tattooing & body art","Any felony","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 454.23","https://docs.legis.wisconsin.gov/document/statutes/454.23","Ineligible for license as barber/barbering manager","2","(2)(b)","Background check:
Wis. Stat. § 440.03(13)(a)

Implementing regulation:
Wis. Adm. Code SPS 50.340(2)(b)","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Cosmetology, barbering, electrology, tattooing & body art","Any felony","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 460.05","https://docs.legis.wisconsin.gov/document/statutes/460.05","Ineligible for license as massage therapist/bodywork therapist","3","(1)(h)","Background check:
Wis. Stat. § 440.03(13)(a)

Implementing regulations:
Wis. Adm. Code MTBT 2.01
Wis. Adm. Code MTBT 2.03","See Wis. Stat. §§ 111.321 & 111.335 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Massage, acupuncture & alternative medicine","Sex offenses","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 48.217","https://docs.legis.wisconsin.gov/document/statutes/48.217","Ineligible for placement of child whose mother is in custody","1","(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 48.345","https://docs.legis.wisconsin.gov/document/statutes/48.345","Ineligible for placement of child in home of unlicensed person/relative convicted of homicide","2","(3)(a)-(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"Wis. Stat. § 48.355","https://docs.legis.wisconsin.gov/document/statutes/48.355","Ineligible for parental visitation rights","1","(3)(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"Wis. Stat. § 48.357","https://docs.legis.wisconsin.gov/document/statutes/48.357","Ineligible for parental custody of child","1","(4d)(a) - (b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"Wis. Stat. § 48.358","https://docs.legis.wisconsin.gov/document/statutes/48.358","Ineligible for trial reunification with child","1","(6)(a) - (c)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"Wis. Stat. § 48.437","https://docs.legis.wisconsin.gov/document/statutes/48.437","Ineligible for child placement following termination of parental rights","1","(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"Wis. Stat. § 49.688","https://docs.legis.wisconsin.gov/document/statutes/49.688","Assess fines for prescription drug assistance for elderly persons fraud","1","(9)(a)(c)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Medicaid, Medicare & other public health benefits","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Wis. Stat. § 49.79","https://docs.legis.wisconsin.gov/document/statutes/49.79","Require drug test for food stamp program","1","(5)(a); (6)","","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 54.56","https://docs.legis.wisconsin.gov/document/statutes/54.56","Ineligible for grandparent/stepparent visitation","1","(3m)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"Wis. Stat. § 54.57","https://docs.legis.wisconsin.gov/document/statutes/54.57","Ineligible for child custody or parental visitation","1","(1), (2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"Wis. Stat. § 553.28","https://docs.legis.wisconsin.gov/document/statutes/553.28","Deny/suspend/revoke registration of business franchise","1","(1)(d)","Background check:
Wis. Adm. Code DFI § 32.07(1)","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Business contracts (private) & dissolution","Any felony","Discretionary","Time-limited"
"Wis. Stat. § 563.14","https://docs.legis.wisconsin.gov/document/statutes/563.14","Ineligible for license to conduct bingo","1","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Any felony","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 563.27","https://docs.legis.wisconsin.gov/document/statutes/563.27","Ineligible for license as bingo supplier","1","(1)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Any felony","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 563.51","https://docs.legis.wisconsin.gov/document/statutes/563.51","Ineligible to own/operate a bingo hall","1","(2t)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 563.51","https://docs.legis.wisconsin.gov/document/statutes/563.51","Ineligible for employment as bingo caller","1","(29)(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","Any felony","Mandatory/Automatic","Time-limited"
"Wis. Stat. § 66.0411","https://docs.legis.wisconsin.gov/document/statutes/66.0411","Impound/seize any radio/electric sound amplification device","1","(1m)(a), (2)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Law enforcement, corrections & public safety","Other","Discretionary","Indefinite"
"Wis. Stat. § 767.43","https://docs.legis.wisconsin.gov/document/statutes/767.43","Ineligible for court-ordered visitation with stepchild/grandchild","1","(1m)(a), (6)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
