Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"305 ILCS 5/8A-8","http://www.ilga.gov/search/iga_results.asp?target=305+ILCS+5%2F8A-8&submit1=Go&scope=ilcs","Deny public assistance (first conviction for benefits fraud)","1","(b), (c)","Additional offense details:
305 ILCS 5/8A-1 et seq.

See also:
89 Ill. Adm. Code 102.280
89 Ill. Adm. Code 10.380","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"305 ILCS 5/8A-8","http://www.ilga.gov/search/iga_results.asp?target=305+ILCS+5%2F8A-8&submit1=Go&scope=ilcs","Discharge from employment with Illinois Public Assistance Program (benefits fraud)","1","(e)","Additional offense details:
305 ILCS 5/8A-1 et seq.","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"35 ILCS 128/1-150","http://www.ilga.gov/search/iga_results.asp?target=35+ILCS+128%2F1-150&submit1=Go&scope=ilcs","Forfeit bond (conviction of cigarette machine operator for related violation)","1","All","Additional offense details:
35 ILCS 128/1-130
35 ILCS 128/1-140

Other triggering offenses:
Offenses related to cigarette machine operators' occupation tax
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tobacco","Other","Mandatory/Automatic","Indefinite"
"35 ILCS 130/4a","http://www.ilga.gov/search/iga_results.asp?target=35+ILCS+130%2F4a&submit1=Go&scope=ilcs","Forfeit bond (conviction of cigarette distributor for related violation under the Cigarette Tax Act)","1","All","Additional offense details:
35 ILCS 130/14

Other triggering offenses:
Offenses related to cigarette tax","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tobacco","Other","Mandatory/Automatic","Indefinite"
"35 ILCS 130/4f","http://www.ilga.gov/search/iga_results.asp?target=35+ILCS+130%2F4f&submit1=Go&scope=ilcs","Ineligible to employ cigarette manufacturer representative (conviction related to stolen/contraband cigarettes by out-of-state manufacturer)","1","(2)","Other triggering offenses:
Felony offenses related to stolen or contraband cigarettes","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Mandatory/Automatic","Indefinite"
"35 ILCS 135/5","http://www.ilga.gov/search/iga_results.asp?target=35+ILCS+135%2F5&submit1=Go&scope=ilcs","Forfeit bond (conviction of cigarette distributor for related violation of the Cigarette Use Tax Act)","1","All","Additional offense details:
35 ILCS 135/22

Other triggering offenses:
Offenses related to cigarette use tax
","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Mandatory/Automatic","Indefinite"
"35 ILCS 157/10-35","http://www.ilga.gov/search/iga_results.asp?target=35+ILCS+157%2F10-35&submit1=Go&scope=ilcs","Assess civil fine for conviction under the Aircraft Use Tax Law","1","All","Additional offense details:
35 ILCS 157/10-25

Other triggering offenses:
Offenses related to filing false/incomplete return
Offenses related to aircraft use tax
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Aviation & airports","Other","Mandatory/Automatic","Indefinite"
"35 ILCS 158/15-35","http://www.ilga.gov/search/iga_results.asp?target=35+ILCS+158%2F15-35&submit1=Go&scope=ilcs","Assess civil fine for conviction under the Watercraft Use Tax Law","1","All","Additional offense details:
35 ILCS 158/15-25

Other triggering offenses:
Offenses related to filing false/incomplete return
Offenses related to watercraft use tax","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Maritime & sea vessels","Other","Mandatory/Automatic","Indefinite"
"40 ILCS 5/1-145","http://www.ilga.gov/search/iga_results.asp?target=40+ILCS+5%2F1-145&submit1=Go&scope=ilcs","Ineligible to offer investment advice to pension/retirement funds (conviction for accepting contingent/placement fees)","1","All","See also:
40 ILCS 5/1-101 et seq.

Other triggering offenses:
Offenses related to accepting contingent/placement fees for investment advice","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Retirement & pensions","Other","Mandatory/Automatic","Time-limited"
"430 ILCS 115/9","http://www.ilga.gov/search/iga_results.asp?target=430+ILCS+115%2F9&submit1=Go&scope=ilcs","Suspend issuance of safety seal to manufacturer of mobile homes/manufactured housing","1","(e)","Additional offense details:
430 ILCS 115/10

Other triggering offenses:
Offenses related to modular dwellings/mobile structures
","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Real estate & property","Other","Discretionary","Indefinite"
"510 ILCS 70/3.06","http://www.ilga.gov/search/iga_results.asp?target=510+ILCS+70%2F3.06&submit1=Go&scope=ilcs","Forfeit companion animal/animals used for fighting (cruelty to animals)","1","(a)","Additional offense details:
510 ILCS 70/17 (a)

Other triggering offenses:
Offenses related to animal cruelty
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"510 ILCS 70/4.02","http://www.ilga.gov/search/iga_results.asp?target=510+ILCS+70%2F4.02&submit1=Go&scope=ilcs","Forfeit animal used for fighting/entertainment (offenses related to dog fighting/animals in entertainment)","1","(a)","Additional offense details:
510 ILCS 70/4.01
720 ILCS 5/48-1

Other triggering offenses:
Offenses related to animals in entertainment
Offenses related to dog fighting
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"515 ILCS 5/20-105","http://www.ilga.gov/search/iga_results.asp?target=515+ILCS+5%2F20-105&submit1=Go&scope=ilcs","Deny/suspend/revoke fishing license (violation of fish/aquatic life code)","1","All","Additional offense details:
515 ILCS 5/20-35

See also:
17 Ill. Adm. Code 850.80","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"520 ILCS 10/8","http://www.ilga.gov/search/iga_results.asp?target=520+ILCS+10%2F8&submit1=Go&scope=ilcs","Forfeit goods/merchandise/animals/plants (violation of Illinois Endangered Species Protection Act)","1","All","See also:
520 ILCS 10/9

Other triggering offenses:
Offenses related to endangered species

","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Mandatory/Automatic","Indefinite"
"520 ILCS 5/3.36","http://www.ilga.gov/search/iga_results.asp?target=520+ILCS+5%2F3.36&submit1=Go&scope=ilcs","Deny/suspend/revoke hunting permit/license (violation of fish/aquatic life code)","1","All","See also 520 ILCS 5/3.5 (c)","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"520 ILCS 5/3.5","http://www.ilga.gov/search/iga_results.asp?target=520+ILCS+5%2F3.5&submit1=Go&scope=ilcs","Suspend hunting/fishing privileges (hunting/fishing season violations)","1","All","520 ILCS 5/2.33 (g), (i), (p), (y), (cc)","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"525 ILCS 20/5","http://www.ilga.gov/search/iga_results.asp?target=525+ILCS+20%2F5&submit1=Go&scope=ilcs","Forfeit contraband ginseng","1","All","Other triggering offenses:
Offenses related to ginseng harvesting","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"525 ILCS 20/6","http://www.ilga.gov/search/iga_results.asp?target=525+ILCS+20%2F6&submit1=Go&scope=ilcs","Deny/suspend/revoke ginseng harvesting license","1","All","See also:
525 ILCS 20/5

Other triggering offenses:
Offenses related to ginseng harvesting 
","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Time-limited"
"605 ILCS 5/6-204","http://www.ilga.gov/search/iga_results.asp?target=605+ILCS+5%2F6-204&submit1=Go&scope=ilcs","Impose fine of excluded liabilities on highway commissioner (willful failure to report)","1","All","Additional offense details:
605 ILCS 5/6-201.15","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Transportation & commercial motor vehicles","Public corruption offenses","Mandatory/Automatic","Indefinite"
"625 ILCS 45/11A-4","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+45%2F11A-4&submit1=Go&scope=ilcs","Suspend watercraft operation privileges (reckless operation)","1","All","Additional offense details:
625 ILCS 45/5-2
625 ILCS 45/6-1","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Recreational vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"625 ILCS 5/11-1414","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F11-1414&submit1=Go&scope=ilcs","Suspend driving privileges (passing a school bus)","1","(a), (f)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"625 ILCS 5/11-1425","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F11-1425&submit1=Go&scope=ilcs","Suspend driving privileges (obstructing passage of a train)","1","(b), (d)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"625 ILCS 5/11-204","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F11-204&submit1=Go&scope=ilcs","Suspend driver's license (fleeing/eluding peace officer)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"625 ILCS 5/11-204.1","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F11-204.1&submit1=Go&scope=ilcs","Revoke driver's license (aggravated fleeing/eluding peace officer)","1","(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"625 ILCS 5/11-204.1","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F11-204.1&submit1=Go&scope=ilcs","Forfeit motor vehicle (aggravated fleeing/eluding peace officer)","1","(c)","See also:
720 ILCS 5/36-1 [Effective July 1, 2018]
720 ILCS 5/36-2 [Effective July 1, 2018]","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"625 ILCS 5/11-401","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F11-401&submit1=Go&scope=ilcs","Revoke driving privilege (leaving the scene of an accident involving death/injury)","1","(a), (e)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"625 ILCS 5/11-402","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F11-402&submit1=Go&scope=ilcs","Suspend driver's license (leaving the scene of accident with damage to vehicle)","1","(d)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"625 ILCS 5/12-610.1","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F12-610.1&submit1=Go&scope=ilcs","Ineligible to use wireless phone while driving (graduated driver's license holder)","1","(d)","Additional offense details:
625 ILCS 5/6-107
625 ILCS 5/12-603.1","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"625 ILCS 5/3-707","http://www.ilga.gov/search/iga_results.asp?target=625+ILCS+5%2F3-707&submit1=Go&scope=ilcs","Suspend driver's license (operating uninsured motor vehicle)","1","(a)
(c-1)
(d)","Background check:
625 ILCS 5/3-711","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
