Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"KRS § 432.570","https://codes.findlaw.com/LCsearch.html#?cludoquery=432.570&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Forfeit radio capable of sending/receiving police messages","1","(1)-(6)","Other triggering offenses:
Conviction for possession of a radio capable of sending/receiving police messages","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Law enforcement, corrections & public safety","Other","Discretionary","Indefinite"
"KRS § 421.500","https://codes.findlaw.com/LCsearch.html#?cludoquery=421.500&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Notify victim of convict's release/appellate review","1","(3)(e)
(5)(c)
(10)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"KRS § 407.5502","https://codes.findlaw.com/LCsearch.html#?cludoquery=407.5502&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Withhold out-of-state child support arrearages from employment income","1","(1)-(4)","See also:
KRS § 530.050","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Credit, debt services, bankruptcy & repossession","Child Support offenses","Mandatory/Automatic","Indefinite"
"KRS § 405.411","https://codes.findlaw.com/LCsearch.html#?cludoquery=405.411&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Publish name of delinquent child support obligor in newspapers","1","(1)-(3)","Additional offense details:
KRS § 530.050","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Civil litigation & administrative proceedings","Child Support offenses","Discretionary","Indefinite"
"KRS § 40.991","https://codes.findlaw.com/LCsearch.html#?cludoquery=40.991&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Forfeit Vietnam veterans' bonus","1","(1)-(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Military, veterans & national defense","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"KRS § 387.025","https://codes.findlaw.com/LCsearch.html#?cludoquery=387.025&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Background check to be appointed guardian","1","(1)
(4)(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Trusts, estates & guardianship","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"KRS § 367.310","https://codes.findlaw.com/LCsearch.html#?cludoquery=367.310&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Limit access to records not leading to conviction by consumer reporting agency (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 304.13-063","https://codes.findlaw.com/LCsearch.html#?cludoquery=304.13-063&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Ineligible for discount on motor vehicle accident prevention course","1","(1), (6)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"KRS § 29A.080","https://codes.findlaw.com/LCsearch.html#?cludoquery=29A.080&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Ineligible to serve as a juror","1","(2)(e)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"KRS § 273.990","https://codes.findlaw.com/LCsearch.html#?cludoquery=273.990&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Remove director/trustee from office of incorporated cemetery/burying ground organized for private profit","1","(1)-(2)","Other triggering offenses:_x000D_
Violation of cemetery/burying ground laws","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Funeral services","Other","Mandatory/Automatic","Indefinite"
"KRS § 286.4-991","https://codes.findlaw.com/LCsearch.html#?cludoquery=286.4-991&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Ineligible to collect on loan contract","1","1","Other triggering offenses:
Engaging in consumer loans business without license","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Other","Mandatory/Automatic","Indefinite"
"KRS § 286.11-009","https://codes.findlaw.com/LCsearch.html#?cludoquery=286.11-009&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Background check for money transmitters license","1","(1)(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Money services & check cashing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"KRS § 227.990","https://codes.findlaw.com/LCsearch.html#?cludoquery=227.990&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose civil penalty for unlawful manufacture/sale of manufactured home/mobile home/recreational vehicle","1","2","Other triggering offenses:
Unlawful manufacture/sale of manufactured home/mobile home/recreational vehicle
Additional offense details:
KRS § 227.992
KRS § 227.580 
KRS § 227.550
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Mandatory/Automatic","Indefinite"
"502 KAR 30:070","","Challenge accuracy of criminal history record (relief)","0","(1)-(7)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"502 KAR 30:060","","Limit public access to criminal records (relief)","0","(1)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Ky. RCr Rule 8.04","https://govt.westlaw.com/kyrules/Index?transitionType=Default&contextData=(sc.Default)","Suspend prosecution during pretrial diversion (relief)","0","(1)-(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 610.330","https://codes.findlaw.com/LCsearch.html#?cludoquery=610.330&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Expunge juvenile court records (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 610.127","https://codes.findlaw.com/LCsearch.html#?cludoquery=610.127&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Ineligible for use of reasonable efforts for reunification with child","1","(1)-(3)","Additional offense details:
KRS § 620.020","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"KRS § 533.250","https://codes.findlaw.com/LCsearch.html#?cludoquery=533.250&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Pretrial diversion program (relief)","0","(1)-(7)","Background check:
KRS § 533.252

Additional offense details:
KRS § 533.251
KRS § 533.252
KRS § 533.256
KRS § 533.258","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 529.160","https://codes.findlaw.com/LCsearch.html#?cludoquery=529.160&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Expunge prostitution offense for victim of human trafficking (relief)","0","1","Additional offense details:
KRS § 17.165","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 500.090","https://codes.findlaw.com/LCsearch.html#?cludoquery=500.090&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Forfeit money obtained in violation of Kentucky Penal Code","1","2","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"KRS § 43.990","https://codes.findlaw.com/LCsearch.html#?cludoquery=43.990&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Discharge from employment in asylum/prison/institution for the intellectually disabled/eleemosynary institution/public works","1","5","Other triggering offenses:
Refusing auditor permission to inspect institution's papers/books/records","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","Other","Discretionary","Indefinite"
"KRS § 421.520","https://codes.findlaw.com/LCsearch.html#?cludoquery=421.520&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Notify victim of right to make impact statement","1","1","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"KRS § 405.467","https://codes.findlaw.com/LCsearch.html#?cludoquery=405.467&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Withhold child support arrearages from income","1","(2)-(4)","Additional offense details:
KRS § 530.050","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Civil litigation & administrative proceedings","Child Support offenses","Discretionary","Indefinite"
"KRS § 403.325","https://codes.findlaw.com/LCsearch.html#?cludoquery=403.325&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Ineligible for visitation with child","1","1","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"KRS § 344.365","https://codes.findlaw.com/LCsearch.html#?cludoquery=344.365&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Ineligible for fair housing protections","1","4","See also:
KRS § 344.020","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Housing benefits & programs","Controlled substances offenses","Discretionary","Indefinite"
"KRS § 304.9-270","https://codes.findlaw.com/LCsearch.html#?cludoquery=304.9-270&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Ineligible to be appointed insurance agent","1","(1)-(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"KRS § 244.606","https://codes.findlaw.com/LCsearch.html#?cludoquery=244.606&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Terminate distributor's contract with brewer/importer of malt beverages upon distributor owner's felony conviction","1","(4)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Discretionary","Indefinite"
"KRS § 218A.991","https://codes.findlaw.com/LCsearch.html#?cludoquery=218A.991&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Deny/revoke motor vehicle license of minor applicant for controlled substances conviction/juvenile adjudication","2","(1)-(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Discretionary","Varies"
"KRS § 218A.14151","https://codes.findlaw.com/LCsearch.html#?cludoquery=218A.14151&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Deferred prosecution program for first/second possession of a controlled substance in the first degree offense (relief)","0","(1)-(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"908 KAR 3:190","","Impose drug testing requirement on test-designated employee of state-operated facility for persons with mental illness or mental retardation","1","(2)(1)
(9)(1)-(4)
(11)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"301 KAR 2:083","","Forfeit captive cervids","1","(1)(1)-(3), (6)
(8)(12)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"Ky. SCR 3.320","https://govt.westlaw.com/kyrules/Index?transitionType=Default&contextData=(sc.Default)","Notify Bar Counsel of conviction by association member","1","All","Other triggering offenses:
Class "A" misdemeanor","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Lawyers, judges & advocates","Any felony","Mandatory/Automatic","Indefinite"
"Ky AP Part II § 8","https://govt.westlaw.com/kyrules/Index?transitionType=Default&contextData=(sc.Default)","Ineligible to serve on jury","1","(1)
(2)(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"KRS § 610.320","https://codes.findlaw.com/LCsearch.html#?cludoquery=610.320&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impeach criminal defendant with juvenile criminal record","1","5","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Expungement, sealing & criminal record access restrictions","Any felony","Discretionary","Indefinite"
"KRS § 529.090","https://codes.findlaw.com/LCsearch.html#?cludoquery=529.090&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose HIV testing/treatment","1","1","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Health care","Sex offenses","Mandatory/Automatic","Indefinite"
"KRS § 510.300","https://codes.findlaw.com/LCsearch.html#?cludoquery=510.300&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Expunge arrest record (relief)","0","(1)-(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 440.330","https://codes.findlaw.com/LCsearch.html#?cludoquery=440.330&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose extradition to other state of individual convicted in Kentucky","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"KRS § 44.030","https://codes.findlaw.com/LCsearch.html#?cludoquery=44.030&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Forfeit money to be paid to state/local government debtor (child support arrearages)","1","(1)-(2)
(5)","See also:
KRS § 439.500","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Credit, debt services, bankruptcy & repossession","Child Support offenses","Mandatory/Automatic","Indefinite"
"KRS § 431.078","https://codes.findlaw.com/LCsearch.html#?cludoquery=431.078&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Expunge misdemeanor/motor vehicle conviction (relief)","0","(1)-(10)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 431.076","https://codes.findlaw.com/LCsearch.html#?cludoquery=431.076&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Expunge record not leading to conviction (relief)","0","(1)-(6)","Background check:
KRS § 431.079","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 365.831","https://codes.findlaw.com/LCsearch.html#?cludoquery=365.831&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Terminate retail agreement contract","1","(1)(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Business contracts (private) & dissolution","Any felony","Mandatory/Automatic","Indefinite"
"KRS § 62.990","https://codes.findlaw.com/LCsearch.html#?cludoquery=62.990&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Remove/ineligible to serve in public office (failure to take oath of office within 30 days)","1","(1)-(3)","See also:
KRS § 62.010","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Public office","Public corruption offenses","Mandatory/Automatic","Time-limited"
"KRS § 610.340","https://codes.findlaw.com/LCsearch.html#?cludoquery=610.340&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Limit access to juvenile records (relief)","0","(1)(a)-(d)
(2)-(11)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 439.590","https://codes.findlaw.com/LCsearch.html#?cludoquery=439.590&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Community residential correction centers (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Law enforcement, corrections & public safety","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 431.597","https://codes.findlaw.com/LCsearch.html#?cludoquery=431.597&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose payment to crime stoppers organization","1","(1)(a)-(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Civil litigation & administrative proceedings","Any misdemeanor","Mandatory/Automatic","Indefinite"
"KRS § 40.170","https://codes.findlaw.com/LCsearch.html#?cludoquery=40.170&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Forfeit veterans' bonus","1","All","See also:
KRS § 40.990
","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Military, veterans & national defense","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"KRS § 278.992","https://codes.findlaw.com/LCsearch.html#?cludoquery=278.992&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose civil penalty for pipeline safety violations","1","(1)-(2)","Other triggering offenses:
Pipeline safety offenses","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Discretionary","Indefinite"
"KRS § 223.991","https://codes.findlaw.com/LCsearch.html#?cludoquery=223.991&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose civil penalty for violations of laws regulating water well construction practices","1","(1)-(7)","Additional offense details:
KRS § 223.425
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"808 KAR 10:280","","Ineligible to use Form U-7 for small company offering registration (conviction of director/officer/owner/selling agent)","1","(1)(5)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"806 KAR 26:010","","Background check for proxy solicitation in insurer election contest","1","(2)
(15)(1)-(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"601 KAR 13:025","","Suspend motor vehicle license","2","(2)(1)-(2)
(3)(1)-(2)
(4)
(5)(1)-(2)
(6)(1)-(3)
(7)(1)-(3)
(9)
(8)(1)-(2)
(10)(1)-(2)","See also:
KRS § 186.570","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Time-limited"
"601 KAR 12:060","","Hardship driver's license (relief)","","(1)(1)-(3)_x000D_
(3)(1)-(2)_x000D_
(7)(1)-(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"KRS § 304.6-030","https://codes.findlaw.com/LCsearch.html#?cludoquery=304.6-030&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Suspend insurance company's certificate of authority (conviction of officer/director/member/attorney)","1","(1), (3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Ky. SCR 4.020","https://govt.westlaw.com/kyrules/Index?transitionType=Default&contextData=(sc.Default)","Suspend/remove judge from office","1","(1)(a)-(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Lawyers, judges & advocates","Any felony","Discretionary","Indefinite"
"KRS § 407.5305","https://codes.findlaw.com/LCsearch.html#?cludoquery=407.5305&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose enforcement order/income withholding/lien on property (out-of-state child support arrearages)","1","(1)-(5)","Additional offense details:
KRS § 530.050","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","Child Support offenses","Discretionary","Indefinite"
"KRS § 405.470","https://codes.findlaw.com/LCsearch.html#?cludoquery=405.470&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Impose order to withhold and deliver personal/real property (child support arrearages)","1","(1)-(3)","Additional offense details:
KRS § 530.050","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Real estate & property","Child Support offenses","Discretionary","Conditional"
"KRS § 392.100","https://codes.findlaw.com/LCsearch.html#?cludoquery=392.100&cludoCategory=Codes&cludopage=1&cludorefpt=Kentucky%20Revised%20Statutes%20%7C%20FindLaw","Forfeit claim to dower/curtesy","1","All","Other triggering offenses:
Bigamy","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights|Business licensure & participation","","Other","Mandatory/Automatic","Indefinite"
