Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"A.R.S. § 4-248","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/4/00248.htm","Notify Department of Liquor Licenses and Control of Alcoholic Beverages Title convictions","1","(A)-(B)","See also:
A.R.S. § 4-246
A.R.S. § 4-241
A.R.S. § 4-244
A.R.S. § 4-251","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"A.R.S. § 4-244","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/4/00244.htm","Forfeit property used to manufacture/transport illegal beer/wine/spirits","1","(21)","See also:
A.R.S. § 4-246
A.R.S. § 4-221","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"A.R.S. § 42-1127","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/42/01127.htm","Revoke cigarette distributor license","1","(c)-(D)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Controlled substances offenses","Discretionary","Indefinite"
"A.R.S. § 41-710","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/41/00710.htm","Background check for information technology employment with Department of Administration","1","(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"A.R.S. § 41-2517","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/41/02517.htm","Suspend from employment with state personnel system","1","(A)-(c)
(F), (I)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Public corruption offenses","Discretionary","Indefinite"
"A.R.S. § 41-1750","","Exclude juvenile adjudication records from criminal history record information (relief)","0","(Y)(5) - DELETE; (A) - ADD","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"A.R.S. § 38-809","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/38/00809.htm","Ineligible for elected officials' retirement benefits","1","(F)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Retirement & pensions","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"A.R.S. § 20-481.03","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/20/00481-03.htm","Background check to tender offers to acquire controlling interest of insurance company stock","1","(A)(1)-(3)","Additional offense details:
A.R.S. § 20-481.02","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"A.R.S. § 14-5651","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/14/05651.htm","Ineligible to be a court-appointed fiduciary","1","(A)-(B)
(c)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Court personnel, general legal services & bail bonds","Any felony","Mandatory/Automatic","Indefinite"
"A.R.S. § 14-5401","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/14/05401.htm","Background check to be appointed conservator of a minor/incapacitated person's estate","1","(A)(1)-(2)
(B)-(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"A.R.S. § 13-4414","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/13/04414.htm","Notify victim of right to be heard/present at post-conviction release/subsequent decision","1","(A)-(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"A.R.S. § 13-4410","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/13/04410.htm","Notify victim of offender's criminal conviction","1","(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"A.R.S. § 13-4404","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/13/04404.htm","Notify victimized legal entity of right to have a lawful representative heard/present at offender's restitution/sentencing proceeding","1","(1)-(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"A.R.S. § 13-2925","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/13/02925.htm","Impose liability for emergency response/investigation expenses incurred incident to a hoax","1","(A)-(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Emergency services, management & fire","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"A.R.S. § 13-2910","","Impose liability for costs/expenses/lost revenue incurred for cruelty to working/service animal","1","DELETE - (A)(6), (10)","Other triggering offenses:
Cruelty to working/service animals","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Mandatory/Automatic","Indefinite"
"A.R.S. § 13-122","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/13/00122.htm","Impose liability for the repayment of public monies","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"A.A.C. § R6-6-1004-04","https://apps.azsos.gov/public_services/Title_06/6-06.pdf","Background check for renewal of child development foster home license (adult residents)","1","(2)(a)-(b)
(3)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"A.A.C. § R6-5-6907","https://apps.azsos.gov/public_services/Title_06/6-05.pdf","Background check to participate in a child placing agency foster home study","1","(F)(1)-(2)","","See Ariz. Rev. Stat. § 13-1093.04 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"A.R.S. § 31-443","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/31/00443.htm","Grant reprieves/commutations/pardons (relief)","0","All","See also:
A.R.S. § 31-442
A.R.S. § 31-445
A.R.S. § 31-446","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"A.R.S. § 28-693","","Revoke driving privileges (multiple violations of reckless driving within 24 months)","1","ALL subsections are relevant","See also:
A.R.S. § 13-1102
A.R.S. § 13-1103
A.R.S. § 28-708
A.R.S. § 28-1381
A.R.S. § 28-1382
A.R.S. § 28-1383","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"A.A.C. § R12-4-217","","Revoke Challenged Hunter Access/Mobility Permit (CHAMP)","1","(D)","See also:
A.R.S. § 17-312","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Ariz. R. Crim. P. Form 4(a)","http://azrules.westgroup.com/","Background check for release","1","(4a)(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Deferred adjudication & diversion","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ariz. R. Crim. P. 38.3","http://azrules.westgroup.com/","Dismiss prosecution upon completion of deferred prosecution program (relief)","0","(a)-(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Ariz. R. Civ. P. ER 4A/4","http://azrules.westgroup.com/","Background check convictions on witness interrogatory","1","(20)(A)-(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"A.R.S. § 8-349","","Expunge juvenile adjudications (relief)","0","DELETE - (F); ADD- (L), (M)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"A.R.S. § 49-557","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/49/00557.htm","Suspend government vehicle's driving privileges on state highways (emissions compliance violation)","1","(A)-(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Ariz. Sup. Ct. R. 123","http://azrules.westgroup.com/","Restrict public access to criminal records (relief)","0","(b)(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Ariz. R. Juv. P. 44","http://azrules.westgroup.com/","Background check for guardianship/parental rights","1","(A)(8)","Relief:
Ariz. R. Juv. P. 47","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ariz. R. Juv. P. 22","http://azrules.westgroup.com/","Deferred adjudication/diversion in juvenile case (relief)","0","(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Ariz. R. Crim. P. 7.1","http://azrules.westgroup.com/","Ineligible to be a professional bondsman","1","(f)(4)","Relief:
A.R.S. § 20-340.03(9)

See also:
A.R.S. § 20-340.03","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Court personnel, general legal services & bail bonds","Any felony","Mandatory/Automatic","Indefinite"
"Ariz. R. Crim. P. 18.3","http://azrules.westgroup.com/","Background check for jury service","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ariz. Fam. Law Proc. R. 49","","Background check criminal history in child custody cases (convictions of party/members of party's household)","1","(D)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Child custody, visitation & parental rights","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Ariz. Fam. Law Proc. Form 7","http://azrules.westgroup.com/","Background check criminal history in family law interrogatory (convictions of individual/members of individual's household)","1","(12), (14)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Child custody, visitation & parental rights","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"A.R.S. Const. Art. V, § 5","","Gubernatorial pardon","0","ALL","See also:
A.R.S. § 31-402
A.R.S. § 31-445
A.R.S. § 31-446","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"A.R.S. Const. Art. II, § 2.1","https://www.azleg.gov/constitution/","Notify victim of release from custody/escape","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"A.R.S. § 5-236","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/5/00236.htm","Deny/suspend/revoke boxing promoter's license","1","(1)-(2)","Other triggering offenses:
Violation of state boxing laws/regulations/promoting unlicensed boxing","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Entertainment, athletics, news & broadcasting","Other","Discretionary","Indefinite"
"A.R.S. § 46-140","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/46/00140.htm","Discharge employee/supervisor of Department of Public Welfare","1","(A)-(c)","Other triggering offenses: 
Failure to report welfare fraud","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Other","Mandatory/Automatic","Indefinite"
"A.R.S. § 43-1154","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/43/01154.htm","Subject to tax for business transactions with suspended corporation","1","All","Other triggering offenses:
Conducting business with suspended corporation","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tax penalties & benefits","Other","Mandatory/Automatic","Indefinite"
"A.R.S. § 42-5025","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/42/05025.htm","Impose civil penalty (conviction of failing/refusing to allow lawful examination of records)","1","(A)-(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Controlled substances offenses|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"A.R.S. § 41-619.57","https://www.azleg.gov/viewdocument/?docName=https://www.azleg.gov/ars/41/00620-57.htm","Grant central registry exception (relief)","0","(e)","Additional offense details:
A.R.S. § 41-619.51","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
