Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Iowa Code § 123.175","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=123&year=2018","Ineligible for class A wine permit","2","(1)(f), (2)(b)","See also:
Iowa Code §123.3 - Effective Until Jan 1, 2023","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Varies","Varies"
"Iowa Code § 123.30","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=123&year=2018","Deny liquor control license","2","(1)(a)-(b)","Background check/conviction self-disclosure requirement:
Iowa Code § 123.31","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Varies","Varies"
"Iowa Code § 123.46","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=123&year=2018","Expunge conviction for public intoxication (relief)","0","ALL","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Iowa Code § 123.47","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=123&year=2018","Expunge conviction for underage purchase/possession of alcohol (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Iowa Code § 124.303","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=124&year=2018","Deny registration to manufacture/distribute/dispense controlled substances","1","(1)(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Pharmacy & drugs","Controlled substances offenses","Discretionary","Indefinite"
"Iowa Code § 141A.9","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=141A&year=2018","Notify victim/victim's parents/physician/counselor/spouse/sexual partners of result of HIV test","1","(1)
(2)(i)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Crimes of violence, including 'person offenses'|Sex offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 160.14","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=160&year=2018","Forfeit bee hives","1","All","Other triggering offenses:
Violation of hives-imported bees regulations","","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Iowa Code § 189A.19","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=189A&year=2018","Remove from office/employment with meat and poultry inspection department","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Agriculture, livestock & food","Public corruption offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 191.3","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=191&year=2018","Suspend food sales license","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Iowa Code § 20.12","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=20&year=2018","Remove/ineligible for public employment (12 months for striking)","1","All","Other triggering offenses:
Violation of public employment relations regulations","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Other","Mandatory/Automatic","Time-limited"
"Iowa Code § 217.45","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=217&year=2018","Background check for employment with department of human services","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Iowa Code § 232.111","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=232&year=2018","Impose petition to terminate parental rights (parental crime of violence conviction)","1","(2)(a)(4)-(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"Iowa Code § 232.150","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=232&year=2018","Seal juvenile records upon reaching age of majority","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Iowa Code § 232.45","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=232&year=2018","Seal records of controlled substance offenses for juvenile tried as an adult (relief)","0","(14)(a)
(14)(b)(1)-(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Iowa Code § 232.55","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=232&year=2018","Limit use of judgment of delinquency for civil disabilities/evidence (relief)","0","(1)
(2)(a)-(c)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Iowa Code § 232.57","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=232&year=2018","Remove child from home with waiver of reasonable efforts requirement (parental crime of violence conviction)","1","(1)
(2)(d)-(g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"Iowa Code § 235E.2","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=235E&year=2018","Impose civil liability for failure to report dependent adult abuse in state facility/program","1","(7)-(12)","Other triggering offenses:
Failure to report suspected dependent adult abuse","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Adult care, nursing homes & residential care facilities","Other","Mandatory/Automatic","Indefinite"
"Iowa Code § 239B.5","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=239B&year=2018","Ineligible for participation in federally funded family investment program","1","
1,(3)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 252B.23","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=252B&year=2018","Impose civil penalty (child support arrearages)","1","All","See also:
Iowa Code § 726.5","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Credit, debt services, bankruptcy & repossession","Child Support offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 252B.5","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=252B&year=2018","Impose setoff/rebate on income tax refund (child support arrearages)","1","4, (13)(c)","See also:
Iowa Code § 726.5","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tax penalties & benefits","Child Support offenses","Mandatory/Automatic","Conditional"
"Iowa Code § 252B.9A","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=252B&year=2018","Disclose confidential information to child support obligor","1","(2)-(4)","See also:
Iowa Code § 726.5","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Emergency services, management & fire","Child Support offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 321.178","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Suspend/revoke age-restricted driver's license (mandatory/second motor vehicle offenses)","2","(2)(a)(1)
(2)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Varies","Varies"
"Iowa Code § 321.180B","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Ineligible for intermediate driver's license","1","(3)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Iowa Code § 321.180B","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Ineligible for full driver's license while possessing intermediate license","1","(3)-(4), (6)-(7)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Iowa Code § 321.189","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Revoke license to operate motorized bicycle","1","(7)(b), (c), (e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 321.194","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Deny/suspend/revoke special minor's driver's license","3","(1)(a), (4)-(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Varies","Varies"
"Iowa Code § 321.204","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Notify licensing state of non-resident motorist's motor vehicle conviction","1","1","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"Iowa Code § 321.215","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Temporary restricted driver's license (relief)","0","(1)(b),(2),(3)","See also:
761 IAC 615.45","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Driving & noncommercial motor vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Iowa Code § 321.323A","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321&year=2018","Suspend driver's license (conviction for causing an accident while approaching a stationary emergency vehicle)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Iowa Code § 321J.21","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321J&year=2018","Suspend driver's license (driving while suspended/revoked for DUI)","1","(1)-(2)","See also:
Iowa Code § 321.241","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Iowa Code § 321L.4","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=321L&year=2018","Revoke handicapped parking permit (second conviction for improper use of a disabilities parking permit)","1","-2","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"Iowa Code § 481A.13","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=481A&year=2018","Forfeit fish/game taken/possessed illegally","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 481A.144","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=481A&year=2018","Revoke bait dealer license","1","1","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Iowa Code § 48A.6","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=48A&year=2018","Ineligible to vote","1","1","See also:
Iowa Code § 48A.30
721 IAC 23.3
721 IAC 6.6","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Indefinite"
"Iowa Code § 533C.503","https://www.legis.iowa.gov/law/iowaCode/sections?codeChapter=533C&year=2018","Notify superintendent of banking of conviction of officer/director/controlling person/delegate","1","(3)(e)-(f)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Banking, lending, securities & finance","Any felony","Mandatory/Automatic","Indefinite"
