Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"U.A.C. R645-101-400","https://rules.utah.gov/publicat/code/r645/r645-101.htm","Impose administrative remedy for accepting gifts/gratuities from coal company","1","(410)
(411)
(412)
(430)","Additional offense details:
U.A.C. R645-101-200
U.A.C. R645-101-210","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Mining, drilling, oil, fuel, energy & resource extraction","Public corruption offenses","Discretionary","Indefinite"
"U.A.C. R657-62-18","https://rules.utah.gov/publicat/code/r657/r657-062.htm","Ineligible to apply for once-in-a-lifetime species permit","1","(6)(d)","Other triggering offense:
Violation related to taking in of a once-in-a-lifetime species","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"U.A.C. R671-313-2","https://rules.utah.gov/publicat/code/r671/r671-313.htm","Ineligible for commutation of Class C misdemeanors","1","(1)
(2)
(3)
(4)","Relief:
U.A.C. R671-313-3","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Pardon & executive relief","Other","Mandatory/Automatic","Indefinite"
"U.A.C. R671-315-1","https://rules.utah.gov/publicat/code/r671/r671-315.htm","Pardon convicted offender (relief)","0","(1)
(2)(a),(b),(c)
(3)(a)-(d) 
(4)(a)-(f)
(5)(a),(b),(c)
(6)
(7)(a),(b)
(8)(a)-(h)
(9)
(10)
(11)
(12)(a),(b), (c)","0","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"U.A.C. R68-19-4","https://rules.utah.gov/publicat/code/r068/r068-019.htm","Impose civil penalty on plant industry","1","(3)
(4)","Additional offense details:
Utah Code Ann. § 4-2-304

Other triggering offenses:
Violations related to the agricultural code
(See Utah Code Ann. § 4-2-304)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"U.A.C. R70-201-4","https://rules.utah.gov/publicat/code/r070/r070-201.htm","Impose civil penalty on regulatory services","1","(2) - (5)","Additional offense details:
Utah Code Ann. § 4-2-304

Other triggering offenses:
Violations related to the agricultural code
(See Utah Code Ann. § 4-2-304)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"U.A.C. R708-3-6","https://rules.utah.gov/publicat/code/r708/r708-003.htm","Suspend driver's license for moving traffic violation","2","(1)
(2)(d),(e),(f)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Varies","Time-limited"
"U.A.C. R708-3-8","https://rules.utah.gov/publicat/code/r708/r708-003.htm","Impose conditions on driver's license","1","(1)
(2)(c),(d),(e),(f)
(3)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Time-limited"
"U.A.C. R708-3-8","https://rules.utah.gov/publicat/code/r708/r708-003.htm","Suspend driver with provisional license","1","(1)
(2)(g),(h),(j)
(3)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"U.A.C. R722-900-4","https://rules.utah.gov/publicat/code/r722/r722-900.htm","Background check for access to Utah Criminal Justice Information System","1","(1)
(2)(a)
(3)(b)
(4)(a),(b),(d) 
","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Sensitive information access","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"U.A.C. R81-1-3","https://rules.utah.gov/publicat/code/r081/r081-01.htm#T3","Suspend/revoke package agent license/permit","1","(5)(a),(b),(c)","Additional offense details:
Utah Code Ann. § 76-6-505 (1),(2),(3) 
Other triggering offenses:
Violations related to issuing a bad check
(See Utah Code Ann. § 76-6-505)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Discretionary","Conditional"
"U.A.C. R916-2-3","https://rules.utah.gov/publicat/code/r916/r916-002.htm","Deny prequalification of transportation contractor","1","(7)(c),(g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Transportation & commercial motor vehicles","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"U.A.C. R986-100-118","https://rules.utah.gov/publicat/code/r986/r986-100.htm","Ineligible to receive public assistance","1","All","See also:
R986-100-102 (1)","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"Utah Code Ann. § 11-40-102","https://le.utah.gov/xcode/Title11/Chapter40/11-40-S102.html","Background check for employment/access with the public water utility","1","(1)(a),(b),(c)
(2)(b),(c)
(3)","Relief:
Utah Code Ann. § 11-40-104","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public utilities & mail","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Utah Code Ann. § 13-14-307.5","https://le.utah.gov/xcode/Title13/Chapter14/13-14-S307.5.html","Deny/revoke recreational vehicle franchise agreement","1","(1)(a),(b)
(2)(a),(b),(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Motor vehicle sales & service","Any felony","Discretionary","Indefinite"
"Utah Code Ann. § 13-15-202","https://le.utah.gov/xcode/Title13/Chapter15/13-15-S4.html","Disclose conviction of assisted marketing plan seller","1","(1)(a),(g)(i)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Sales & service (general)","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 17-23-15","https://le.utah.gov/xcode/Title17/Chapter23/17-23-S15.html","Impose the costs of replacing a government survey monument/ corner/witness corner","1","(1)
(2)(a),(b), (c)","Other triggering offense:
Violations related to the removal/destruction/defacement of public monument 
(See Utah Code Ann. § 17-23-15)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Public land & resource use","Other","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 19-3-110","https://le.utah.gov/xcode/Title19/Chapter3/19-3-S110.html","Impose payment of expenses for removing/abating radiation violation","1","(1)(a),(b)
(2)","Other triggering offenses:
Violation of the Radiation Control Act 
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Hazardous materials, pesticides, chemicals & waste","Other","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 19-6-821","https://le.utah.gov/xcode/Title19/Chapter6/19-6-S821.html","Revoke waste tire recycler registration/tire storage permit","1","(4)
(5)
(6)","Other triggering offenses:
Violations related to providing false information about environmental quality
(See Utah Code Ann. § 19-6-822)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Indefinite"
"Utah Code Ann. § 23-20-1","https://le.utah.gov/xcode/Title23/Chapter20/23-20-S1.html","Impose payment of vehicle impound fee (protected wildlife illegally taken or held)","1","(5)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 23-20-14","https://le.utah.gov/xcode/Title23/Chapter20/23-20-S14.html","Deny/revoke hunting license/tag/certificate/registration","1","(1)(a)-(d) 
(2)(a)-(d) 
(3)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"Utah Code Ann. § 23-25-5","https://le.utah.gov/xcode/Title23/Chapter25/23-25-S5.html","Suspend license for out-of-state wildlife violation","1","(1)(a),(b)
(2)
(3)(a)","Conviction self-disclosure requirement:
Utah Code Ann. § 23-25-4

Additional offense details:
Utah Code Ann. § 23-13-11 (1),(2)

","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 26-18-4","https://le.utah.gov/xcode/Title26/Chapter18/26-18-S4.html","Forfeit employment in the Department of Health Organization","1","(2)
(3)","Other triggering offenses:
Violations related to using Medicaid funds for abortions 
(See Utah Code Ann. § 26-18-4)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care","Other","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 26A-1-123","https://le.utah.gov/xcode/Title26A/Chapter1/26A-1-S123.html","Impose payment to remove/abate public health nuisance","1","(1)(a)-(f)
(5)(a),(b)
(6)","Other triggering offense:
Violations of the Local Health Department Act 
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Health care","Other","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 31A-19a-211","https://le.utah.gov/xcode/Title31A/Chapter19a/31A-19a-S211.html","Deny motor vehicle premium reduction for seniors","1","(1)(a),(b)
(3)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Motor vehicle offenses","Discretionary","Indefinite"
"Utah Code Ann. § 31A-36-113","https://le.utah.gov/xcode/Title31A/Chapter36/31A-36-S113.html","Ineligible to be employed in the business of life settlements","1","(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 32B-4-410","https://le.utah.gov/xcode/Title32B/Chapter4/32B-4-S410.html","Suspend minor's driver's license (unlawful admittance or attempt to gain admittance by minor)","1","(1)(a),(b)
(7) 
(8)","Other triggering offenses:
Violations related to admittance/attempted entry by minor into bar/tavern","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"Utah Code Ann. § 32B-4-411","https://le.utah.gov/xcode/Title32B/Chapter4/32B-4-S411.html","Suspend minor's driver's license (proof of age violation)","1","(1)(a),(b)
(2)(b)
(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"Utah Code Ann. § 34A-6-301","https://le.utah.gov/xcode/Title34A/Chapter6/34A-6-S301.html","Impose civil penalty on employer for insufficient record keeping","1","(3)(b)
(8)","See also:
Utah Code Ann. § 34A-6-307 (1),(2)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Business contracts (private) & dissolution","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Utah Code Ann. § 35A-7-105","https://le.utah.gov/xcode/Title35A/Chapter7/35A-7-S105.html","Withhold wages for non-payment of child support","1","(1)(a),(b),(c)
(2)
(3)
(4)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 41-12a-303.2","https://le.utah.gov/xcode/Title41/Chapter12a/41-12a-S303.2.html","Suspend driver license (proof of owner/operator security)","1","(2)(a)
(5)(a),(b)
(6)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"Utah Code Ann. § 41-6a-210","https://le.utah.gov/xcode/Title41/Chapter6a/41-6a-S210.html","Revoke driver's license (1 year for failure to respond to officer's signal)","1","(1)(a),(b)
(2)(a),(b)
(3)(a),(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Utah Code Ann. § 4-2-304","https://le.utah.gov/xcode/Title4/Chapter2/4-2-S15.html","Impose civil penalty for violating the Utah Agricultural Code","1","(1)(a),(b)
(2)
(3)","Additional offense details:
U.A.C. R58-19-4 (2),(3)

Other triggering offenses:
Violations related the Utah agricultural code
(See Utah Code Ann. § 4-2-304)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 49-11-1401","https://le.utah.gov/xcode/Title49/Chapter11/49-11-S1401.html?v=C49-11-S1401_2016051020160510","Forfeit retirement benefits","1","(2)(a),(b)
(3)(a),(b),(c)
(4)(a),(b)
(6)(a),(b),(c)
(7)
(8)
(9)","Other triggering offenses:
Violations related to crimes committed during employment","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Retirement & pensions","Other","Mandatory/Automatic","Time-limited"
"Utah Code Ann. § 53-15-202","https://le.utah.gov/xcode/Title53/Chapter15/53-15-S202.html","Background check to serve as volunteer in McGruff House","1","(2)(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Utah Code Ann. § 53-3-205.5","https://le.utah.gov/xcode/Title53/Chapter3/53-3-S205.5.html","Background check for driving certificate card","1","(1)(a),(b),(c)
(2)
(3)(a),(b),(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","N/A (background check, general relief)","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 53-3-214","https://le.utah.gov/xcode/Title53/Chapter3/53-3-S214.html","Deny renewal of license/endorsement (enumerated convictions in prior 5 years)","1","(1)(a),(b)
(3)(a)","See also:
Utah Code Ann. § 53-3-102 (30)","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"Utah Code Ann. § 58-37a-4","https://le.utah.gov/xcode/Title58/Chapter37a/58-37a-S4.html","Presume object is drug paraphernalia","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Controlled substances offenses","Discretionary","Indefinite"
"Utah Code Ann. § 58-37e-11","https://le.utah.gov/xcode/Title58/Chapter37e/58-37e-S11.html","Forfeit right to deny participation in illegal drug market","1","(1)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Judicial evidence & witnesses","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 58-37f-301","https://le.utah.gov/xcode/Title58/Chapter37f/58-37f-S301.html","Background check to serve as employee with access to controlled substance database","1","(2)(g)
","Background check:
U.A.C. R156-37f-301","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Sensitive information access","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Utah Code Ann. § 59-10-529","https://le.utah.gov/xcode/Title59/Chapter10/59-10-S529.html","Forfeit overpayment of taxes paid","1","(1)(a),(b)
(4)(a),(b)
(12)(a),(b),(c),(d)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Tax penalties & benefits","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 59-1-403","https://le.utah.gov/xcode/Title59/Chapter1/59-1-S403.html","Notify out-of-state child support collection agency of taxpayer information","1","(4)(a)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Tax penalties & benefits","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 59-14-212","https://le.utah.gov/xcode/Title59/Chapter14/59-14-S212.html","Suspend/revoke cigarette license (conviction of failure to comply with imported cigarette reporting requirements)","1","(1)(a)-(g)
(2)
(3)
(4)(a),(b)","Other triggering offenses:
Violations related to tobacco reporting requirements","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Discretionary","Indefinite"
"Utah Code Ann. § 59-14-214","https://le.utah.gov/xcode/Title59/Chapter14/59-14-S214.html","Suspend/revoke cigarette license (conviction of failure to report cigarette equity assessment)","1","(4)
(5)(a),(b)","Other triggering offenses:
Violations related to tobacco reporting requirements","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Discretionary","Indefinite"
"Utah Code Ann. § 59-14-407","https://le.utah.gov/xcode/Title59/Chapter14/59-14-S407.html","Suspend/revoke cigarette license (conviction of failing to report cigarette manufacturer name)","1","(2)(a),(b)
(3)(a),(b)
(4)
(5)(a),(b)","Other triggering offenses:
Violations related to tobacco reporting requirements","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Discretionary","Indefinite"
"Utah Code Ann. § 59-14-606","https://le.utah.gov/xcode/Title59/Chapter14/59-14-S606.html","Suspend/revoke cigarette license (conviction of failure to comply with cigarette stamp reporting requirements)","1","(1)(a)-(d) 
(2)
(3)
(4)(a),(b),(c)
(5)
(6)
(7)(a),(b)","Other triggering offenses:
Violations related to tobacco reporting requirements","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tobacco","Other","Discretionary","Indefinite"
"Utah Code Ann. § 62A-11-304.5","https://le.utah.gov/xcode/Title62A/Chapter11/62A-11-S304.5.html","Impose lien on assets held by financial institution (child support)","1","(1)(a),(b)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Banking, lending, securities & finance","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 62A-11-305","https://le.utah.gov/xcode/Title62A/Chapter11/62A-11-S305.html","Impose collection of child support for non-resident obligee","1","(1)(a),(b)
(2)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 62A-11-312.5","https://le.utah.gov/xcode/Title62A/Chapter11/62A-11-S312.5.html","Impose lien/garnish against late child support obligor","","(1)
(2)(a),(b)
(3)(a)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 62A-11-404","https://le.utah.gov/xcode/Title62A/Chapter11/62A-11-S404.html","Ineligible for child support withholding exception","1","(1)(a),(b)
(3)(a)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 62A-11-405","https://le.utah.gov/xcode/Title62A/Chapter11/62A-11-S405.html","Withhold income from delinquent child support obligee receiving Social Security Title IV-D services","1","(1)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Social Security, SSI, unemployment & disability benefits","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 62A-11-408","https://le.utah.gov/xcode/Title62A/Chapter11/62A-11-S408.html","Withhold income from child support obligor (delinquency following withholding termination)","1","(1)(a),(b),(d)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"Utah Code Ann. § 62A-11-508","https://le.utah.gov/xcode/Title62A/Chapter11/62A-11-S508.html","Set-aside income withholding (child support/relief)","0","(1)(a),(b)","Additional offense details:
Utah Code Ann. § 76-7-201 (1)-(4) 

See also:
Utah Code Ann. § 62A-11-502 (2)","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Child custody, visitation & parental rights","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
