Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"68 Okl. St. § 2357.64","http://www.oklegislature.gov/osstatuestitle.html","Ineligible for tax credit for qualified investment in qualified small business capital companies","1","(A)-(D), (F)","Other triggering offenses:
Tax offenses","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tax penalties & benefits","Other","Mandatory/Automatic","Indefinite"
"64 Okl. St. § 1026","http://www.oklegislature.gov/osstatuestitle.html","Remove from land office (conviction of violating records policy)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public land & resource use","Public corruption offenses","Mandatory/Automatic","Indefinite"
"O.A.C. § 377:3-13-43","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Background check to be direct care staff for secure juvenile detention center","1","(a)(6)
(c)(2)(A)","","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"O.A.C. § 377:10-7-7","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Background check for kinship foster care home certification","1","(a)-(b)","","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"63 Okl. St. § 123.5","http://www.oklegislature.gov/osstatuestitle.html","Impose civil penalty (violation of the Oklahoma Explosives and Blasting Regulation Act)","1","(A)-(I)","Other triggering offenses:
Violation of the Oklahoma Explosives and Blasting Regulation Act","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Firearms, weapons & explosives","Other","Mandatory/Automatic","Indefinite"
"O.A.C. § 340:75-7-24","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Background check for kinship foster parent","1","(a)(1)
(e)","","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"61 Okl. St. § 115","http://www.oklegislature.gov/osstatuestitle.html","Void contract bid (collusion offenses)","1","All","Other triggering offenses:
Collusion offenses","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Business contracts (private) & dissolution","Other","Mandatory/Automatic","Indefinite"
"47 Okl. St. § 7-605","http://www.oklegislature.gov/osstatuestitle.html","Suspend driving privileges of resident/non-resident for driving without security/insurance","1","(A)-(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"47 Okl. St. § 6-206","http://www.oklegislature.gov/osstatuestitle.html","Suspend driving privileges for eluding/attempting to elude a peace officer","1","(A)-(E)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"O.A.C. § 340:25-5-235","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Withhold state tax refund offset (failure to pay child support)","1","(a)(1)-(3)","Additional offense details:
21 Okl. St. § 852
","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tax penalties & benefits","Child Support offenses","Discretionary","Indefinite"
"O.A.C. § 340:25-5-203.2","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Levy insurance assets (failure to pay child support)","1","(a)","Additional offense details:
21 Okl. St. § 852","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Child Support offenses","Discretionary","Indefinite"
"O.A.C. § 340:2-3-33","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Impose administrative/disciplinary action for failure to report abuse/neglect/caretaker misconduct/exploitation","1","(a)-(b)
(h)","Other triggering offenses:
Criminal violation for failure to report abuse/neglect/caretaker misconduct/exploitation","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Adult care, nursing homes & residential care facilities","Other","Discretionary","Indefinite"
"3A Okl. St. § 504","http://www.oklegislature.gov/osstatuestitle.html","Forfeit games manufactured/distributed in violation of Amusement and Carnival Games Act","1","(c)","Other triggering offenses:
Violating Amusement and Carnival Games Act","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other","Mandatory/Automatic","Indefinite"
"3A Okl. St. § 502","http://www.oklegislature.gov/osstatuestitle.html","Forfeit game used in violation of Amusement and Carnival Games Act","1","(B)","Other triggering offenses:
Violating Amusement and Carnival Games Act","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other","Mandatory/Automatic","Indefinite"
"38 Okl. St. § 28","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to serve as juror","1","(c)(7)","Conviction self-disclosure requirement:
38 Okl. St. § 20.1

See also:
Okl. Const. Art. VI, § 10 
10A Okl. St. § 2-5-213","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"56 Okl. St. § 240.7","http://www.oklegislature.gov/osstatuestitle.html","Notify consumer reporting agency of child support arrearage","1","(B)","See also:
21 Okl. St. § 852","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Credit, debt services, bankruptcy & repossession","Child Support offenses","Mandatory/Automatic","Indefinite"
"29 Okl. St. § 6-306","http://www.oklegislature.gov/osstatuestitle.html","Forfeit vehicle/equipment used in enumerated fishing violations (fish/game)","1","(A)-(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"29 Okl. St. § 5-202","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to assert reasonable belief defense in proceeding for unauthorized hunting upon land of another","2","(A), (H)(1)-(2), (I), (J)","Other triggering offenses:
Trespass","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"29 Okl. St. § 4-135","http://www.oklegislature.gov/osstatuestitle.html","Ineligible for permits to control nuisance/damage by wildlife","1","(A), (D)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Recreational license offenses","Mandatory/Automatic","Time-limited"
"29 Okl. St. § 10-101","http://www.oklegislature.gov/osstatuestitle.html","Notify foreign licensing authority of wildlife violation","1","Art. 4","0","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"22 Okl. St. § 658","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to be juror","1","(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Discretionary","Indefinite"
"22 Okl. St. § 60.14","http://www.oklegislature.gov/osstatuestitle.html","Background check to be employee for The Address Confidentiality Program","1","(A), (c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"22 Okl. St. § 315","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to serve as grand juror","1","2
3","Additional offense details:
Okl. Const. Art. III, § 1
26 Okl. St. § 4-101","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Time-limited"
"22 Okl. St. § 19c","http://www.oklegislature.gov/osstatuestitle.html","Expunge conviction for prostitution-related offense (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"22 Okl. St. § 17","http://www.oklegislature.gov/osstatuestitle.html","Forfeit proceeds/profits arising from criminal act","1","(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"22 Okl. St. § 1373.5","http://www.oklegislature.gov/osstatuestitle.html","Set aside judgment of conviction (results of DNA forensic testing) (relief)","0","(A)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"21 Okl. St. § 1290.5","http://www.oklegislature.gov/osstatuestitle.html","Background check for handgun license renewal","1","(B)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"21 Okl. St. § 1289.16","http://www.oklegislature.gov/osstatuestitle.html","Revoke handgun license (felony pointing firearm conviction)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Indefinite"
"21 Okl. St. § 1289.10","http://www.oklegislature.gov/osstatuestitle.html","Suspend handgun license (furnishing firearms to incompetent persons conviction)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Time-limited"
"21 Okl. St. § 1283","http://www.oklegislature.gov/osstatuestitle.html","Revoke handgun license (allowing convicted felons/delinquents to have possession of firearm conviction)","1","(A), (C), (E)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Indefinite"
"21 Okl. St. § 1283","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to be in possession of firearm","2","(A)-(D), (E)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Varies"
"21 Okl. St. § 1031","http://www.oklegislature.gov/osstatuestitle.html","Notify county superintendent of public health of prostitution-related convictions","1","(A), (D)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Health care","Sex offenses","Mandatory/Automatic","Indefinite"
"19 Okl. St. § 90","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to serve as challenger/poll book holder/special watcher in election for relocation of county seats","1","All","Additional offense details:
Okl. Const. Art. III, § 1
26 Okl. St. § 4-101","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Time-limited"
"11 Okl. St. § 13-103","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to serve on board of freeholders","1","All","Additional offense details:
Okl. Const. Art. III, § 1
26 Okl. St. § 4-101","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Public employment","Any felony","Mandatory/Automatic","Time-limited"
"10A Okl. St. § 2-5-205","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to be tried as juvenile after first degree murder conviction","1","(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Dismissal, set-aside, vacatur & offense reduction","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"10A Okl. St. § 1-9-106","http://www.oklegislature.gov/osstatuestitle.html","Background check to serve as kinship foster parent","1","(A)-(c)
(D)(1)-(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"10A Okl. St. § 1-7-111","http://www.oklegislature.gov/osstatuestitle.html","Background check to serve as foster parent","1","(A)(1)","Additional offense details:
10A Okl. St. § 1-1-105","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"O.A.C. § 612:20-2-4","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Ineligible for employment as instructor with the state department of rehabilitation services","1","(a), (d)","","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Any felony","Mandatory/Automatic","Indefinite"
"O.A.C. § 595:10-7-7","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Suspend driver's license (conviction of attempting to elude)","1","(1)-(3)","","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"74 Okl. St. § 166.12","http://www.oklegislature.gov/osstatuestitle.html","Background check to serve as employee of State Department of Rehabilitation Services","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"74 Okl. St. § 150.9","http://www.oklegislature.gov/osstatuestitle.html","Background check to access national criminal history records","1","(A)
(B)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"70 Okl. St. § 3-129.11","http://www.oklegislature.gov/osstatuestitle.html","Background check to serve as employee of school district","1","(c)(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Education & schools","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"69 Okl. St. § 3019","http://www.oklegislature.gov/osstatuestitle.html","Remove trustee/employee of any public trust from office","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","Public corruption offenses","Discretionary","Indefinite"
"68 Okl. St. § 500.58","http://www.oklegislature.gov/osstatuestitle.html","Impose civil penalty (conviction of transporting motor fuel without adequate shipping papers)","1","(D)","Other triggering offenses:
Transporting motor fuel without adequate shipping papers 

See also:
68 Okl. St. § 500.45
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Transportation & commercial motor vehicles","Other","Mandatory/Automatic","Indefinite"
"O.A.C. § 460:20-5-6","http://www.oar.state.ok.us/oar/codedoc02.nsf/frmMain?OpenFrameSet&Frame=Main&Src=_75tnm2shfcdnm8pb4dthj0chedppmcbq8dtmmak31ctijujrgcln50ob7ckj42tbkdt374obdcli00_","Discharge from employment with Department of Mines","1","(a)-(b)","","Sections in the Oklahoma Administrative Code cannot be directly linked.  Links point to the Code's searcahble database.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Mining, drilling, oil, fuel, energy & resource extraction","Public corruption offenses","Discretionary","Indefinite"
"68 Okl. St. § 259","http://www.oklegislature.gov/osstatuestitle.html","Impose tax penalty (conviction of criminal delinquency)","1","All","Other triggering offenses:
Tax delinquency offenses","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Tax penalties & benefits","Other","Mandatory/Automatic","Indefinite"
"68 Okl. St. § 205.2","http://www.oklegislature.gov/osstatuestitle.html","Remove from employment with agency/authority/courts (unlawful disclosure of tax information)","2","(I)","See also:
68 Okl. St. § 205.2","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Tax penalties & benefits","Public corruption offenses","Mandatory/Automatic","Indefinite"
"36 Okl. St. § 2124","http://www.oklegislature.gov/osstatuestitle.html","Suspend/revoke certificate of authority (conviction of director)","1","(A)-(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"58 Okl. St. § 102","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to serve as estate executor","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Trusts, estates & guardianship","Any felony","Mandatory/Automatic","Indefinite"
"57 Okl. St. § 510.10","http://www.oklegislature.gov/osstatuestitle.html","Impose electronic monitoring of registered sex offenders","1","(A)-(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"57 Okl. St. § 332","http://www.oklegislature.gov/osstatuestitle.html","Pardon/reprieve/commute criminal offenses (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"57 Okl. St. § 216","http://www.oklegislature.gov/osstatuestitle.html","Ineligible for inmate to be assigned to a public works project","1","(1)-(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Deferred adjudication & diversion","Sex offenses","Mandatory/Automatic","Indefinite"
"29 Okl. St. § 7-403","http://www.oklegislature.gov/osstatuestitle.html","Impose damages for clearing of the waters and/or land of those dead fish","1","(A)-(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"29 Okl. St. § 6-301a","http://www.oklegislature.gov/osstatuestitle.html","Revoke fishing license/privilege (using prohibited means of taking game or nongame fish)","1","(A)(1)-(3)
(B)-(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"29 Okl. St. § 5-202.1","http://www.oklegislature.gov/osstatuestitle.html","Revoke hunting/fishing license","1","(A)-(c)","Other triggering offenses:
Unauthorized engagement in recreational activity upon land of another

See also:
29 Okl. St. § 5-202","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Time-limited"
"26 Okl. St. § 4-101","http://www.oklegislature.gov/osstatuestitle.html","Deny voter registration","1","(1)","See also:
26 Okl. St. § 4-120.4
O.A.C. § 230:15-5-3","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Time-limited"
"22 Okl. St. § 1002","http://www.oklegislature.gov/osstatuestitle.html","Notify governor of conviction requiring a judgment of death","1","All","Other triggering offenses:
Criminal conviction requiring a judgment of death","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Lawyers, judges & advocates","Other","Mandatory/Automatic","Indefinite"
"21 Okl. St. § 958","http://www.oklegislature.gov/osstatuestitle.html","Terminate house/building lease","1","All","Other triggering offenses:
Gambling offense","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other","Mandatory/Automatic","Indefinite"
"21 Okl. St. § 1364","http://www.oklegislature.gov/osstatuestitle.html","Suspend handgun license (discharging firearm conviction)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Time-limited"
"21 Okl. St. § 1289.11","http://www.oklegislature.gov/osstatuestitle.html","Revoke handgun license (reckless conduct conviction)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Indefinite"
"21 Okl. St. § 1287","http://www.oklegislature.gov/osstatuestitle.html","Revoke handgun license (use of firearm while committing a felony conviction)","1","(A)-(B)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Indefinite"
"21 Okl. St. § 1276","http://www.oklegislature.gov/osstatuestitle.html","Suspend handgun license (unlawful carry/allowing minors to possess firearms conviction)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Time-limited"
"21 Okl. St. § 1220","http://www.oklegislature.gov/osstatuestitle.html","Impose civil penalty for violation of transporting intoxicating beverage/low-point beer law","1","(A)-(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"2 Okl. St. § 15-54","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to serve as county fair association member","1","(A)","Additional offense details:
Okl. Const. Art. III, § 1
26 Okl. St. § 4-101","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Public employment","Any felony","Mandatory/Automatic","Time-limited"
"19 Okl. St. § 80","http://www.oklegislature.gov/osstatuestitle.html","Ineligible to serve as special election commissioner","1","All","Additional offense details:
Okl. Const. Art. III, § 1
26 Okl. St. § 4-101","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Time-limited"
"17 Okl. St. § 701","http://www.oklegislature.gov/osstatuestitle.html","Background check to serve as employee of Corporation Commission","1","(A)(1)-(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"11 Okl. St. § 29-204","http://www.oklegislature.gov/osstatuestitle.html","Remove from position as volunteer municipal firefighter","1","Article 6 (g)","See also: 
11 Okl. St. § 29-303","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Emergency services, management & fire","Any felony","Mandatory/Automatic","Indefinite"
"10A Okl. St. § 2-7-602","http://www.oklegislature.gov/osstatuestitle.html","Background check to serve as employee of Office of Juvenile Affairs","1","(B)
(c)(1)-(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public employment","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"10A Okl. St. § 2-6-109","http://www.oklegislature.gov/osstatuestitle.html","Expunge juvenile court record (relief)","0","(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
