Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"MCLS § 324.40114","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-40114","Revoke hunting/wildlife permit (permits for the disabled/special weapons permits)","1","(Sec. 40114)
(1)
(2)
(3)
(4)(a)-(h)
(5)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"MCLS § 324.1607","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-1607","Ineligible to serve as volunteer conservation officer","1","(Sec. 1607)
(1)
(2)
(3)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Conservation, environmental sciences & water","Any felony","Mandatory/Automatic","Indefinite"
"MCLS § 290.650","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-290-650","Deny/revoke motor fuel dealer license (conviction for assaulting director of agriculture)","1","(Sec. 10)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Time-limited"
"MCLS § 28.214","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-28-214","Background check for employment in position with access to Criminal Justice Information System","1","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Sensitive information access","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"MCLS § 125.1293","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-125-1293","Ineligible for federal housing bonds","1","(Sec. 3) 
","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Housing benefits & programs","Any felony","Discretionary","Indefinite"
"MCLS § 493.64a","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-493-64a","Deny/suspend license as financial services institution","1","(Sec. 14)
(8)
(9)","Relief:
MCL § 493.64b (Sec. 14b)","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"MCLS § 487.2060g","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-487-2060g","Deny/suspend/revoke license under Consumer Financial Protective Services Act/other financial licensing act","1","Sec. 10g
(8)
(10)(a),(b)","Relief:
MCL § 487.2060h (Sec. 10h)","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"MICH. ADMIN. CODE R 432.1341","http://dmbinternet.state.mi.us/DMB/DTMBORR/AdminCode.aspx?AdminCode=Number&Admin_Num=41800001&RngHigh=48702123","Background check for renewal of casino occupational license","1","(3)","0","See Mich. Comp. Laws § 338.42 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"MICH. ADMIN. CODE R 431.1130","https://ars.apps.lara.state.mi.us/AdminCode/DownloadAdminCodeFile?FileName=R%20431.1001%20to%20R%20431.5040.pdf&ReturnHTML=True","Ban from horse racing grounds (discretionary under authority of Racing Commissioner)","1","(1)(d)","See also:
MICH. ADMIN. CODE R 431.1130","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Gaming, lottery & racing","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"MCLS § 436.1901","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-436-1901","Forfeit proceeds/items relating to unlawful sale/delivery/importation of alcohol","1","(4)","Additional offense details:
MCLS § 436.1909 (4)
See also:
MCLS § 750.159m (1)
MCLS § 750.159q (8)","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Discretionary","Indefinite"
"MCLS Const. Art. V, § 14","http://www.legislature.mi.gov/(S(dyeroai15lce2gtf2iyoxpdb))/mileg.aspx?page=getObject&objectName=mcl-Constitution-V","Pardon (relief)","0","(Sec. 14)","See also:
MICH. ADMIN. CODE R 791.7760","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"MCLS § 791.265a","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-791-265a","Limit eligibility for inmate extension of limits of confinement (special release/community corrections)","1","(Sec. 65a)
(1)(a),(b),(c)","","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Time-limited"
"MCLS § 791.205a","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-791-205","Ineligible for employment by Department of Corrections","1","(Sec. 5a)
(1)
(2)
(3)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"MCLS § 780.768","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-780-768","Forfeit proceeds gained through notoriety of crime","1","(2)(a),(b),(c)
(3)
(4)(a)-(d)","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"MCLS § 780.621","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-780-621","Set aside conviction of first-offender (relief)","0","(Sec. 1)
(1)(a)-(d); 
(2)(a)-(f); 
(3); 
(4)","See also:
MCLS § 780.621b (Sec. 1b)
MCLS § 780.621c (Sec. 1c)
MCLS § 780.621d (Sec. 1d)
MCLS § 780.622 (Sec. 2)
MCLS § 780.623 (2)
MCR 3.925 (F)","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Dismissal, set-aside, vacatur & offense reduction","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"MCLS § 750.430","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-750-430","Deferred adjudication/discharge for practicing health care profession under the influence (relief)","0","(9)(a),(b),(c)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"MCLS § 722.825","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-722-825","Juvenile diversion (relief)","0","(Sec. 5.)
(1)(a)-(d)
(2)
(3)
(4)","See also:
MCLS § 722.823 (Sec. 3)
MCLS § 722.828 (Sec. 8)","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"MCLS § 710.22a","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-710-22a","Ineligible to adopt child (mandatory for certain sex offenses)","1","(Sec. 22a)
(a)
(b)
(c)","Background check:
MCLS § 710.23f","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","Sex offenses","Mandatory/Automatic","Indefinite"
"MCLS § 338.3741","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-338-3741","Deny/suspend/revoke professional employer organization license (conviction of licensee/officer)","1","(Sec. 21)
(1)(d)
(2)(a)-(g)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","","Any felony|Any misdemeanor","Discretionary","Indefinite"
"MCLS § 500.2080","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-500-2080","Assess civil fine (unlawful dealing related to mortuary/insurance services)","1","(11)
(12)","Other triggering offenses:
Violations related to outside contracting","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Other","Discretionary","Indefinite"
"MCLS § 324.8905c","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-8905c","Impound vehicle operated in commission of a littering violation (prior littering conviction)","1","(Sec. 8905c)
(1)
(2)
(3)(a),(b),(c)","Other triggering offense:
Littering","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Driving & noncommercial motor vehicles","Other","Discretionary","Conditional"
"MCLS § 324.82150","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-82150","Petition for review of determination of the Secretary of State (snowmobiles) (relief)","1","(Sec. 82150)
(1)
(2)
(3)
(4)
(5)(a)-(f)
(6)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Recreational vehicles","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"MCLS § 324.40119","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-40119","Ineligible for hunting license (conviction of illegal killing/possessing/purchasing/selling white-tailed deer)","1","(3)(a),(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"MCLS § 287.744","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-287-744","Impose administrative fine (violation of Animal Industry Act)","1","(Sec. 44)
(11); 
(13)","Other triggering offenses:
Violations of the Animal Industry Act
(See MCLS § 287.701 to 287.746)","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"MCLS § 287.390","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-287-390","Suspend/revoke license to use dogs and cats for research","1","(Sec. 10)
(1)(c)
(3)","Other triggering offenses:
Violations related to licensing/regulation of dogs/cats in research/animal cruelty 
(See MCLS § 287.381 to 287.394)","See Mich. Comp. Laws § 338.42 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Domestic animals","Other","Discretionary","Indefinite"
"MCLS § 28.468c","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-28-468c","Ineligible for consumer fireworks certificate","3","(Sec. 18c)
(1)(f)-(h)
","Additional offense details:
MCLS § 28.468 (Sec. 18)(1)

Other triggering offenses:
Violations related to fireworks sales/violation of Michigan Fireworks Safety Act
(See MCLS § 28.454)

See also MCLS § 28.468b","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Firearms, weapons & explosives","Other","Mandatory/Automatic","Varies"
"MCLS § 28.465","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-28-465","Forfeit fireworks","1","(Sec. 15)
(1); (2)","Additional offense details:
MCLS § 28.468 (Sec. 18) (1),(2) 

Other triggering offenses:
Violation of Michigan Fireworks Safety Act

See also:
MCLS § 28.468b","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Firearms, weapons & explosives","Other","Mandatory/Automatic","Indefinite"
"MCLS § 28.123","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-28-123","Notify National Association of Drug Diversion Investigators of methamphetamine-related offense","1","(Sec. 3)(a)-(d)","Relief:
MCLS § 28.126

See also:
MCLS § 28.124 (Sec. 4)","","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Aviation & airports","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"MCLS § 338.3727","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-338-3727","Ineligible to hold ownership/controlling interest in professional employer organization","1","3","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","General business & occupational license restrictions (various unrelated licenses)","Any felony","Mandatory/Automatic","Indefinite"
"MCLS § 600.1307a","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-600-1307a","Ineligible for jury service","1","(1)(e); (6)(b)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"MCLS § 333.7411","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-333-7411","Deferred adjudication/discharge for controlled substance offenses (relief)","0","(Sec. 7411)
(1)
(2)
(3)(a),(b),(c)
(4)
(5)
(6)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"MCLS § 500.2246","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-500-2246","Ineligible for special insurance policy protection afforded domestic violence victims","1","(Sec. 2246)
(1)
(2)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"MCLS § 324.82152","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-82152","Ineligible for certificate of registration for a snowmobile","1","(Sec. 82152)
(1)(a),(b)
(4)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Recreational vehicles","Recreational license offenses","Mandatory/Automatic","Time-limited"
"MCLS § 324.40118","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-40118","Deny/revoke hunting license","3","(Sec. 40118)
(3)
(4)
(5)
(6)
(7)
(10)
(11)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Varies"
"MCLS § 324.1616","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-324-1616","Suspend Department of Fish and Wildlife license (reciprocal suspension for out-of-state license)","1","(4)","See also:
MCLS § 324.1615","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"MCLS § 257.310e","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-257-310e","Ineligible for level 2 graduated driver's license","1","(Sec. 310e)
(5)(a),(b),(c)
(7)(a)
(12)
(13)(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"MCLS § 474.32","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-474-32","Background check for employment with transit provider in a position involving contact with vulnerable populations","1","(Sec. 2)
(1)
(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Transportation & commercial motor vehicles","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"MCLS § 445.486","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-445-486","Ineligible to sell precious metals/gems to dealer","1","(Sec. 6)
(a)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Pawnbrokers, jewelers & precious metals","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"MCLS § 436.1703","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-436-1703","Deferred adjudication/discharge/dismissal for alcohol violations by a minor (relief)","0","(Sec. 703)
(1)
(3)(a),(b)
(4)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"MCLS § 432.209","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-432-209","Ineligible for managerial employment at a casino","1","(14)","Background check:
MCLS § 432.208b
MCLS § 432.221","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","Any felony","Mandatory/Automatic","Time-limited"
"MCLS § 801.87","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-801-87","Reimburse county for cost of inmate confinement","1","(Sec. 7)
(1)
(2)(a),(b)
(3)
(4)","See also:
MCLS § 801.83 (Sec. 3)","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Law enforcement, corrections & public safety","Any felony","Discretionary","Time-limited"
"MCLS § 400.64","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-400-64","Discharge state employee (unlawful disclosure of social services records)","1","(Sec. 64)
(1)
(2)
(3)
(4)
(6)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Public corruption offenses","Discretionary","Indefinite"
"MCLS § 752.883","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-752-883","Suspend hunting privileges (3 year maximum for careless/reckless/negligent use of a bow and arrow)","1","(Sec. 3)","Additional offense details:
MCLS § 752.881, et seq.","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Weapons offenses","Discretionary","Time-limited"
"MCLS § 750.451c","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-750-451c","Deferred prosecution for victims of human trafficking (relief)","1","(Sec. 451c)
(1)
(2)(a),(b),(c)
(6)
(7)
(8)(a),(b),(c)","","","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Deferred adjudication & diversion","Sex offenses","N/A - General Relief","Indefinite"
"MCLS § 388.854","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-388-854","Suspend architect/engineer license/registration (offenses related to school construction)","1","(Sec. 4)","Other triggering offenses:
Violation related to school building construction 
(See MCLS § 388.851, et seq.)","See Mich. Comp. Laws § 338.42 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Mandatory/Automatic","Indefinite"
"MCLS § 722.13","http://www.legislature.mi.gov/mileg.aspx?page=getObject&objectName=mcl-722-13","Background check for home designation as McGruff house/Michigan child watch house","1","(4)","","","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
