Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"N.D. Admin. Code 37-10-02-02","https://www.legis.nd.gov/information/acdata/html/37-10.html","Impose civil penalty for knowingly allowing/requiring/permitting/authorizing driver to operate commercial vehicle in violation of railroad-highway grade crossing","1","All","Relief:
N.D. Cent. Code, § 39-06.2-10","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"N.D. Admin. Code 69.5-01-05-16","https://www.legis.nd.gov/information/acdata/html/69.5-01.html","Background check for corporation to own racehorse (conviction of owner)","1","(12)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 75-02-01.2-03.1","https://www.legis.nd.gov/information/acdata/html/75-02.html","Deny Temporary Assistance for Needy Families (child support offenses)","1","All","See also:
N.D. Cent. Code, § 50-09-29","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Child Support offenses","Discretionary (waiver)","Indefinite"
"N.D. Admin. Code 75-02-01.2-79","https://www.legis.nd.gov/information/acdata/html/75-02.html","Deny/suspend/revoke temporary assistance for needy families (child support offenses)","1","All","See also:
N.D. Cent. Code, § 50-09-29","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Child Support offenses","Mandatory/Automatic","Conditional"
"N.D. Admin. Code 75-03-36-14","https://www.legis.nd.gov/information/acdata/html/75-03.html","Background check to volunteer for a child placement agency","1","(1)(f)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 93-02-03-03","https://www.legis.nd.gov/information/acdata/html/93-02.html","Background check for renewal of lapsed private investigative/security services license/registration","1","(1), (4)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Private security, investigation & locksmiths","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 99-01.3-12.1-02","https://www.legis.nd.gov/information/acdata/html/99-01.3.html","Background check to be employee with authorized access to a prize board dispensing device","1","(1)
(4)(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 12.1-33-01","https://www.legis.nd.gov/cencode/t12-1c33.pdf#nameddest=12p1-33-01","Ineligible to vote","1","(1)(a)","Relief:
N.D. Cent. Code, § 12.1-32-07.1

See also:
N.D. Cent. Code, § 16.1-01-04
N.D. Const. Art. II, § 2","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 12-55.1-04","https://www.legis.nd.gov/cencode/t12.html","Gubernatorial commutation/reprieve/pardon (relief)","0","All","See also:
N.D. Cent. Code, § 12-55.1-01
N.D. Cent. Code, § 12-55.1-08","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.D. Cent. Code, § 14-02.5-02","https://www.legis.nd.gov/cencode/t14.html","Refuse to rent/sell dwelling","1","(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Real estate & property","Controlled substances offenses","Discretionary","Indefinite"
"N.D. Cent. Code, § 14-05-03","https://www.legis.nd.gov/cencode/t14.html","Grant divorce for cause","1","(6)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Civil litigation & administrative proceedings","Any felony","Discretionary","Indefinite"
"N.D. Cent. Code, § 14-15-11","https://www.legis.nd.gov/cencode/t14.html","Background check to adopt a minor","1","(4)","See also:
N.D. Cent. Code, § 14-15.1-04 (2)","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 15-18.1-06","https://www.legis.nd.gov/cencode/t15.html","Impose civil penalty (operation of an unapproved postsecondary educational institution)","1","All","Other triggering offenses:
Offenses related to operation of an unapproved postsecondary educational facility
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Education & schools","Other","Discretionary","Indefinite"
"N.D. Cent. Code, § 16.1-02-08.1
","https://www.legis.nd.gov/cencode/t16-1.html","Notify department of corrections and rehabilitation of conviction of felony (records of central voter file)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Civil rights & voting","Any felony","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 19-03.1-23","https://www.legis.nd.gov/cencode/t19.html","Seal court records of marijuana possession conviction for first time offender (relief)","0","(9), (11)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.D. Cent. Code, § 20.1-03-11","https://www.legis.nd.gov/cencode/t20-1.html","Ineligible for big game hunting license","1","(1), (7)(g), (8)(f)","See also:
N.D. Cent. Code, § 20.1-08-04.1
N.D. Cent. Code, § 20.1-08-04.2
N.D. Cent. Code, § 20.1-08-04.6
N.D. Cent. Code, § 20.1-08-04.14","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 20.1-05.1-01
","https://www.legis.nd.gov/cencode/t20-1.html","Ineligible for special allocation hunting licenses","1","(1)(d-f), (2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 20.1-05.1-02","https://www.legis.nd.gov/cencode/t20-1.html","Ineligible for discretionary special allocation hunting license","1","(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 23.1-08-03
","https://www.legis.nd.gov/cencode/t23-1.html","Deny application for solid waste management facility and solid waste transporters permit","1","(14)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","Any felony","Discretionary","Time-limited"
"N.D. Cent. Code, § 27-09.1-07","https://www.legis.nd.gov/cencode/t27.html","Ineligible to serve as a qualified juror (felony)","1","(1)(d)(3)","See also:
N.D. Cent. Code, § 27-09.1-08 (1)
N.D. Cent. Code, § 27-09.1-08 (2)(e)","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 27-20-20.1","https://www.legis.nd.gov/cencode/t27.html","Terminate parental rights","1","(2)(c)
(3), (7)","Additional offense details:
N.D. Cent. Code, § 12.1-16-01
N.D. Cent. Code, § 12.1-16-02
N.D. Cent. Code, § 12.1-16-03
N.D. Cent. Code, § 12.1-17-02
N.D. Cent. Code, § 14-09-22
","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"N.D. Cent. Code, § 27-20-51","https://www.legis.nd.gov/cencode/t27.html","Limit access to juvenile court files/records (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.D. Cent. Code, § 27-20-54","https://www.legis.nd.gov/cencode/t27.html","Destroy juvenile court files/records (relief)","0","All","See also:
N.D. Cent. Code, § 25-03.3-04","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.D. Cent. Code, § 30.1-10-03","https://www.legis.nd.gov/cencode/t30-1.html","Ineligible to inherit/acquire property from a decedent","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 32-28-02","https://www.legis.nd.gov/cencode/t32.html","Deny a legal name change","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Civil litigation & administrative proceedings","Any felony","Discretionary","Indefinite"
"N.D. Cent. Code, § 35-34-02.1","https://www.legis.nd.gov/cencode/t35.html","Publish lien on real/titled personal property of delinquent child support obligator","1","All","Additional offense details:
N.D. Cent. Code, § 12.1-37-01

Relief:
N.D. Cent. Code, § 50-09-14","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Real estate & property","Child Support offenses","Mandatory/Automatic","Conditional"
"N.D. Cent. Code, § 39-06-27","https://www.legis.nd.gov/cencode/t39.html","Suspend/revoke motor vehicle license for out-of-state convictions","1","All","See also:
N.D. Cent. Code, § 39-06-31
N.D. Cent. Code, § 39-16.1-07","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Time-limited"
"N.D. Cent. Code, § 39-08-04","https://www.legis.nd.gov/cencode/t39.html","Revoke motor vehicle license (conviction of fleeing the scene of an accident)","1","All","See also:
N.D. Cent. Code, § 39-16.1-07","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 39-08-19","https://www.legis.nd.gov/cencode/t39.html","Impose civil liability for causing injury/death of a domestic with a motor vehicle","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 39-08-20","https://www.legis.nd.gov/cencode/t39.html","Suspend motor vehicle license for driving without liability insurance","1","All","See also:
N.D. Cent. Code, § 39-16.1-07","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"N.D. Cent. Code, § 4.1-31-26","https://www.legis.nd.gov/cencode/t04-1.html","Impose civil penalty for violations of meat inspection laws","1","All","Other triggering offenses:
Violations of the rules/regulations related to meat inspection
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"N.D. Cent. Code, § 4.1-44-07","https://www.legis.nd.gov/cencode/t04-1.html","Impose civil penalty (willful removal of purple coneflower)","1","All","Other triggering offenses:
Offenses related to willful removal of purple coneflower
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"N.D. Cent. Code, § 4.1-53-57","https://www.legis.nd.gov/cencode/t04-1.html","Impose civil penalty (violation of seed labeling requirements)","1","All","Other triggering offenses:
Violation of seed labeling requirements
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"N.D. Cent. Code, § 43-11-30","https://www.legis.nd.gov/cencode/t43.html","Suspend/revoke cosmetology license","1","All","Additional offense details:
N.D. Cent. Code, § 43-11-01 et seq.

See also:
N.D. Cent. Code, § 43-11-35

Other triggering offenses:
Criminal violation of laws regulating the profession of cosmetology
","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Cosmetology, barbering, electrology, tattooing & body art","Other","Discretionary","Indefinite"
"N.D. Cent. Code, § 50-06-05.1","https://www.legis.nd.gov/cencode/t50.html","Ineligible to participate in the supplemental nutrition assistance program (SNAP)","1","(16)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"N.D. Cent. Code, § 50-11-01","https://www.legis.nd.gov/cencode/t50.html","Background check to furnish foster care for children","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 50-33-06","https://www.legis.nd.gov/cencode/t50.html","Background check for approval as a relative provider","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 51-16.1-04","https://www.legis.nd.gov/cencode/t51.html","Impose civil liability for treble damages sustained by purchaser in pyramid scheme","1","All","Additional offense details:
N.D. Cent. Code, § 51-16.1

Other triggering offenses:
Offenses related to pyramid promotional and referral sales schemes
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sales & service (general)","Other","Discretionary","Indefinite"
"N.D. Cent. Code, § 51-31-04","https://www.legis.nd.gov/cencode/t51.html","Seal/label/delete conviction record of factually innocent victim of identity theft (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.D. Cent. Code, § 51-34-02","https://www.legis.nd.gov/cencode/t51.html","Impose civil liability to make restitution for financial loss due to fraudulent procurement/sale/receipt of telephone records","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sensitive information access","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 52-06-06.1","https://www.legis.nd.gov/cencode/t52.html","Impose reduction on unemployment compensation to satisfy child support obligations","1","All","Additional offense details:
N.D. Cent. Code, § 12.1-37-01","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Social Security, SSI, unemployment & disability benefits","Child Support offenses","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 53-06.2-05","https://www.legis.nd.gov/cencode/t53.html","Background check for a pari-mutuel horse racing license","1","(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 53-12.1-11","https://www.legis.nd.gov/cencode/t53.html","Background check to conduct business with the lottery commission","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 54-23.4-03","https://www.legis.nd.gov/cencode/t54.html","Ineligible for crime victim compensation","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","","Any felony|Any misdemeanor","Mandatory/Automatic","Time-limited"
"N.D. Cent. Code, § 54-23.4-17","https://www.legis.nd.gov/cencode/t54.html","Seal juvenile records at conclusion of proceedings (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"N.D. Cent. Code, § 57-39.2-14","https://www.legis.nd.gov/cencode/t57.html","Revoke permit to conduct retail transactions","1","(1), (3), (7)","Additional offense details:
N.D. Cent. Code, § 12.1-23-16

Other triggering offenses:
Offenses related to automated sales suppression device/zapper/phantom-ware","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Sales & service (general)","Other","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 57-40.6-10","https://www.legis.nd.gov/cencode/t57.html","Ineligible for employment as a telecommunications operator","1","(4)(a), (b), (s), (t)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Public utilities & mail","Any felony","Mandatory/Automatic","Indefinite"
"N.D. Cent. Code, § 62.1-02-01.2","https://www.legis.nd.gov/cencode/t62-1.html","Background check to possess firearms (mentally disabled persons)","1","All","See also:
18 USCS § 922 (d)(4)
18 USCS § 922 (g)(4)","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 62.1-05-03","https://www.legis.nd.gov/cencode/t62-1.html","Background check for chief law enforcement certification","1","(1), (3)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Cent. Code, § 64-03-11","https://www.legis.nd.gov/cencode/t64.html","Forfeit false weighing/measuring device","1","All","See also:
N.D. Cent. Code, § 64-03-09

Other triggering offenses:
Offenses related to weights/measures/grades
","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Weights & measures","Other","Mandatory/Automatic","Indefinite"
"N.D. Sup. Ct. Admin. Rule 9. APPENDIX","https://www.ndcourts.gov/court/rules/frameset.htm","Ineligible for jury service","1","Part A, Standard 4 (e)","See also:
N.D. Cent. Code, § 27-09.1-08
N.D. Cent. Code, § 12.1-33-01 (1)(a)","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Time-limited"
"N.D. Admin. Code 101-02-02-03","https://www.legis.nd.gov/information/acdata/html/101-02.html","Deny apprentice appraiser permit","3","(1)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Varies","Varies"
"N.D. Admin. Code 101-02-02-05","https://www.legis.nd.gov/information/acdata/html/101-02.html","Deny real estate appraiser license","3","(1)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Varies","Varies"
"N.D. Admin. Code 101-02-02-06","https://www.legis.nd.gov/information/acdata/html/101-02.html","Deny certified general appraiser permit","3","(1)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Varies","Varies"
"N.D. Admin. Code 101-03.1-01-02","https://www.legis.nd.gov/information/acdata/html/101-03.1.html","Notify real estate appraiser qualifications and ethics board of felony conviction (conviction of apprentice/licensed/certified appraiser)","1","(2)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification|Occupational & professional licensure & certification","Real estate & property","Any felony","Mandatory/Automatic","Indefinite"
"N.D. Admin. Code 10-16-02-02","https://www.legis.nd.gov/information/acdata/html/10-16.html","Background check for multi-state lottery retailer license (conviction of agent)","1","(9)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 17-02-01-16","https://www.legis.nd.gov/information/acdata/html/17-02.html","Background check to reactivate inactive license as chiropractor","1","(5)","See also:
N.D. Cent. Code, § 12-60-24","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Chiropractics","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 20-02-01-03.3","https://www.legis.nd.gov/information/acdata/html/20-02.html","Background check for license to practice as dentist","1","(5)","See also:
N.D. Cent. Code, § 43-28-11.2","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Dentistry","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 3-01-03-02","https://www.legis.nd.gov/information/acdata/html/3-01.html","Forfeit minority ownership of public accountancy firm","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Accounting","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"N.D. Admin. Code 37-03-03-05","https://www.legis.nd.gov/information/acdata/html/37-03.html","Suspend driver's license for certain traffic violations (DUI)","1","All","Additional offense details:
N.D. Cent. Code, § 39-08-01","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses|Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"N.D. Admin. Code 37-10-01-05","https://www.legis.nd.gov/information/acdata/html/37-10.html","Suspend/revoke commercial driver's license for (violation of suspension/revocation order)","2","(1)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Varies"
"N.D. Admin. Code 45-03-21-04","https://www.legis.nd.gov/information/acdata/html/45-03.html","Background check to engage in demutualization of insurance company (conviction of officer/director)","1","(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 45-04-04-05","https://www.legis.nd.gov/information/acdata/html/45-04.html","Deny employment with variable life insurance provider","1","(1)(b)(1)","Additional offense details:
18 USCS § 1341 (Frauds and swindles)
18 USCS § 1342 (Fictitious name or address)
18 USCS § 1343 (Fraud by wire/radio/television)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Any felony|Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Time-limited"
"N.D. Admin. Code 54-07-05-07","https://www.legis.nd.gov/information/acdata/html/54-07.html","Background check for reactivation of medical assistant III registration","1","(1)","","See N.D. Cent. Code § 12.1-33-02.1 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Health care|Pharmacy & drugs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 61-08-01-08","https://www.legis.nd.gov/information/acdata/html/61-08.html","Background check for nonresident pharmacy license (convictions of owner/principals)","1","(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Health care|Pharmacy & drugs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"N.D. Admin. Code 7-13-08-01","https://www.legis.nd.gov/information/acdata/html/7-13.html","Ineligible for meat inspection services (conviction of partner/officer/owner/ten-percent holder/ manager/executive)","1","All","See also:
N.D. Cent. Code, § 36-24-19","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Agriculture, livestock & food","Any felony","Mandatory/Automatic","Indefinite"
"N.D. Admin. Code 74-03-01-15","https://www.legis.nd.gov/information/acdata/html/74-03.html","Deny right to produce/condition/market seed for certification","1","All","Other triggering offenses:
Violation of North Dakota seed laws
","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering|Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
