Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"12 CFR 1007.103","https://www.law.cornell.edu/cfr/text/12/1007.103","Ineligible to serve as mortgage loan originator with a Bureau of Consumer Financial Protection covered financial institution","1","(d)(1)(iii), (ix)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"12 CFR 741.3","https://www.law.cornell.edu/cfr/text/12/741.3","Ineligible to serve as credit union director/officer/committee member/employee","1","(c)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"8 CFR 214.11","https://www.law.cornell.edu/cfr/text/8/214.11","Background check for T nonimmigrant status (victims of severe forms of trafficking in persons)","1","(a);(e)(1)(iv)","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Immigration, naturalization & travel","Immigration, naturalization & travel","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"2 CFR 1532.1110","https://www.law.cornell.edu/cfr/text/2/1532.1110","Ineligible for federal contracts (violations of Clean Air Act/Clean Water Act)","1","All","Other triggering offenses:
Violations of Clean Water/Clean Air Acts","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Other","Discretionary (waiver)","Indefinite"
"15 USCS § 650","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title15-section650&num=0&edition=prelim","Discharge small business lender management official","1","(g)(4)©","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"12 USCS § 4617","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title12-section4617&num=0&edition=prelim","Impose appointment of conservator/receiver to reorganize/rehabilitate regulated entity","1","(a)(2); (a)(3)(L)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"12 USCS § 1786","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title12-section1786&num=0&edition=prelim","Discharge from employment with insured credit union","2","(C)(i)","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Varies","Indefinite"
"10 USCS § 6965","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title10-section6965&num=0&edition=prelim","Discharge from naval service (failure to report hazing at Naval Academy)","1","(a), (b)","Other triggering offenses:
Failure to report hazing","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","Other","Mandatory/Automatic","Indefinite"
"5 USCS § 7371","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title5-section7371&num=0&edition=prelim","Discharge from federal law enforcement officer employment","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Any felony","Mandatory/Automatic","Indefinite"
"50 CFR 32.23","https://www.law.cornell.edu/cfr/text/50/32.23","Impose civil penalty for unlawful use of hunting assistance for compensation in migratory game bird hunting (Felsenthal/Overflow/Pond Creek National Wildlife Refuges)","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"49 CFR 1182.2","https://www.law.cornell.edu/cfr/text/49/1182.2","Ineligible to purchase motor passenger carrier","1","(11)","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Transportation & commercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"49 CFR 384.209","https://www.law.cornell.edu/cfr/text/49/384.209","Report convictions of motor vehicle violations by commercial driver","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"47 CFR 1.80","https://www.law.cornell.edu/cfr/text/47/1.80","Impose civil penalty for violations of specified communications laws (Federal Communications Commission)","1","(a)","See also:
47 CFR 1.80

Other triggering offenses:
Violations of specified communications laws","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Entertainment, athletics, news & broadcasting","Other","Discretionary","Indefinite"
"24 CFR 1000.152","https://www.law.cornell.edu/cfr/text/24/1000.152","Background check for employment involving Native American affordable housing activities (Native American Housing and Self Determination Act)","1","(b)-(c)","See also:
24 CFR 1000.150","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Housing benefits & programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"49 USCS § 44726","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44726&num=0&edition=prelim","Deny/suspend/revoke airman's certificate","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Aviation & airports","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"49 USCS § 44711","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44711&num=0&edition=prelim","Ineligible for aircraft-related employment","1","(c)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Aviation & airports","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"46 USCS § 7101","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title46-section7101&num=0&edition=prelim","Background check for merchant seaman license","1","(h)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Maritime & sea vessels","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"42 USCS § 13661","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section13661&num=0&edition=prelim","Relief from federally-assisted housing bar (conviction for controlled substance violation)","0","(a)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Housing benefits & programs","Controlled substances offenses","Mandatory/Automatic","Conditional"
"38 USCS § 5507","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title38-section5507&num=0&edition=prelim","Ineligible to serve as fiduciary on behalf of minor entitled to veteran's benefits","1","(b)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Military, veterans & national defense","Any felony","Discretionary (waiver)","Indefinite"
"22 USCS § 2714","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title22-section2714&num=0&edition=prelim","Deny/revoke passport (controlled substance offenses)","2","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Immigration, naturalization & travel","Immigration, naturalization & travel","Controlled substances offenses","Varies","Time-limited"
"20 USCS § 1094","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title20-section1094&num=0&edition=prelim","Ineligible to serve as contractor/employee with educational institution receiving federal funds","1","(a)(16)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Education & schools","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"18 USCS § 2387","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title18-section2387&num=0&edition=prelim","Ineligible for federal public employment (subversive activities affecting armed forces)","1","(a), (b)","Other triggering offenses:
Subversive activities affecting armed forces","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Other","Mandatory/Automatic","Time-limited"
"12 USCS § 1786","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title12-section1786&num=0&edition=prelim","Discharge from employment with insured credit union","2","(i)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Varies","Indefinite"
"49 USCS § 40130","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section40130&num=0&edition=prelim","Background check for airman certification","1","(a), (b)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Aviation & airports","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"46 USCS § 53707","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title46-section53707&num=0&edition=prelim","Ineligible for federally guaranteed loan for construction/reconstruction/reconditioning of a fishing vessel","1","(c)(2)","Other triggering offenses:
Violations of 16 USCS § 1859 (national fishery conservation and management laws)","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government loans & grants","Maritime & sea vessels","Other","Mandatory/Automatic","Conditional"
"34 USCS § 10612","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section3797u-1&num=0&edition=prelim","Federally-funded drug court programs (relief)","0","All","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"34 USCS § 20971","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section16971&num=0&edition=prelim","Ineligible to reside near minors/other vulnerable persons (sexually dangerous persons)","1","(b)","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Housing & residency","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"42 USCS § 7606","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section7606&num=0&edition=prelim","Ineligible to contract with any federal agency at facility in violation of air pollution laws (Clean Air Act)","1","(a)","Additional offense details:
42 USCS § 7413(c)

Background check:
18 CFR 1316.5

See also:
2 CFR 1532.1140
2 CFR 1532.1115
2 CFR 1532.1100

Other triggering offenses:
Air pollution offenses

","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Other","Discretionary (waiver)","Indefinite"
"42 USCS § 423","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section423&num=0&edition=prelim","Forfeit SSI disability payments (injuries incurred/aggravated in connection with felony)","1","(d)(6)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Social Security, SSI, unemployment & disability benefits","Any felony","Mandatory/Automatic","Indefinite"
"38 USCS § 5313B","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title38-section5313B&num=0&edition=prelim","Forfeit veteran's benefits while fugitive felon","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Military, veterans & national defense","Any felony","Mandatory/Automatic","Conditional"
"38 USCS § 6104","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title38-section6104&num=0&edition=prelim","Forfeit all gratuitous veterans' benefits (treason)","1","All","Other triggering offenses:
Mutiny/treason/sabotage offenses","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Military, veterans & national defense","Other","Mandatory/Automatic","Indefinite"
"23 USCS § 159","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title23-section159&num=0&edition=prelim","Suspend/revoke driver's license (controlled substances offenses)","1","(a)(3)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Discretionary (waiver)","Indefinite"
"16 USCS § 470cc","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title16-section470cc&num=0&edition=prelim","Suspend/revoke archaeological excavation/removal permit","2","(f)","Implementing regulation:
43 CFR 7.10

Other triggering offenses:
Violated any provision of 16 USCS § 470ee(a-c) (prohibited acts related to archaeological resources protection)","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Public land & resource use","Other","Discretionary","Indefinite"
"16 USCS § 1540","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title16-section1540&num=0&edition=prelim","Suspend federal fish/game permit (violations of Endangered Species Act)","1","(b)","Other triggering offenses:
Violations of Endangered Species Act","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"15 USCS § 687e","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title15-section687e&num=0&edition=prelim","Discharge management official of a small business investment program company licensee","1","(d) - (f)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"7 USCS § 2209j","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title7-section2209j&num=0&edition=prelim","Ineligible for participation in Department of Agriculture programs (program-related fraud)","1","(a), (b)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Agriculture, livestock & food","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"USCS Const. Art. II, § 2, Cl 1","https://www.law.cornell.edu/constitution/articleii#section2","Executive clemency/pardon (relief)","0","All","See also:
28 CFR Part I","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"49 CFR 383.71","https://www.law.cornell.edu/cfr/text/49/383.71","Suspend/revoke non-domicile commercial driver's license","1","(f)(2)(ii)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Transportation & commercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"45 CFR 411.16","https://www.law.cornell.edu/cfr/text/45/411.16","Ineligible for employment with care provider facility for unaccompanied children (Office of Refugee Resettlement)","1","(a), (e)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Child care providers & youth programs","Sex offenses","Mandatory/Automatic","Indefinite"
"45 CFR 98.43","https://www.law.cornell.edu/cfr/text/45/98.43","Ineligible to reside in family child care home (state law requirements under Child Care Development Block Grants Act)","1","All","Authorizing statute:
42 USCS § 9858f","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Housing & residency","Child care providers & youth programs","Sex offenses","Mandatory/Automatic","Indefinite"
"13 CFR 123.502","https://www.law.cornell.edu/cfr/text/13/123.502","Ineligible for a Military Reservist Economic Injury Disaster loan (SBA)","1","(a)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government loans & grants","Military, veterans & national defense","Any felony","Mandatory/Automatic","Time-limited"
"8 CFR 214.1","https://www.law.cornell.edu/cfr/text/8/214.1","Deport nonimmigrant visitor/tourist (violent crimes)","1","(g)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Immigration, naturalization & travel","Immigration, naturalization & travel","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"7 CFR 762.120","https://www.law.cornell.edu/cfr/text/7/762.120","Ineligible for guaranteed farm loan (Department of Agriculture)","1","(n)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government loans & grants","Agriculture, livestock & food","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"28 CFR 2.106","https://www.law.cornell.edu/cfr/text/28/2.106","Set aside juvenile convictions under DC Youth Rehabilitation Act or Federal Youth Corrections Act (relief)","0","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"27 CFR 19.92","https://www.law.cornell.edu/cfr/text/27/19.92","Background check for distilled spirits plant operating permit","1","(c)(1),(2)","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"27 CFR 19.676","https://www.law.cornell.edu/cfr/text/27/19.676","Background check for permit for large alcohol fuel plant","1","(b)(9)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"22 CFR 97.3","https://www.law.cornell.edu/cfr/text/22/97.3","Background check to adopt (Hague Convention adoption cases)","1","(d)(3)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"20 CFR 404.305","https://www.law.cornell.edu/cfr/text/20/404.305","Forfeit Social Security Benefits (homicide of insured)","1","All","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Social Security, SSI, unemployment & disability benefits","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"12 USCS § 1786","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title12-section1786&num=0&edition=prelim","Revoke insured credit union status (banking)","1","(v)","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"48 CFR 2452.237-75","https://www.law.cornell.edu/cfr/text/48/2452.237-75","Background check for employment with contractor having access to Department of Housing and Urban Development facilities (background check)","1","(a), (b), (d)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Housing benefits & programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"50 USCS § 855","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title50-section855&num=0&edition=prelim","Deport alien for violation of laws relating to registration of persons trained in foreign espionage","1","(a), (b)","Other triggering offenses:
Violations of laws or regulations relating to the registration of individuals trained in foreign espionage","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Immigration, naturalization & travel","Immigration, naturalization & travel","Other","Mandatory/Automatic","Indefinite"
"49 USCS § 44710","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title49-section44710&num=0&edition=prelim","Revoke airman certificate for controlled substance offenses","1","(a), (b), (d), (e), (f)","Background check:
49 USCS § 40130","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Aviation & airports","Controlled substances offenses","Discretionary (waiver)","Indefinite"
"46 USCS § 31323","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title46-section31323&num=0&edition=prelim","Impose accelerated payment of preferred maritime liability mortgage","1","(c)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government loans & grants","Maritime & sea vessels","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"42 USCS § 7385i","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section7385i&num=0&edition=prelim","Forfeit Department of Energy Employee injury/illness/death benefits","1","(a)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Social Security, SSI, unemployment & disability benefits","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"42 USCS § 1320a-7l","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section1320a-7l&num=0&edition=prelim","Background check for employment with federally-funded long term health care facilities","1","(a)(4)(B)(i)","0","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"42 USCS § 5206","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section5206&num=0&edition=prelim","Ineligible for federally-funded disaster relief contract (fraudulent use of "Made in America" label)","1","(b)(1)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"42 USCS § 1786","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title42-section1786&num=0&edition=prelim","Ineligible to contract as vendor for special supplemental nutrition program for women/infants/children","1","(o)(1); (o)(4)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Public assistance & food stamps","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"41 USCS § 8104","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title41-section8104&num=0&edition=prelim","Suspend/discharge from employment with federal contractor/grantee (controlled substance conviction) (Drug-Free Workplace)","1","All","Background check:
41 USCS § 8102(a)(1)(D)(ii)
41 USCS § 8103(a)(1)(D)(ii)

Implementing regulations:
2 CFR 182.225","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Government procurement contracts & programs","Controlled substances offenses","Discretionary","Time-limited"
"41 USCS § 2105","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title41-section2105&num=0&edition=prelim","Suspend/discharge federal employee (disclosure of bid/proposal information)","1","(c)(1)(D)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Public employment","Public corruption offenses","Discretionary","Indefinite"
"38 USCS § 3108","http://uscode.house.gov/view.xhtml?req=granuleid:USC-prelim-title38-section3108&num=0&edition=prelim","Ineligible for veteran subsistence allowance while in rehabilitation program","1","(g)","","Links may direct to unofficial sources where official sources cannot be directly linked.","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Military, veterans & national defense","Any felony","Mandatory/Automatic","Time-limited"
