Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"S.C. Code Ann. § 50-9-1200","https://www.scstatehouse.gov/code/t50c009.php","Suspend hunting/fishing privileges (additional period for hunting/fishing during period of suspension)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-5-1530","https://www.scstatehouse.gov/code/t50c005.php","Suspend wholesale seafood dealer license (six months for Atlantic sturgeon recordkeeping violations)","1","All","Other triggering offenses:
Offenses related to failing to keep records of Atlantic sturgeon","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-21-130","https://www.scstatehouse.gov/code/t50c021.php","Suspend boating privileges (failure to render aid/report accident)","1","(A), (F)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Recreational vehicles","Recreational license offenses","Mandatory/Automatic","Conditional"
"S.C. Code Ann. § 50-16-70","https://www.scstatehouse.gov/code/t50c016.php","Suspend hunting license (conviction for importation of wildlife)","1","(A)","Other triggering offenses:
Offenses related to importation of wildlife","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-95","https://www.scstatehouse.gov/code/t50c011.php","Deny/revoke hunting/fishing license (computer assisted remote hunting)","1","(D)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-852","https://www.scstatehouse.gov/code/t50c011.php","Suspend hunting privileges (injuring/killing bald eagle)","1","All","See also:
S.C. Code Ann. § 50-11-935
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Regs. 61-107.19","https://www.scstatehouse.gov/coderegs/statmast.php","Background check for landfill permit","1","(F)(1)(c), (d)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.C. Code Ann. § 50-11-710","https://www.scstatehouse.gov/code/t50c011.php","Deny/suspend hunting license for night hunting","2","All","See also:
S.C. Code Ann. § 50-11-715","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-540","https://www.scstatehouse.gov/code/t50c011.php","Suspend hunting/fishing privileges (1 year for wild turkey violations)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-2640","https://www.scstatehouse.gov/code/t50c011.php","Ineligible for fox/coyote hunting enclosure permit (second conviction for importing fox/coyote)","1","All","Other triggering offenses:
Offenses related to bring/importing/causing to have imported a live coyote or fox into this State
Offenses related to releasing a coyote in this State","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 50-11-2560","https://www.scstatehouse.gov/code/t50c011.php","Suspend fur buyer's license (violations of game protection laws) (fish/game)","1","All","Additional offense details:
S.C. Code Ann. § 50-11-10 et seq.
","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Regs. 27-90","https://www.scstatehouse.gov/coderegs/statmast.php","Deny/suspend/revoke agriculture license for violation of phony peach quarantine","1","All","See also:
S.C. Code Ann. § 46-9-90(B)

Other triggering offenses:
Offenses related to phony peach quarantines","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"S.C. Code Regs. 114-4980","https://www.scstatehouse.gov/coderegs/statmast.php","Background check to adopt (adoptive study considers arrests and criminal convictions)","1","(E)(3)(b)(6)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.C. Code Ann. § 63-19-1410","https://www.scstatehouse.gov/code/t63c019.php","Limit use of juvenile adjudication of delinquency (relief)","0","(C)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.C. Code Ann. § 61-6-4260","https://www.scstatehouse.gov/code/t61c006.php","Revoke liquor license, wholesaler, retail, manufacturer","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 61-4-910","https://www.scstatehouse.gov/code/t61c004.php","Revoke retail permit to sell beer","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Discretionary","Indefinite"
"S.C. Code Ann. § 61-4-780","https://www.scstatehouse.gov/code/t61c004.php","Revoke retail permit to sell wine","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 61-4-120","https://www.scstatehouse.gov/code/t61c004.php","Revoke license to sell beer and wine for Sunday sales","1","(A)","Additional offense details:
S.C. Code Ann. § 61-4-120

Other triggering offenses:
Offenses related to Sunday sales
","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 50-9-60","https://www.scstatehouse.gov/code/t50c009.php","Suspend hunting/fishing privileges (borrowing/lending fish/game license)","1","All","Other triggering offenses:
Offenses related to borrowing/lending fish/game license
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-13-1660","https://www.scstatehouse.gov/code/t50c013.php","Forfeit illegally caught fish","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Discretionary","Indefinite"
"S.C. Code Regs. 61-17","https://www.scstatehouse.gov/coderegs/statmast.php","Background check to work as a direct care volunteer","1","(601)(A)
(601)(C)(8)
(608)(C)(4)
(804)(D)","","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.C. Code Ann. § 50-11-730","https://www.scstatehouse.gov/code/t50c011.php","Forfeit equipment used to hunt deer from a watercraft","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 50-1-125","https://www.scstatehouse.gov/code/t50c001.php","Suspend hunting/fishing privileges (illegal trafficking in wildlife)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-2220","https://www.scstatehouse.gov/code/t50c011.php","Suspend hunting/fishing privileges (1 year for entering wildlife management area lands after conviction for abusing same)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-22","https://www.scstatehouse.gov/code/t50c011.php","Suspend hunting/fishing privileges (migratory waterfowl violations)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-1180","https://www.scstatehouse.gov/code/t50c011.php","Revoke permit to collect protected wildlife","1","All","Other triggering offenses:
Offenses related to collecting protected wildlife for non-strictly scientific/propagating purposes","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 47-4-130","https://www.scstatehouse.gov/code/t47c004.php","Deny/suspend/revoke livestock/poultry permit","1","(A), (B)","Other triggering offenses:
Offenses related to animals/livestock/poultry
","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"S.C. Code Regs. 27-130","https://www.scstatehouse.gov/coderegs/statmast.php","Deny/suspend/revoke agriculture license for violation of imported fire ant quarantine","1","All","Other triggering offenses:
Offenses related to imported fire ant quarantines","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"S.C. Code Ann. § 63-7-990","https://www.scstatehouse.gov/code/t63c007.php","Access to sex offender registry in case of suspected child abuse","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Sex offender registration, residency & proximity","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.C. Code Ann. § 63-7-2360","https://www.scstatehouse.gov/code/t63c007.php","Ineligible for placement in foster care (sex offender)","1","(A)","","","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Adoption & foster care","Sex offenses","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 61-6-2005","https://www.scstatehouse.gov/code/t61c006.php","Background check for temporary retail liquor license to sell liquors by the drink upon purchase of retail business","1","(A)(2)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.C. Code Ann. § 61-6-1820","https://www.scstatehouse.gov/code/t61c006.php","Ineligible for biennial license to sell liquor by the drink","1","(8)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 61-6-1500","https://www.scstatehouse.gov/code/t61c006.php","Suspend/revoke retail liquor license/permit","3","(B)","","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Varies","Indefinite"
"S.C. Code Ann. § 40-41-710","https://www.scstatehouse.gov/code/t40c041.php","Revoke sale and use tax license of transient/temporary retailer business (third violation/failure to keep business records","1","(D) ","Other triggering offenses:
Offenses related to  the use of records to ascertain source of suspected stolen property","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Sales & service (general)","Other","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 56-1-290","https://www.scstatehouse.gov/code/t56c001.php","Revoke driver's license (unlicensed taxi service operation)","1","All","Additional offense details:
S.C. Code Ann. § 56-1-1010 et seq.
S.C. Code Ann. § 58-23-1210

Other triggering offenses:
Offenses related to operating a taxi service without a license","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 56-1-185","https://www.scstatehouse.gov/code/t56c001.php","Extend duration of driver's license restriction period for under-17 year olds (traffic offenses/at fault accidents)","1","(A)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"S.C. Code Regs. 79-3","https://www.scstatehouse.gov/coderegs/statmast.php","Background check for manufactured housing apprentice salesperson license","1","(D)(8)","See also:
S.C. Code Regs. 79-6(C)","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Real estate & property","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"S.C. Code Regs. 7-602","https://www.scstatehouse.gov/coderegs/statmast.php","Revoke food preparation license","1","(D)","","See S.C. Code. Ann. § 40-1-140 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Agriculture, livestock & food","Controlled substances offenses","Discretionary","Indefinite"
"S.C. Code Ann. § 56-5-750","https://www.scstatehouse.gov/code/t56c005.php","Suspend driver's license for failure to stop when signaled to do so by law enforcement vehicle","3","All","Additional offense details:
S.C. Code Ann. § 56-1-460","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 56-5-6160","https://www.scstatehouse.gov/code/t56c005.php","Prohibit use of evidence of motor vehicle convictions in civil trial","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Civil litigation & administrative proceedings","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.C. Code Ann. § 31-21-70","https://www.scstatehouse.gov/code/t31c021.php","Deny fair housing law protections (specified controlled substance offense convictions)","1","(F), (L)","","","2022 legislative session and all 2022 regulatory rulemaking","","Housing & residency","Housing benefits & programs","Controlled substances offenses","Discretionary","Indefinite"
"S.C. Code Ann. § 23-31-220","https://www.scstatehouse.gov/code/t23c031.php","Revoke concealed weapons permit (one year/second violation of carrying a concealed weapon onto property/premises without owner's/employer's permission)","1","All","Additional offense details:
S.C. Code Ann. § 16-11-620
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 17-22-910","https://www.scstatehouse.gov/code/t17c022.php","Expunge criminal record (relief)","0","All","See also:
S.C. Code Ann. § 17-22-930","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"S.C. Code Ann. § 16-23-30","https://www.scstatehouse.gov/code/t16c023.php","Ineligible to possess/acquire firearms (violent crime conviction)","1","(A)(1)
(B)","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 14-7-810","https://www.scstatehouse.gov/code/t14c007.php","Ineligible to serve as juror","1","(1)","","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 12-54-44","https://www.scstatehouse.gov/code/t12c054.php","Ineligible to prepare/assist in preparing a tax return","1","(A)
(B)(6)(a)(ii)
(B)(6)(b)","Other triggering offenses:
Offenses related to tax return preparation-related fraud
","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Tax penalties & benefits","Other","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 56-3-2380","https://www.scstatehouse.gov/code/t56c003.php","Deny/suspend/revoke special motor vehicle registration","1","©","See also:
S.C. Code Ann. § 56-3-2350","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Motor vehicle sales & service","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"S.C. Code Ann. § 39-26-130","https://www.scstatehouse.gov/code/t39c026.php","Impose civil penalty (offenses related to produce)","1","All","Additional offense details:
S.C. Code Ann. §§ 39-26-10  39-26-170

Other triggering offenses:
Offenses related to produce
","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 56-16-180","https://www.scstatehouse.gov/code/t56c016.php","Deny/suspend/revoke motorcycle manufacturer/distributor/dealer/wholesaler license","1","(c), (e), (f)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Motor vehicle sales & service","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary (waiver)","Indefinite"
"S.C. Code Ann. § 56-1-460","https://www.scstatehouse.gov/code/t56c001.php","Suspend/revoke driver's license (additional period for driving on suspended/revoked license)","1","(A)(1)(e)(i)
(B)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 56-1-170","https://www.scstatehouse.gov/code/t56c001.php","Suspend/revoke handicap-restricted driver's license (violations of restrictions)","1","(A)
","0","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Discretionary","Indefinite"
"S.C. Code Ann. § 56-10-520","https://www.scstatehouse.gov/code/t56c010.php","Suspend driver's license/registration (titled owner of vehicle; driving an uninsured vehicle without paying uninsured vehicle fee)","1","All","Additional offense details:
S.C. Code Ann. § 56-10-510","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Conditional"
"S.C. Code Ann. § 50-9-75","https://www.scstatehouse.gov/code/t50c009.php","Suspend hunting/fishing privileges (2 years for attempting to acquire license during period of suspension)","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-18-265","https://www.scstatehouse.gov/code/t50c018.php","Suspend aquaculture license (failure to maintain documentation)","1","(G)","Other triggering offenses:
Offenses related to invoices/receipts/bills of lading
Offenses related to inspections
Offenses related to documentations and record retentions","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Mandatory/Automatic","Conditional"
"S.C. Code Ann. § 50-13-1460","https://www.scstatehouse.gov/code/t50c013.php","Suspend hunting/fishing privileges and revoke hunting/fishing license (using explosives to take fish)","1","All","Additional offense details:
S.C. Code Ann. § 50-13-1440
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 50-11-740","https://www.scstatehouse.gov/code/t50c011.php","Forfeit property used to hunt deer or bear at night","1","All","","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"S.C. Code Ann. § 50-11-2220","https://www.scstatehouse.gov/code/t50c011.php","Ineligible to enter state wildlife management area lands (convictions for abuse of same)","1","All","Additional offense details:
S.C. Code Ann. § 50-11-2210
","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"S.C. Code Ann. § 44-70-60","https://www.scstatehouse.gov/code/t44c070.php","Background check for in-home care provider license","1","All","","See S.C. Code. Ann. § 40-1-140 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2022 legislative session and all 2022 regulatory rulemaking","","Occupational & professional licensure & certification","Adult care, nursing homes & residential care facilities","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
