Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"ALM GL ch. 266, § 126A","https://codes.findlaw.com/ma/part-iv-crimes-punishments-and-proceedings-in-criminal-cases-ch-263-280/ma-gen-laws-ch-266-sect-126a.html","Suspend driver's license (one year for intentionally defacing real/personal property)","1","All","Other triggering offenses:
Violations related to intentionally defacing property
(See ALM GL ch. 266, § 126A)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"ALM GL ch. 119, § 35","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-119-sect-35.html","Deny child visitation (parent/guardian/next of kin)","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Discretionary (waiver)","Indefinite"
"ALM GL ch. 21C, § 14","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-21c-sect-14.html","Forfeit property (violation of Hazardous Waste Management Act)","1","(1)
(2)
(3)","Additional offense details:
ALM GL ch. 21C, § 10
","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Indefinite"
"ALM GL ch. 218, § 38","https://codes.findlaw.com/ma/part-iii-courts-judicial-officers-and-proceedings-in-civil-cases-ch-211-262/ma-gen-laws-ch-218-sect-38.html","Ineligible to have felony complaint placed on file","","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Court personnel, general legal services & bail bonds","Any felony","Mandatory/Automatic","Indefinite"
"ALM GL ch. 208, § 28","https://codes.findlaw.com/ma/part-ii-real-and-personal-property-and-domestic-relations-ch-183-210/ma-gen-laws-ch-208-sect-28.html","Deny child visitation rights to parent convicted of murdering other parent","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"ALM GL ch. 18, § 5M","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-18-sect-5m.html","Suspend state lottery ticket sale license for conviction of food stamp trafficking","2","(f)","Other triggering offenses:
Violations related to abuse of food stamp benefits","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other","Mandatory/Automatic","Varies"
"ALM GL ch. 151A, § 47","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-151a-sect-47.html","Impose civil penalty for violation of Massachusetts Unemployment Insurance Law","1","All","Other triggering offenses:
Violations related to unemployment insurance 
(See ALM GL ch. 151A)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Social Security, SSI, unemployment & disability benefits","Other","Discretionary","Indefinite"
"ALM GL ch. 140, § 69","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-140-sect-69.html","Suspend/revoke motor vehicle registration","1","All","Other triggering offenses:
Violations related to motor vehicle dealers
(See ALM GL ch. 140, §§ 57-68)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Discretionary","Indefinite"
"ALM GL ch. 140, § 131E","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-140-sect-131e.html","Revoke firearm identification card/license to carry firearms for purchasing for illegal use of another","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Weapons offenses","Mandatory/Automatic","Indefinite"
"760 CMR 5.12","https://www.mass.gov/law-library/760-cmr","Background check for housing with Local Housing Authority","1","(3)","","","2022 legislative session and all 2022 regulatory rulemaking","","Housing & residency","Housing benefits & programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ALM GL ch. 140, § 102","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-140-sect-102.html","Background check for license for entity making small loans (member/director/principal officer/manager)","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ALM GL ch. 138, § 34C","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-138-sect-34c.html","Suspend driver's license (transportation of alcohol by minors)","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"ALM GL ch. 131A, § 6","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-131a-sect-6.html","Impose civil penalty (violations of Massachusetts Endangered Species Act)","1","(c)","Additional offense details:
ALM GL ch. 131A, § 6 (a),(b)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Other","Discretionary","Indefinite"
"ALM GL ch. 131, § 80A","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-131-sect-80a.html","Revoke trapping license/problem animal control permit","1","All","Other triggering offenses:
Violations related to the use of leghold traps/other hunting devices
(See ALM GL ch. 131, § 80A)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"ALM GL ch. 131, § 28","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-131-sect-28.html","Forfeit skins/pelts","1","All","Additional offense details:
ALM GL ch. 131, § 90

Other triggering offenses:
Violations related to fur buying/selling/shipping
(See ALM GL ch. 131, § 28)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"540 CMR 20.04","https://www.mass.gov/law-library/540-cmr","Suspend driver's license (out-of-state controlled substance convictions)","1","(1)
(2)
(3)","Additional offense details:
540 CMR 20.03","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"325 CMR 2.06","https://www.mass.gov/law-library/325-cmr","Suspend Connecticut River Basin Atlantic Salmon License","1","(1)
(2)","Additional offense details:
325 CMR 2.03
325 CMR 2.04 (1)-(12)

Other triggering offenses:
Violations related Salmon management in the Connecticut River
(See  325 CMR 2.00)","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Time-limited"
"302 CMR 18.06","https://www.mass.gov/law-library/302-cmr","Deny/suspend/revoke clean boat certificate of number","1","(5)","See also:
ALM GL ch. 21, § 37B (a)-(i)","","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Maritime & sea vessels","Recreational license offenses","Discretionary","Indefinite"
"205 CMR 134.11","https://www.mass.gov/law-library/205-cmr","Restore gaming license (relief)","0","(4)","0","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Gaming, lottery & racing","N/A (background check, general relief)","N/A - General Relief","Indefinite"
"106 CMR 208.100","https://www.mass.gov/law-library/106-cmr","Deny employer's authorization to participate in Full Employment Program","1","(A)","Other triggering offenses:
Violations related to laws/regulations governing employment","","2022 legislative session and all 2022 regulatory rulemaking","","Government contracting & program participation","Government procurement contracts & programs","Other","Discretionary","Indefinite"
"103 CMR 950.03","https://www.mass.gov/law-library/103-cmr","Background check to visit county correctional facility/department of corrections","1","(2)(a),(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"ALM GL ch. 94C, § 34","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-94c-sect-34.html","Seal record of first controlled substance offense (relief)","0","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ALM GL ch. 94, § 152","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-94-sect-152.html","Publish food regulation conviction information in newspaper","1","All","Additional offense details:
ALM GL ch. 94, § 149
ALM GL ch. 94, § 150
ALM GL ch. 94, § 150A
ALM GL ch. 94, § 151

Other triggering offenses:
Violations related to food regulations/contaminations 
(See ALM GL ch. 94, § 149; ALM GL ch. 94, § 150; ALM GL ch. 94, § 150A; ALM GL ch. 94, § 151; ALM GL ch. 94, § 151A)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"ALM GL ch. 90B, § 5D","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-90b-sect-5d.html","Suspend/revoke certificate of number issued by Aquatic Nuisance Control Program","1","(a)
(b)","Other triggering offenses:
Violation of Aquatic Control Program 
(See ALM GL ch. 21, § 37B) 

See also:
ALM GL ch. 21, § 37B","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Maritime & sea vessels","Other","Discretionary","Indefinite"
"ALM GL ch. 51, § 1","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-51-sect-1.html","Ineligible to vote","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Time-limited"
"ALM GL ch. 278, § 18","https://codes.findlaw.com/ma/part-iv-crimes-punishments-and-proceedings-in-criminal-cases-ch-263-280/ma-gen-laws-ch-278-sect-18.html","Deferred adjudication (relief)","0","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ALM GL ch. 276, § 100B","https://codes.findlaw.com/ma/part-iv-crimes-punishments-and-proceedings-in-criminal-cases-ch-263-280/ma-gen-laws-ch-276-sect-100b.html","Seal juvenile record (relief)","0","All","See also:
ALM GL ch. 276, § 100C","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ALM GL ch. 266, § 28","https://codes.findlaw.com/ma/part-iv-crimes-punishments-and-proceedings-in-criminal-cases-ch-263-280/ma-gen-laws-ch-266-sect-28.html","Revoke driver's license (theft/concealment of a motor vehicle)","1","(c)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Indefinite"
"ALM GL ch. 123A, § 12","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-123a-sect-12.html","Notify district attorney/attorney general of sexual offender's impending release","1","(a) 
","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"ALM GL ch. 266, § 126B","https://codes.findlaw.com/ma/part-iv-crimes-punishments-and-proceedings-in-criminal-cases-ch-263-280/ma-gen-laws-ch-266-sect-126b.html","Delay eligibility for driver's license (one year for tagging public/personal property)","1","All","Other triggering offenses:
Violations related to tagging public/personal property
(See ALM GL ch. 266, § 126B)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"ALM GL ch. 266, § 126B","https://codes.findlaw.com/ma/part-iv-crimes-punishments-and-proceedings-in-criminal-cases-ch-263-280/ma-gen-laws-ch-266-sect-126b.html","Suspend driver's license (tagging public/personal property)","1","All","Other triggering offenses:
Violations related to tagging public/personal property
(See ALM GL ch. 266, § 126B)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Time-limited"
"ALM GL ch. 123, § 26","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-123-sect-26.html","Remove from fiduciary duties as representative payee of resident/inpatient at mental health facility (discretionary)","1","(f)
(g)
(h)","Additional offense details:
ALM GL ch. 266, § 57","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Judicial Rights","Trusts, estates & guardianship","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"ALM GL ch. 119, § 60A","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-119-sect-60a.html","Limit public access to juvenile court records (relief)","0","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ALM GL ch. 258E, § 3","https://codes.findlaw.com/ma/part-iii-courts-judicial-officers-and-proceedings-in-civil-cases-ch-211-262/ma-gen-laws-ch-258e-sect-3.html","Impose harassment prevention order","1","(a)","See also:
ALM GL ch. 258E, § 9","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Civil litigation & administrative proceedings","Crimes of violence, including 'person offenses'","Discretionary","Indefinite"
"ALM GL ch. 258B, § 3","https://codes.findlaw.com/ma/part-iii-courts-judicial-officers-and-proceedings-in-civil-cases-ch-211-262/ma-gen-laws-ch-258b-sect-3.html","Publish  criminal record/change in status to crime victim","1","(t)","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Registration, publication & notification","","Any felony|Any misdemeanor","Mandatory/Automatic","Indefinite"
"ALM GL ch. 234A, § 4","https://codes.findlaw.com/ma/part-iii-courts-judicial-officers-and-proceedings-in-civil-cases-ch-211-262/ma-gen-laws-ch-234a-sect-4.html","Ineligible for jury service (mandatory for felony in past seven years)","1","(7)","Background check:
ALM GL ch. 22C, § 14
See also:
ALM GL ch. 234A, § 33","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Time-limited"
"106 CMR 701.110","https://www.mass.gov/law-library/106-cmr","Deny Transitional Aid to Families with Dependent Children benefits","1","(B)(1)","0","","2022 legislative session and all 2022 regulatory rulemaking","","Government benefits","Public assistance & food stamps","Controlled substances offenses","Discretionary (waiver)","Time-limited"
"ALM GL ch. 209, § 37","https://codes.findlaw.com/ma/part-ii-real-and-personal-property-and-domestic-relations-ch-183-210/ma-gen-laws-ch-209-sect-37.html","Deny child visitation rights to parent convicted of murdering other parent (parents not divorced)","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Family & domestic rights","Child custody, visitation & parental rights","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"ALM GL ch. 175, § 113H","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-175-sect-113h.html","Deny employment as motor vehicle liability insurance pool plan agent/broker","1","(B)
(c)(i)","0","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"ALM GL ch. 175, § 113B","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-175-sect-113b.html","Suspend driver's license/right to operate motor vehicle for cumulative convictions of moving violations","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"ALM GL ch. 10, § 28","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-10-sect-28.html","Withhold overdue child support from assignable lottery prizes","1","(4)(e)","Additional offense details:
ALM GL ch. 273, § 1 (1)-(4)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Child Support offenses","Mandatory/Automatic","Conditional"
"ALM Constitution Amend. Art. III","https://malegislature.gov/Laws/Constitution","Ineligible to vote in commonwealth/state elections","1","All","See also:

ALM Constitution Amend. Art. CXX","","2022 legislative session and all 2022 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Time-limited"
"940 CMR 11.02","https://www.mass.gov/law-library/940-cmr","Exclude juvenile adjudications from criminal offender record (relief)","0","(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"803 CMR 2.18","https://www.mass.gov/law-library/803-cmr","Limit use of criminal history information in employment decision (relief)","0","(1)
(3)
","See also:
803 CMR 2.26 (1)","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"803 CMR 1.29","https://www.mass.gov/law-library/803-cmr","File motion for Relief from Registration Obligation Prior to Final Classification (relief)","0","All","0","","2022 legislative session and all 2022 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Sex offender registration, residency & proximity","Sex offenses","Mandatory/Automatic","Indefinite"
"ALM GL ch. 131, § 21A","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-131-sect-21a.html","Revoke hunting license","1","All","Additional offense details:
ALM GL ch. 131, § 21A

Other triggering offenses:
Violations related using a dog to hunt a bear/bobcat
(See  ALM GL ch. 131, § 21A)","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"540 CMR 20.03","https://www.mass.gov/law-library/540-cmr","Ineligible for early reinstatement of driver's license","1","(3)(a),(b)","","","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"520 CMR 5.15","https://www.mass.gov/law-library/520-cmr","Background check for employment at amusement park (climbing wall facilities)","1","(g),(h)","Background check:
520 CMR 5.01","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Entertainment, athletics, news & broadcasting","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"520 CMR 5.09","https://www.mass.gov/law-library/520-cmr","Ineligible for employment at amusement park (inflatable device operation) (certified maintenance mechanics/certified inflatable device mechanics/maintenance technicians/ride operators/operator assistants) (background check)","1","(b)(2)(g),(h)","Background check:
520 CMR 5.01","","2022 legislative session and all 2022 regulatory rulemaking","","Employment & volunteering","Entertainment, athletics, news & broadcasting","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"453 CMR 9.04","https://www.mass.gov/law-library/453-cmr","Impose civil penalty (violations involving lead poisoning/asbestos/employment agencies)","1","(1)
(2)(a),(b),(c)","Other triggering offenses:
Violations related to work site employment/hazardous materials
(See  ALM GL ch. 111, § 197B ; ALM GL ch. 140, §§ 46A through 46R;ALM GL ch. 149, §§ 6A through 6F1/2)","","2022 legislative session and all 2022 regulatory rulemaking","","Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Indefinite"
"103 CMR 157.11","https://www.mass.gov/law-library/103-cmr","Limit access to evaluative information (relief)","0","All","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"103 CMR 131.07","https://www.mass.gov/law-library/103-cmr","Prohibit news release involving criminal record of offender (relief)","0","(1)(a)
(2)","","","2022 legislative session and all 2022 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"ALM GL ch. 90, § 9D","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-90-sect-9d.html","Suspend motor vehicle license (windshield/window obstruction offenses)","1","(8)","0","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
"ALM GL ch. 90, § 34J","https://codes.findlaw.com/ma/part-i-administration-of-the-government-ch-1-182/ma-gen-laws-ch-90-sect-34j.html","Suspend motor vehicle license (driving without insurance)","1","All","","Links may point to unofficial sources where direct linking to official sources is unavailable.","2022 legislative session and all 2022 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Motor vehicle offenses","Mandatory/Automatic","Time-limited"
