Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"K.S.A. § 12-1679","http://kslegislature.org/li/b2017_18/statute/012_000_0000_chapter/012_016_0000_article/","Background check to be merchant/security policeman for municipality","1","(a)(1),(2),(3)
(b) 
","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Private security, investigation & locksmiths","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"K.S.A. § 12-4516","http://kslegislature.org/li/b2017_18/statute/012_000_0000_chapter/012_045_0000_article/","Expunge city ordinance convictions (relief)","0","(a)(1),(2)
(b) 
(c)(1),(2)
(d)(1)-(8)
(e)(1),(2)
(f)
(g)(1),(2),(3)
(h)(1),(2),(3)
(i)(1)-(4)
(j)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"K.S.A. § 16-1204","","Ineligible for notice period in farm equipment dealership agreement termination","1","(a)","See also:
K.S.A. § 16-1203 (f)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 16-1407","http://kslegislature.org/li/b2017_18/statute/016_000_0000_chapter/016_014_0000_article/","Ineligible for notice period in lawn/garden equipment dealership agreement termination","1","(a)","See also:
K.S.A. § 16-1406 (f)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 17-2234","http://kslegislature.org/li/b2017_18/statute/017_000_0000_chapter/017_022_0000_article/","Ineligible to be employee of the state department of credit unions","1","(a)(1)
(c)
(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"K.S.A. § 19-2622","","Impose civil liability for damages to grantee property","1","All","Additional offense details:
K.S.A. § 19-2620
K.S.A. § 19-262

Other triggering offenses:
Violations related to altering/interfering with water main equipment 
(See  K.S.A. § 19-2620)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 21-5703","","Ineligible for community work programs (conviction of manufacturing controlled substances)","1","(a)
(b)(1),(2),(3)
(e)
","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Public service programs (government-sponsored)","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"K.S.A. § 21-6312","","Ineligible to possess explosives (five years for conviction of felony)","1","(a)
(b)(1),(2),(3)
(c)
(d)(1),(2),(3)
(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","Any felony","Mandatory/Automatic","Time-limited"
"K.S.A. § 21-6415","http://kslegislature.org/li/b2017_18/statute/021_000_0000_chapter/021_064_0000_article/","Ineligible for animal ownership (5 years for conviction of dog fighting/cruelty to animals)","1","(a)
(b)","Other triggering offenses:
Offenses related to animal abuse 
(See K.S.A. 2012 Supp. 21-6414; K.S.A. 2012 Supp. 21-6412)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Domestic animals","Other","Mandatory/Automatic","Time-limited"
"K.S.A. § 21-6613","","Ineligible to vote","1","(a)
(b)
(c)","Relief:_x000D_
K.S.A. § 22-3722_x000D_
_x000D_
See also:_x000D_
K.S.A. § 22-3722_x000D_
K.S.A. § 25-2316c_x000D_
Kan. Const. Art. 5, § 2","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Civil rights & voting","Any felony","Mandatory/Automatic","Time-limited"
"K.S.A. § 21-6613","http://kslegislature.org/li/b2017_18/statute/021_000_0000_chapter/021_066_0000_article/","Ineligible to serve as juror in civil/criminal case (conviction of felony)","1","(a)
(b)
(c)","See also:
K.S.A. § 22-3722","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Time-limited"
"K.S.A. § 21-6614","http://kslegislature.org/li/b2017_18/statute/021_000_0000_chapter/021_066_0000_article/","Expunge conviction from record (relief)","0","(a)(1),(2)
(b)(1),(2)
(c)(1)-(8)
(d)(1),(2)
(e)(1)-(18)
(f) 
(g)(1),(2),(3)
(h)(1),(2),(3),(4)
(i)(1)-(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"K.S.A. § 22-3701","","Pardon conviction by governor (relief)","0","(a)
(b)
(c)
(d)","See also:
Kan. Const. Art. 1, § 7","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"K.S.A. § 22-4710","http://kslegislature.org/li/b2017_18/statute/022_000_0000_chapter/022_047_0000_article/","Ineligible for protection by employment discrimination laws by public employer/occupational licensing agency","1","(f)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Housing benefits & programs","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"K.S.A. § 22a-215","","Remove from office of coroner (conviction of unlawful delivery of remains against wishes of next of kin)","1","(a)
(b)","Other triggering offenses:
Offenses related to the improper delivery of remains","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Funeral services","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 24-307","http://kslegislature.org/li/b2017_18/statute/024_000_0000_chapter/024_003_0000_article/","Impose liability for damages due to obstructing ditch/drain/stream","1","All","Other triggering offenses:
Violations related to ditch/drain/stream obstruction","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 24-636","http://kslegislature.org/li/b2017_18/statute/024_000_0000_chapter/024_006_0000_article/","Impose liability for willfully obstruct/injure/damage ditch/drain/watercourse/dike","1","All","Other triggering offenses:
Violations related to ditch/drain/stream obstruction/damage/destroy any dike","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 32-1032","http://kslegislature.org/li/b2017_18/statute/032_000_0000_chapter/032_010_0000_article/","Revoke non-lifetime hunting license","1","(c)(2),(3)
(d)
(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"K.S.A. § 32-1032","http://kslegislature.org/li/b2017_18/statute/032_000_0000_chapter/032_010_0000_article/","Suspend lifetime hunting license","1","(c)(2),(3)
(d)
(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Time-limited"
"K.S.A. § 32-1049a","","Suspend license/permit/stamp issued by department of wildlife, parks and tourism","1","(a)(1),(2),(3)
(c)","Other triggering offenses:
Violations of wildlife/parks/tourism laws","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Conditional"
"K.S.A. § 32-1054","","Notify department of wildlife, parks and tourism of convictions of a violation of the wildlife, parks and tourism laws","1","All","Additional offense details:
K.S.A. § 32-1049a 

Other triggering offenses:
Violations of wildlife/parks/tourism laws","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 32-1061","","Notify licensing authority of wildlife citation","1","ARTICLE III
(c),(d)
ARTICLE IV (a),(b),(c)","Other triggering offenses:
Violations related wildlife regulations","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 32-1063","","Revoke license/permit/stamp of department of wildlife, parks and tourism","1","(a)(2)
(b)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Varies"
"K.S.A. § 32-918","http://kslegislature.org/li/b2017_18/statute/032_000_0000_chapter/032_009_0000_article/","Ineligible for wildlife/parks and recreation license/permit/stamp/tag","1","(a)
(b)
(c)
(d)(1)-(5)
(f)","Additional offense details:
K.S.A. § 21-5606 (a),(b),(c )","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Child Support offenses","Mandatory/Automatic","Indefinite"
"K.S.A. § 34-234","","Impose liability for criminal withholding of grain","1","(a)
(b)
(c)","Other triggering offenses:
Violations related to witholding grain from storage","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 38-2312","","Expunge juvenile adjudications (relief)","0","(a)
(b)
(c)
(e)(1),(2)
(f)
(g)
(k)(1)-(9)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"K.S.A. § 40-1224","","Remove from office with merged/consolidated mutual other than life insurance company","1","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"K.S.A. § 40-2232","","Background check to be manager/officer/director of insurance company","1","(g)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"K.S.A. § 40-5012a","","Ineligible for employment in the business of viatical settlements","1","(a)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"K.S.A. § 40-515","http://kslegislature.org/li/b2017_18/statute/040_000_0000_chapter/040_005_0000_article/","Remove from office with merged/consolidated life insurance company","1","(a)
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"K.S.A. § 41-2604","","Subject real property to abatement as public/liquor nuisance","1","(a)
(c)","Additional offense details:
K.S.A. § 41-805 (1)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"K.S.A. § 41-308a","","Ineligible to serve as employee of winery/winery outlet","1","(h)(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 41-308a","https://www.ksrevisor.org/statutes/chapters/ch41/041_003_0008a.html","Revoke winery/winery outlet license","1","(i)","Additional offense details:
K.S.A. § 41-902
Other triggering offense:
Violation of the Kansas Liquor Control Act","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Discretionary","Indefinite"
"K.S.A. § 41-308b","","Ineligible to serve as employee of microbrewery","1","(h)(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 41-308b","","Revoke microbrewery license","1","(i)","Additional offense details:
K.S.A. § 41-901 (a),(b)
Other triggering offense:
Violation of the Kansas Liquor Control Act","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Discretionary","Indefinite"
"K.S.A. § 41-354","http://kslegislature.org/li/b2017_18/statute/041_000_0000_chapter/041_003_0000_article/","Revoke microdistillery license","1","(g)","Additional offense details:
K.S.A. § 41-902","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Controlled substances offenses","Discretionary","Indefinite"
"K.S.A. § 41-354","http://kslegislature.org/li/b2017_18/statute/041_000_0000_chapter/041_003_0000_article/","Ineligible to serve as employee of microdistillery","1","(f)(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 41-701","http://kslegislature.org/li/b2017_18/statute/041_000_0000_chapter/041_007_0000_article/","Impose treble damages liability for alcohol price-fixing","1","(f)
(g)","Other triggering offenses:
Violations related to attempts to fix/maintain/coerce/control the resale price of alcoholic beverages","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 41-713","http://kslegislature.org/li/b2017_18/statute/041_000_0000_chapter/041_007_0000_article/","Ineligible to serve as employee of alcoholic liquor retailer","1","(a)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 41-727","","Suspend driving privileges for underage alcohol possession/attempted possession","1","(a)
(d)(2),(3),(4)","","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Controlled substances offenses","Mandatory/Automatic","Time-limited"
"K.S.A. § 42-393","http://kslegislature.org/li/b2017_18/statute/042_000_0000_chapter/042_003_0000_article/","Impose liability for failure of superintendent to deliver water","1","All","Other triggering offense:
Violation related to the failure of superintendent to deliver water","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 43-158","http://kslegislature.org/li/b2017_18/statute/043_000_0000_chapter/043_001_0000_article/","Ineligible to serve as juror","1","(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Jury service","Any felony","Mandatory/Automatic","Time-limited"
"K.S.A. § 44-119","http://kslegislature.org/li/b2017_18/statute/044_000_0000_chapter/044_001_0000_article/","Impose treble damages liability for blacklisting","1","All","Other triggering offense:
Offense related to blacklisting 

See also:
K.S.A. § 44-117","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Lawyers, judges & advocates","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 46-3301","http://kslegislature.org/li/b2017_18/statute/046_000_0000_chapter/046_033_0000_article/","Background check to serve on staff for joint committee on Kansas security","1","(a)
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"K.S.A. § 47-1010","http://kslegislature.org/li/b2017_18/statute/047_000_0000_chapter/047_010_0000_article/","Impose civil penalty for public livestock market violations","1","(a)(1)-(6)
(b)","Other triggering offenses:
Offenses related to public livestock markets","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 48-102","http://kslegislature.org/li/b2017_18/statute/048_000_0000_chapter/048_001_0000_article/","Ineligible for military duty","1","All","See also:
K.S.A. § 48-101
Kan. Const. Art. 8, § 1","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 48-1613","http://kslegislature.org/li/b2017_18/statute/048_000_0000_chapter/048_016_0000_article/","Impose civil penalty for violation of act","1","(b)","Other triggering offense:
Violation of Article 16 (Nuclear Energy Development and Radiation Control)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Indefinite"
"K.S.A. § 48-917","","Ineligible to be employed in emergency management organization","1","All","Other triggering offense:
Subversive act against the United States","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Emergency services, management & fire","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 50-1124","","Notify state bank commissioner of owner/officer/director/partner conviction","1","(b)(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Banking, lending, securities & finance","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 55-114","http://kslegislature.org/li/b2017_18/statute/055_000_0000_chapter/055_001_0000_article/","Impose civil penalty for violation of Oil and Gas Act","1","All","Other triggering offense:
Violation of Oil and Gas Act","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Mining, drilling, oil, fuel, energy & resource extraction","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 55-174","http://kslegislature.org/li/b2017_18/statute/055_000_0000_chapter/055_001_0000_article/","Ineligible to drill seismic/core/exploratory hole","1","(a)
(b)","Other triggering offense:
Offense related to failing to follow drilling notification requirements 
(See K.S.A. § 55-174)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Mandatory/Automatic","Time-limited"
"K.S.A. § 59-513","","Forfeit inheritance by will/intestate succession/surviving joint tenant","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Trusts, estates & guardianship","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"K.S.A. § 59-621","","Impose civil penalty for failure to deliver will to court","1","All","Other triggering offense:
Failure to deliver will 
(See K.S.A. § 59-621)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Trusts, estates & guardianship","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 60-31a06","","Extend stalking protective order against offender","1","(a)
(d)","","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights|Judicial Rights","","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"K.S.A. § 65-3437","","Deny hazardous waste processing facility permit","1","(a)
(c)","Additional offense details:
K.S.A. § 65-344 (a),(b),(c ),(d)

Other triggering offenses:
Violations related to waste disposal
(See K.S.A. § 65-3441)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Hazardous materials, pesticides, chemicals & waste","Other","Discretionary","Indefinite"
"K.S.A. § 65-6a34a","http://kslegislature.org/li/b2017_18/statute/065_000_0000_chapter/065_006a_0000_article/","Deny/suspend/revoke meat/poultry business registration","1","(a)(1),(2)","Additional offense details:
K.S.A. § 65-6a40

Other triggering offenses:
Violations related to meat/poultry inspections","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"K.S.A. § 65-780","","Deny/suspend/revoke milk/cream/dairy products business license","1","(a)","Other triggering offenses:
Violations related to milk/dairy products
(See K.S.A. § 65-790; K.S.A. § 65-789)","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"K.S.A. § 74-149","","Prevent suspension/denial/revocation of professional license for first conviction of DUI (relief)","0","(a)(1)","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Deferred adjudication & diversion","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"K.S.A. § 74-8806","http://kslegislature.org/li/b2017_18/statute/074_000_0000_chapter/074_088_0000_article/","Background check to serve as animal health officer for Kansas gaming and racing commission","1","(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Gaming, lottery & racing","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"K.S.A. § 75-2748","http://kslegislature.org/li/b2017_18/statute/075_000_0000_chapter/075_027_0000_article/","Impose civil penalty (conviction of violating unmarked burial site law)","1","(a)(1)-(5)
(b)(1),(2)
(c)(1),(2),(3)
(d)","Other triggering offenses:
Violation of unmarked burial site law","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Funeral services","Other","Discretionary","Indefinite"
"K.S.A. § 75-5133c","http://kslegislature.org/li/b2017_18/statute/075_000_0000_chapter/075_051_0000_article/075_051_0033c_section/075_051_0033c_k/","Background check for access to federal tax information","1","(a)
(b)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Tax penalties & benefits","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"K.S.A. § 75-5291","","Ineligible to participate in community correctional services program","1","(a)(2)(A),(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Government contracting & program participation","Law enforcement, corrections & public safety","Any misdemeanor","Mandatory/Automatic","Indefinite"
"K.S.A. § 75-7055","http://kslegislature.org/li/b2017_18/statute/075_000_0000_chapter/075_070_0000_article/","Ineligible to serve as juvenile corrections officer","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","Any felony","Mandatory/Automatic","Indefinite"
"K.S.A. § 75-7c27","","Background check for relief from mental health related firearm prohibitions","1","(a)
(b)
(c)
(d)(1),(2),(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Firearms, weapons & explosives","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"K.S.A. § 76-1908","","Ineligible to be admitted/retained in soldiers' home","1","(a)(1),(2)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Military, veterans & national defense","Any felony","Discretionary (waiver)","Indefinite"
"K.S.A. § 76-1954","http://kslegislature.org/li/b2017_18/statute/076_000_0000_chapter/076_019_0000_article/","Ineligible to be admitted/retained in veterans' home","1","(a)(1),(2)
(b)
(c)","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Military, veterans & national defense","Any felony","Discretionary (waiver)","Indefinite"
"K.S.A. § 79-34,103","","Revoke liquid petroleum motor fuel license","1","All","Other triggering offenses:
Failure to reimburse collected taxes","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 79-34,121","http://kslegislature.org/li/b2017_18/statute/079_000_0000_chapter/079_034_0000_article/","Suspend/revoke motor vehicle fuel registration/permit","1","All","Additional offense details:
K.S.A. § 79-34,122 (a),(b) 

Other triggering offenses:
Violations of the Motor Vehicle Fuel Taxes Act.","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Mining, drilling, oil, fuel, energy & resource extraction","Other","Discretionary","Indefinite"
"K.S.A. § 8-1,130b","","Suspend/revoke accessible parking identification device","1","(a)
(b)
(c)","Additional offense details:
K.S.A. § 8-1,130 (a),(b)

Other triggering offenses:
Violations of accessible parking identification laws","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Indefinite"
"K.S.A. § 8-1002","http://kslegislature.org/li/b2017_18/statute/008_000_0000_chapter/008_010_0000_article/","Suspend driving privileges (refusal to submit to alcohol/drug testing)","1","(c)","Additional offense details:
K.S.A. § 8-1025 (a),(b)

Other triggering offenses:
Refusal to submit to alcohol/drug testing","","2023 legislative session and all 2023 regulatory rulemaking","","Motor vehicle licensure (non-commercial)","Driving & noncommercial motor vehicles","Other","Mandatory/Automatic","Indefinite"
