Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Idaho Code § 20-1015 ","https://legislature.idaho.gov/statutesrules/idstat/Title20/T20CH2/SECT20-240/","Pardon offender's conviction (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Pardon & executive relief","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Idaho Code § 20-525A","https://legislature.idaho.gov/statutesrules/idstat/Title20/T20CH5/SECT20-525A/","Expunge juvenile record (relief)","1","(1)
(2)
(3)
(4)(a)-(s)
(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Idaho Code § 20-805","https://legislature.idaho.gov/statutesrules/idstat/Title20/T20CH8/SECT20-805/","Background check to serve as employee of private prison contractor","1","(2)(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Law enforcement, corrections & public safety","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Idaho Code § 2-209","https://legislature.idaho.gov/statutesrules/idstat/Title2/T2CH2/SECT2-209/","Ineligible to serve on a jury","1","(2)(b)","Conviction self-disclosure requirement:
Idaho Code § 2-208

Relief:
Idaho Code § 18-310","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Jury service","Any felony","Mandatory/Automatic","Indefinite"
"Idaho Code § 22-1913","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH19/SECT22-1913/","Impose civil penalty for violation of The Idaho Invasive Species Act","1","(1)
(2)(a)-(e)","Other triggering offense:
Violations of The Idaho Invasive Species Act","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 22-2219","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH22/SECT22-2219/","Impose civil penalty for violation of soil/plant laws","1","(1)
(2)","Other triggering offenses:
Violations related to soil/plant laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 22-2409","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH24/SECT22-2409/","Impose civil penalty for violation of noxious weed laws","1","(1)
(2)(a)-(e)","Other triggering offenses:
Violations of noxious weed laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 22-2512","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH25/SECT22-2512/","Forfeit bees/colonies/equipment/hives imported by non-resident in violation of bee inspection laws","1","(1)
(2)
(3)","Other triggering offenses:
Violations of bee inspection laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 22-2811","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH28/SECT22-2811/","Impose civil penalty for violation of honey industry laws","1","(1)
(2)(a)-(e)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 22-421","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH4/SECT22-421/","Impose civil penalty for violation of pure seed laws","1","(1)
(2)","Other triggering offenses:
Violations of pure seed laws 
(See Idaho Code § 22-421)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 22-504","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH5/SECT22-504/","Impose civil penalty for violation of seed potato laws","1","(1)
(2)","Other triggering offenses:
Violations of seed potato laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 22-619","https://legislature.idaho.gov/statutesrules/idstat/Title22/T22CH6/SECT22-619/","Impose civil penalty for violation of commercial fertilizer laws","1","(1)
(2)","Other triggering offenses:
Violations of commercial fertilizer laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 23-1104","https://legislature.idaho.gov/statutesrules/idstat/Title23/T23CH11/SECT23-1104/","Impose supplier written consent requirement for transfer of beer distributor business (conviction of transferee/owner)","1","(1)
(2)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Mandatory/Automatic","Indefinite"
"Idaho Code § 23-1105","https://legislature.idaho.gov/statutesrules/idstat/Title23/T23CH11/SECT23-1105/","Terminate contract with beer distributor (conviction of distributor/owner/partner)","1","3","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Alcohol permits, licenses & sales","Any felony","Discretionary","Indefinite"
"Idaho Code § 23-805","https://legislature.idaho.gov/statutesrules/idstat/Title23/T23CH8/SECT23-805/","Notify state police of liquor act violation","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Alcohol permits, licenses & sales","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Idaho Code § 25-237","https://legislature.idaho.gov/statutesrules/idstat/Title25/T25CH2/SECT25-237/","Impose civil penalty for violation of disposal of dead animal bodies law","1","(1)
(2)
(3)","Other triggering offenses:
Violations related to disposal of dead animal bodies law","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 25-2713","https://legislature.idaho.gov/statutesrules/idstat/Title25/T25CH27/SECT25-2713/","Impose civil penalty for violation of commercial feed law","1","All","Other triggering offenses:
Violations of commercial feed laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 25-3706","https://legislature.idaho.gov/statutesrules/idstat/Title25/T25CH37/SECT25-3706/","Impose civil penalty for violation of domestic cervidae farm laws","1","(1)(a),(b)
(2)
(4)
(8)","Other triggering offenses:
Violations of domestic cervidae farm laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Domestic animals","Other","Discretionary","Indefinite"
"Idaho Code § 25-3905","https://legislature.idaho.gov/statutesrules/idstat/Title25/T25CH39/SECT25-3905/","Impose civil penalty for violation of importation/possession of deleterious exotic animals law","1","(1)(a),(b)
(2)
(4)
(8)","Other triggering offenses:
Violation of importation/possession of deleterious exotic animals laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Other","Discretionary","Indefinite"
"Idaho Code § 25-616","https://legislature.idaho.gov/statutesrules/idstat/Title25/T25CH6/SECT25-616/","Impose civil penalty for violation of Bang's Disease laws","1","(1)
(2)","Other triggering offenses:
Violations of Bang's Disease laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"Idaho Code § 26-1112","https://legislature.idaho.gov/statutesrules/idstat/Title26/T26CH11/SECT26-1112/","Remove from office/employment with department of finance","1","(1)(a)-(e)","Other triggering offenses:
Violations related to disclosure of confidential information","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Other","Discretionary","Indefinite"
"Idaho Code § 26-211","https://legislature.idaho.gov/statutesrules/idstat/Title26/T26CH2/SECT26-211/","Ineligible to be transferee of outstanding stock of a bank","1","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Banking, lending, securities & finance","Any felony","Discretionary","Indefinite"
"Idaho Code § 26-2111","https://legislature.idaho.gov/statutesrules/idstat/Title26/T26CH21/SECT26-2111/","Revoke membership with credit union","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Political & civic participation","Banking, lending, securities & finance","Any felony","Discretionary","Indefinite"
"Idaho Code § 26-2227","https://legislature.idaho.gov/statutesrules/idstat/Title26/T26CH22/SECT26-2227/","Ineligible to be agent for collection agency","1","4","Additional offense details:
Idaho Code § 26-2238 (1),(2),(3)

Other triggering offenses:
Violations of collection agency laws 
(See Idaho Code § 26-2238)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Credit, debt services, bankruptcy & repossession","Other","Discretionary","Indefinite"
"Idaho Code § 26-2725","https://legislature.idaho.gov/statutesrules/idstat/Title26/T26CH27/SECT26-2725/","Suspend/remove from office in business and industrial development corporation","1","(1)
(2)
(3)
(4)
(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Banking, lending, securities & finance","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Idaho Code § 31-4410","https://legislature.idaho.gov/statutesrules/idstat/Title31/T31CH44/SECT31-4410/","Impose civil penalty for violation of solid waste disposal site law","1","All","Other triggering offenses:
Violations related to solid waste disposal","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Hazardous materials, pesticides, chemicals & waste","Other","Mandatory/Automatic","Indefinite"
"Idaho Code § 32-1205","https://legislature.idaho.gov/statutesrules/idstat/Title32/T32CH12/SECT32-1205/","Withhold income (failure to pay child support)","1","All","Additional offense details:
Idaho Code § 18-401 (1),(2),(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Discretionary","Conditional"
"Idaho Code § 32-1214C","https://legislature.idaho.gov/statutesrules/idstat/Title32/T32CH12/SECT32-1214C/","Withhold income (failure to pay medical/child support)","1","(1)
(5)","","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Child custody, visitation & parental rights","Child Support offenses","Mandatory/Automatic","Indefinite"
"Idaho Code § 32-1407","https://legislature.idaho.gov/statutesrules/idstat/Title32/T32CH14/SECT32-1407/","Background check to be family/domestic violence court services coordinator","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Court personnel, general legal services & bail bonds","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Idaho Code § 32-603","https://legislature.idaho.gov/statutesrules/idstat/Title32/T32CH6/SECT32-603/","Grant divorce","1","6","Relief:
Idaho Code § 32-615","","2023 legislative session and all 2023 regulatory rulemaking","","Family & domestic rights","Civil litigation & administrative proceedings","Any felony","Discretionary","Indefinite"
"Idaho Code § 32-717D","https://legislature.idaho.gov/statutesrules/idstat/Title32/T32CH7/SECT32-717D/","Background check to be parenting coordinator in divorce actions","1","(1)
(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Court personnel, general legal services & bail bonds","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Idaho Code § 32-717E","https://legislature.idaho.gov/statutesrules/idstat/Title32/T32CH7/SECT32-717E/","Background check to be supervised access provider in divorce actions","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Court personnel, general legal services & bail bonds","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Idaho Code § 36-1402","https://legislature.idaho.gov/statutesrules/idstat/Title36/T36CH14/SECT36-1402/","Revoke fish/game license (conviction in party state)","1","(g)(2)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Mandatory/Automatic","Indefinite"
"Idaho Code § 36-1511","https://legislature.idaho.gov/statutesrules/idstat/Title36/T36CH15/SECT36-1511/","Deny/revoke hunting license","1","(1)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Recreational license offenses","Discretionary","Time-limited"
"Idaho Code § 36-2117A","https://legislature.idaho.gov/statutesrules/idstat/Title36/T36CH21/SECT36-2117A/","Impose civil penalty for violation of outfitter/guide laws","1","(a)-(e)","Additional offense details:
Idaho Code § 36-2117 (2),(5)

Other triggering offenses:
Violations related to outfitter/guide laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Other","Discretionary","Indefinite"
"Idaho Code § 36-712","https://legislature.idaho.gov/statutesrules/idstat/Title36/T36CH7/SECT36-712/","Impose civil penalty for failing to report wolf captured/held in captivity","1","(a)","Other triggering offenses:
Violation related to reporting wolf captured/held in captivity","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Wildlife, fish & game","Other","Mandatory/Automatic","Indefinite"
"Idaho Code § 37-2510","https://legislature.idaho.gov/statutesrules/idstat/Title37/T37CH25/SECT37-2510/","Publish adulterated/misbranded oil manufactured/sold conviction in newspaper","1","All","Other triggering offenses:
Violations related to adulterated/misbranded oil","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","Mining, drilling, oil, fuel, energy & resource extraction","Other","Mandatory/Automatic","Indefinite"
"Idaho Code § 37-2736","https://legislature.idaho.gov/statutesrules/idstat/Title37/T37CH27/SECT37-2736/","Bar prosecution for uniform controlled substances offense (relief)","0","All","","","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Limitations on imposition of collateral consequences","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"Idaho Code § 39-1105","https://legislature.idaho.gov/statutesrules/idstat/Title39/T39CH11/SECT39-1105/","Background check to own/operate/be employed in daycare facility (","1","(1)(a)-(d)
(2)
(3)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Child care providers & youth programs","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Idaho Code § 39-1113","https://legislature.idaho.gov/statutesrules/idstat/Title39/T39CH11/SECT39-1113/","Ineligible to reside in basic day care residence (registered sex offender)","2","5","","","2023 legislative session and all 2023 regulatory rulemaking","","Housing & residency","Child care providers & youth programs","Sex offenses","Mandatory/Automatic","Indefinite"
"Idaho Code § 39-4306","https://legislature.idaho.gov/statutesrules/idstat/Title39/T39CH43/SECT39-4306/","Impose civil penalty for violating the Modular Buildings Chapter","1","All","Other triggering offenses:
Violations related modular buildings 
(See Idaho Code § 39-4306)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Discretionary","Indefinite"
"Idaho Code § 39-5604","https://legislature.idaho.gov/statutesrules/idstat/Title39/T39CH56/SECT39-5604/","Background check to provide personal assistant health care services","1","All","See also:
IDAPA 16.05.06.001, -210, -230","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Health care","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Idaho Code § 39-8613","https://legislature.idaho.gov/statutesrules/idstat/Title39/T39CH86/SECT39-8613/","Impose civil penalty for contravening an order to discontinue operating/removing a notice not to operate elevator","1","(1)(a),(b)
(2)
(3)
(4)
(5)(a),(b)
(6)","Other triggering offenses:
Violations related to elevator safety
(See Idaho Code § 39-8613)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Construction, improvement & repair, engineering, plumbing, HVAC, surveying, design & architecture","Other","Mandatory/Automatic","Indefinite"
"Idaho Code § 41-1218","https://legislature.idaho.gov/statutesrules/idstat/Title41/T41CH12/SECT41-1218/","Impose civil penalty for placing surplus lines insurance with an unsound financial insurer","1","(1)
(2)","Additional offense details:
Idaho Code § 41-1217 (1),(2),(3)

Other triggering offenses:
Violations related to unauthorized insurance practice
(See  Idaho Code § 41-1217)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Other","Discretionary","Indefinite"
"Idaho Code § 41-1219","https://legislature.idaho.gov/statutesrules/idstat/Title41/T41CH12/SECT41-1219/","Impose civil penalty for issuing a false certificate of insurance","1","(1)
(2)
(3)
(4)
(5)","Additional offense details:
Idaho Code § 41-117

Other triggering offenses:
Violations related to unauthorized insurance practice
(See  Idaho Code § 41-1219)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Other","Mandatory/Automatic","Indefinite"
"Idaho Code § 41-297","https://legislature.idaho.gov/statutesrules/idstat/Title41/T41CH2/SECT41-297/","Impose civil penalty for violating confidential information laws","1","(1)
(2)
(3)
(4)","Other triggering offenses:
Violation of insurance disclosure laws

See also:
Idaho Code § 41-292 (1),(2),(3)
Idaho Code § 41-296 (1)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Other","Discretionary","Indefinite"
"Idaho Code § 41-3236","https://legislature.idaho.gov/statutesrules/idstat/Title41/T41CH32/SECT41-3236/","Impose civil penalty for fraudulent representation to membership of fraternal benefits societies","1","(1)
(2)
(3)
(4)","Additional offense details:
Idaho Code § 41-117","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Idaho Code § 41-327","https://legislature.idaho.gov/statutesrules/idstat/Title41/T41CH3/SECT41-327/","Impose civil penalty for violating insurer's authorization rules","1","1","Other triggering offenses:
Violation of Idaho insurance laws","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Insurance sales & services","Other","Discretionary","Indefinite"
"Idaho Code § 41-3804","https://legislature.idaho.gov/statutesrules/idstat/Title41/T41CH38/SECT41-3804/","Background check to acquire control of a domestic insurer (conviction of individual/directors/executive officers)","1","(2)(a)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Idaho Code § 42-1720","https://legislature.idaho.gov/statutesrules/idstat/Title42/T42CH17/SECT42-1720/","Impose civil penalty for violating irrigation and drainage laws","1","(1)
(2)
(3)
(4)
(5)","Other triggering offenses:
Violations related to water rights/regulations","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Discretionary","Indefinite"
"Idaho Code § 42-3809","https://legislature.idaho.gov/statutesrules/idstat/Title42/T42CH38/SECT42-3809/","Impose civil penalty for violating illegally altering channels of streams","1","(1)
(2)
ALL","Additional offense details:
Idaho Code § 42-1701B (6),(7)

Other triggering offenses:
Violations related to water rights/regulations","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Conservation, environmental sciences & water","Other","Discretionary","Indefinite"
"Idaho Code § 45-1906","https://legislature.idaho.gov/statutesrules/idstat/Title45/T45CH19/SECT45-1906/","Impose lien on personal property (child support)","1","(1)
(2)
(3)
(4)","Additional offense details:
Idaho Code § 18-401 (1),(2),(3) 

See also:
Idaho Code § 45-1908 (1),(2),(3)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Child Support offenses","Discretionary","Conditional"
"Idaho Code § 46-205","https://legislature.idaho.gov/statutesrules/idstat/Title46/T46CH2/SECT46-205/","Remove officer of the national guard","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Military, veterans & national defense","Any felony","Mandatory/Automatic","Indefinite"
"Idaho Code § 47-1324","https://legislature.idaho.gov/statutesrules/idstat/Title47/T47CH13/SECT47-1324/","Impose civil penalty for violating dredge mining laws","1","(c)
(d)
(e)
(f)
(g)","Other triggering offenses:
Violations related to dredge mining 
(See Idaho Code § 47-1324)","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Mining, drilling, oil, fuel, energy & resource extraction","Other","Discretionary","Indefinite"
