Citation,Citation URL,Title,Number of Consequences,Relevant Subsections,Related Statutes,Notes,Current Through,Jurisdiction,Consequences,Keywords,Offense Type,Discretion,Duration
"Md. COURTS AND JUDICIAL PROCEEDINGS Code Ann. § 3-1602","https://codes.findlaw.com/md/courts-and-judicial-proceedings/md-code-cts-and-jud-proc-sect- 3-1602.html","Impose civil liability under Drug Dealer Liability Act (specified controlled substance offenses)","1","All","Additional offense details:
Md. COURTS AND JUDICIAL PROCEEDINGS Code Ann. § 3-1603
Md. COURTS AND JUDICIAL PROCEEDINGS Code Ann. § 3-1604
Md. COURTS AND JUDICIAL PROCEEDINGS Code Ann. § 3-1607","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Controlled substances offenses","Mandatory/Automatic","Indefinite"
"Md. BUSINESS REGULATION Code Ann. § 17-20A-04","https://codes.findlaw.com/md/business-regulation/md-code-bus-reg-sect-17-20a-04.html","Forfeit property seized for failure to display transient vendor license","1","(d)(1)
(e)","Additional offense details:
Md. BUSINESS REGULATION Code Ann. § 17-20A-05
Other triggering offenses:
Offenses related to conducting business without displaying license
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Mandatory/Automatic","Indefinite"
"Md. ENVIRONMENT Code Ann. § 8-509","https://codes.findlaw.com/md/environment/md-code-envir-sect- 8-509.html","Assess civil penalty (criminal violations of radiation laws)","1","All","Additional offense details:
Md. ENVIRONMENT Code Ann. § 8-101 et seq.

Relief:
Md. ENVIRONMENT Code Ann. § 8-508

Other triggering offenses:
Offenses related to radiation
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. ENVIRONMENT Code Ann. § 16-106","https://codes.findlaw.com/md/environment/md-code-envir-sect- 16-106.html","Assess civil penalty (criminal violations of laws requiring use of licensed marine contractors)","1","(b)-(c)","Additional offense details:
Md. ENVIRONMENT Code Ann. § 16-106(a)

Other triggering offenses:
Offenses related to use of licensed marine contractors","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. CRIMINAL LAW Code Ann. § 5-904","https://codes.findlaw.com/md/criminal-law/md-code-crim-law-sect- 5-904.html","Impose civil penalty (unlawful distribution of Schedule I/II controlled substances)","1","All","Additional offense details:
Md. CRIMINAL LAW Code Ann. § 5-303(d)","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Controlled substances offenses","Discretionary","Indefinite"
"Md. COURTS AND JUDICIAL PROCEEDINGS Code Ann. § 3-8A-03","https://codes.findlaw.com/md/courts-and-judicial-proceedings/md-code-cts-and-jud-proc-sect-3-8a-03.html","Ineligible for proceedings in juvenile court (felony charge with prior felony conviction)","1","(d)(5)","See also:
Md. COURTS AND JUDICIAL PROCEEDINGS Code Ann. § 3-8A-03","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Judicial Rights","","Any felony","Discretionary (waiver)","Indefinite"
"Md. BUSINESS REGULATION Code Ann. § 19-304","https://codes.findlaw.com/md/business-regulation/md-code-bus-reg-sect- 19-304.html","Forfeit returnable containers/textiles","1","All","Other triggering offenses:
Offenses related to the improper use of registered containers/textiles","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Mandatory/Automatic","Indefinite"
"Md. NATURAL RESOURCES Code Ann. § 4-1008","https://codes.findlaw.com/md/natural-resources/md-code-nat-res-sect- 4-1008.html","Impose civil penalty (introduction of nonnative oysters)","1","(b)
(d)(2)","Additional offense details:
Md. NATURAL RESOURCES Code Ann. § 4-1008(d)

Other triggering offenses:
Offenses related to the introduction of nonnative oysters into state waters","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. LABOR AND EMPLOYMENT Code Ann. § 9-1106","https://codes.findlaw.com/md/labor-and-employment/md-code-lab-and-empl-sect- 9-1106.html","Forfeit workers' compensation/fees/expenses (fraud)","1","All","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Md. INSURANCE Code Ann. § 9-231","https://codes.findlaw.com/md/insurance/md-code-ins-sect- 9-231.html","Impose civil penalty for concealing/transferring/withholding/receiving property/documents from impaired insurer","1","(e), (f)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Md. HEALTH-GENERAL Code Ann. § 19-1809","https://codes.findlaw.com/md/health-general/md-code-health-gen-sect- 19-1809.html","Assess civil penalty (unlicensed operation of an assisted living program)","1","(a)(2), (4)
(b)(2)
(c)(2)","Other triggering offenses:
Offenses related to unlicensed operation of an assisted living program
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. STATE FINANCE AND PROCUREMENT Code Ann. § 14-605","https://codes.findlaw.com/md/state-finance-and-procurement/md-code-state-fin-and-proc-sect- 14-605.html","Assess civil penalty (Veteran-Owned Small Business Enterprise participation)","1","All","Obligation to notify Board of Public Works/Attorney General of convictions:
Md. STATE FINANCE AND PROCUREMENT Code Ann. § 14-605(d)","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Md. PUBLIC SAFETY Code Ann. § 12-313","https://codes.findlaw.com/md/public-safety/md-code-public-safety-sect- 12-313.html","Assess civil penalty (unlawful manufactured home construction)","1","(b)","Additional offense details:
42 U.S.C. § 5409(a)
Md. PUBLIC SAFETY Code Ann. § 12-407

Other triggering offenses:
Offenses related to unlawful manufactured home construction
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Mandatory/Automatic","Indefinite"
"Md. HEALTH-GENERAL Code Ann. § 21-1214","https://codes.findlaw.com/md/health-general/md-code-health-gen-sect- 21-1214.html","Assess civil penalty (violations of regulations on the Prescription Drug Monitoring Program)

Assess civil penalty (violations of regulations on the Food Establishments)","1","All","Other triggering offenses:
Offenses related to food establishments
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. HEALTH-GENERAL Code Ann. § 19-359","https://codes.findlaw.com/md/health-general/md-code-health-gen-sect- 19-359.html","Assess civil penalty (operating hospital-related institutions in violation of rules and regulations)","1","All","Relief:
Md. STATE GOVERNMENT Code Ann. § 10-201 et seq.

Other triggering offenses:
Offenses related to operating hospital-related institutions 
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. ENVIRONMENT Code Ann. § 5-911","https://codes.findlaw.com/md/environment/md-code-envir-sect- 5-911.html","Assess civil penalty (criminal violations of non-tidal wetland laws)","1","(d)(1)
(e)(1)","Additional offense details:
Md. ENVIRONMENT Code Ann. § 5-901 et seq.

Other triggering offenses:
Offenses related to nontidal wetlands
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. ENVIRONMENT Code Ann. § 4-417","https://codes.findlaw.com/md/environment/md-code-envir-sect- 4-417.html","Assess civil penalty (criminal violations of water pollution control laws)","1","(a), (d)","Additional offense details:
Md. ENVIRONMENT Code Ann. § 4-401 et seq.

Other triggering offenses:
Offenses related to water pollution control","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"COMAR 07.02.07.18","http://www.dsd.state.md.us/comar/comarhtml/07/07.02.07.18.htm","Registered into Client Information System/Maryland Children's Electronic Social Services Information Exchange system/Central Registry","1","All","0","","2023 legislative session and all 2023 regulatory rulemaking","","Registration, publication & notification","","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Time-limited"
"Md. FAMILY LAW Code Ann. § 10-108.3","https://codes.findlaw.com/md/family-law/md-code-fam-law-sect- 10-108.3.html","Seize funds for child support arrears from financial institution","1","(b), (h), (i)","Additional offense details:
Md. FAMILY LAW Code Ann. § 10-203(a), (c)
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Child Support offenses","Discretionary","Indefinite"
"Md. ENVIRONMENT Code Ann. § 5-1001","https://codes.findlaw.com/md/environment/md-code-envir-sect- 5-1001.html","Assess civil penalty (criminal violations of used oil disposal laws)","1","(i)","Additional offense details:
Md. ENVIRONMENT Code Ann. § 5-1001

Other triggering offenses:
Offenses related to used oil disposals","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. ENVIRONMENT Code Ann. § 15-832","https://codes.findlaw.com/md/environment/md-code-envir-sect- 15-832.html","Assess civil penalty (criminal violations of surface mining laws)","1","(a)","Additional offense details:
Md. ENVIRONMENT Code Ann. § 15-801 et seq.

Other triggering offenses:
Offenses related to surface mining","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. CRIMINAL LAW Code Ann. § 5-902","https://codes.findlaw.com/md/criminal-law/md-code-crim-law-sect- 5-902.html","Impose civil penalty (conviction of provider/manufacturer/distributor of laws regulating controlled substances/prescriptions)","1","All","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Controlled substances offenses","Discretionary","Indefinite"
"Md. INSURANCE Code Ann. § 8-468","https://codes.findlaw.com/md/insurance/md-code-ins-sect- 8-468.html","Impose civil penalty for misrepresentation/misleading statement about contracts offered/financial condition of fraternal benefit society (insurance)","1","(a), (d)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Mandatory/Automatic","Indefinite"
"Md. HEALTH-GENERAL Code Ann. § 19-358","https://codes.findlaw.com/md/health-general/md-code-health-gen-sect- 19-358.html","Assess civil penalty (providing health care services without a license)","1","All","Other triggering offenses:
Offenses related to providing health care services without a license","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Other","Discretionary","Indefinite"
"Md. HEALTH OCCUPATIONS Code Ann. § 13-407","https://codes.findlaw.com/md/health-occupations/md-code-health-occ-sect- 13-407.html","Assess civil penalty (practicing physical therapy without a license)","1","(b)(1)","Additional offense details:
Md. HEALTH OCCUPATIONS Code Ann. § 13-401

See also:
Md. HEALTH OCCUPATIONS Code Ann. § 13-408","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"Md. Election Law Code Ann. § 13-249","https://codes.findlaw.com/md/election-law/md-code-elec-law-sect-13-249.html","Impose civil penalty (offense related to coordinated expenditure/donation in excess of the limits)","1","(g)(3)-(5)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","","Election-related offenses","Discretionary","Indefinite"
"Md. ENVIRONMENT Code Ann. § 13-310","https://codes.findlaw.com/md/environment/md-code-envir-sect- 13-310.html","Deny/suspend/revoke well driller license","1","(c)","Additional offense details:
Md. ENVIRONMENT Code Ann. § 13-501
Md. ENVIRONMENT Code Ann. § 13-502
Md. ENVIRONMENT Code Ann. § 13-505

Relief:
Md. ENVIRONMENT Code Ann. § 13-312
Md. ENVIRONMENT Code Ann. § 13-313

See also:
Md. ENVIRONMENT Code Ann. § 13-506

Other triggering offenses:
Offenses related to well drillings
","Links may point to unofficial sources where official sources cannot be directly linked.

See Md. Crim. Proc. Code Ann. § 1-209 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Mining, drilling, oil, fuel, energy & resource extraction","Other","Discretionary","Indefinite"
"Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 4-607","https://codes.findlaw.com/md/business-occupations-and-professions/md-code-bus-occ-and-prof-sect- 4-607.html","Assess civil penalty (barber violations)","1","All","Additional offense details:
Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 4-100 et seq.

Other triggering offenses:
Offenses related to barbering","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Cosmetology, barbering, electrology, tattooing & body art","Other","Discretionary","Indefinite"
"Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 2-605","https://codes.findlaw.com/md/business-occupations-and-professions/md-code-bus-occ-and-prof-sect- 2-605.html","Assess civil penalty (accountant violations)","1","All","
Other triggering offenses:
Offenses related to the practice of accountancy","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Accounting","Other","Discretionary","Indefinite"
"Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 20-314","https://codes.findlaw.com/md/business-occupations-and-professions/md-code-bus-occ-and-prof-sect- 20-314.html","Deny employment as a private home detention monitor","1","(a)(7)","Background check:
Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 20-304","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Private security, investigation & locksmiths","Any felony","Discretionary","Indefinite"
"Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 19-304","https://codes.findlaw.com/md/business-occupations-and-professions/md-code-bus-occ-and-prof-sect- 19-304.html","Background check for security guard agency license","1","(c)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Private security, investigation & locksmiths","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 17-613","https://codes.findlaw.com/md/business-occupations-and-professions/md-code-bus-occ-and-prof-sect- 17-613.html","Assess civil penalty (real estate broker violations)","1","(c)","Other triggering offenses:
Offenses related to the practice as a real estate broker","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Civil fines, liability, forfeiture & property rights","Real estate & property","Other","Discretionary","Indefinite"
"Md. BUSINESS OCCUPATIONS AND PROFESSIONS Code Ann. § 17-328","https://codes.findlaw.com/md/business-occupations-and-professions/md-code-bus-occ-and-prof-sect- 17-328.html","Suspend real estate broker license","1","All","","Links may point to unofficial sources where official sources cannot be directly linked.

See Md. Crim. Proc. Code Ann. § 1-209 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Real estate & property","Any felony","Discretionary","Indefinite"
"Md. CRIMINAL LAW Code Ann. § 13-708","https://codes.findlaw.com/md/criminal-law/md-code-crim-law-sect- 13-708.html","Revoke Calvert County bingo license","1","(2)(ii)","0","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Any felony","Discretionary","Indefinite"
"Md. CRIMINAL LAW Code Ann. § 13-1814","https://codes.findlaw.com/md/criminal-law/md-code-crim-law-sect- 13-1814.html","Revoke Montgomery County raffle license","1","(2)","Additional offense details:
Md. CRIMINAL LAW Code Ann. § 13-1815
Other triggering offenses:
Offenses related to raffles
","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Gaming, lottery & racing","Other","Discretionary","Indefinite"
"Md. COURTS AND JUDICIAL PROCEEDINGS Code Ann. § 3-8A-27.1","http://mgaleg.maryland.gov/webmga/frmStatutesText.aspx?article=gcj&section=3-8A-27.1&ext=html&session=2019RS","Expunge juvenile record (relief)","0","(c)","","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","General Relief Provision","Expungement, sealing & criminal record access restrictions","N/A (background check, general relief)","N/A - General Relief","N/A (background check, general relief)"
"COMAR 32.02.02.15","http://www.dsd.state.md.us/comar/comarhtml/32/32.02.02.15.htm","Deny certificate of registration for continuing care at home provider (conviction of officer/director/trustee/partner/owner)","1","(C)(14), (18)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Adult care, nursing homes & residential care facilities","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"COMAR 32.02.01.22","http://www.dsd.state.md.us/comar/comarhtml/32/32.02.01.22.htm","Deny sale/transfer/reorganization of continuing care facility (conviction of officer/director/trustee/partner/principal/owner)","1","(C)(2)(d)(vi)
(C)(2)(j)(i)","0","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Adult care, nursing homes & residential care facilities","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"COMAR 32.02.01.21","http://www.dsd.state.md.us/comar/comarhtml/32/32.02.01.21.htm","Deny certificate of registration for continuing care facility (conviction of officer/director/trustee/partner/owner)","1","(A), (B)
(C)(15), (19)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Adult care, nursing homes & residential care facilities","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"COMAR 31.03.12.09","http://www.dsd.state.md.us/comar/comarhtml/31/31.03.12.09.htm","Revoke consent to engage in insurance business (mandatory/automatic for felony)","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Insurance sales & services","Any felony","Mandatory/Automatic","Indefinite"
"Md. BUSINESS REGULATION Code Ann. § 12-203","https://codes.findlaw.com/md/business-regulation/md-code-bus-reg-sect- 12-203.html","Background check for employment with secondhand precious metal object dealer/pawnbroker","1","(2)","See also:
Md. BUSINESS REGULATION Code Ann. § 12-204(b)-(d)","Links may point to unofficial sources where official sources cannot be directly linked.","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Pawnbrokers, jewelers & precious metals","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"COMAR 21.11.08.03","http://www.dsd.state.md.us/comar/comarhtml/21/21.11.08.03.htm","Ineligible to work for government contractor (discretionary for controlled substances)","1","(A)(10)(a)","Obligation to notify employer of convictions:
COMAR 21.11.08.03 (8)(b)","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Government procurement contracts & programs","Controlled substances offenses","Discretionary","Indefinite"
"COMAR 20.31.01.08","http://www.dsd.state.md.us/comar/comarhtml/20/20.31.01.08.htm","Deny enrollment in low income alternate payment plans for utilities","1","All","","","2023 legislative session and all 2023 regulatory rulemaking","","Government benefits","Public utilities & mail","Crimes involving fraud, dishonesty, misrepresentation or money-laundering","Discretionary","Indefinite"
"COMAR 15.19.01.11","http://www.dsd.state.md.us/comar/comarhtml/15/15.19.01.11.htm","Deny/suspend/revoke grain dealer license","1","(A)(2)","Additional offense details:
COMAR 15.19.01.13

Other triggering offenses:
Offenses related to grain dealer licensing
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Agriculture, livestock & food","Other","Discretionary","Indefinite"
"COMAR 13A.14.08.04","http://www.dsd.state.md.us/comar/comarhtml/13A/13A.14.08.04.htm","Deny child care training approval","1","(C)(2)(b)","","See Md. Crim. Proc. Code Ann. § 1-209 for general limitations on the use of convictions as the basis for denial of occupational or professional licensure.","2023 legislative session and all 2023 regulatory rulemaking","","Occupational & professional licensure & certification","Child care providers & youth programs","Crimes of violence, including 'person offenses'","Mandatory/Automatic","Indefinite"
"COMAR 10.29.17.06","http://www.dsd.state.md.us/comar/comarhtml/10/10.29.17.06.htm","Deny renewal of crematory business license","1","(C)","","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Funeral services","Child Support offenses","Mandatory/Automatic","Conditional"
"COMAR 09.25.01.05","http://www.dsd.state.md.us/comar/comarhtml/09/09.25.01.05.htm","Background check for employment by secondhand precious metals and gem dealer/pawnbroker","1","(A)","","","2023 legislative session and all 2023 regulatory rulemaking","","Employment & volunteering","Pawnbrokers, jewelers & precious metals","N/A (background check, general relief)","Background Check","N/A (background check, general relief)"
"COMAR 08.15.02.01","http://www.dsd.state.md.us/comar/comarhtml/08/08.15.02.01.htm","Deny/revoke Youghiogheny Wild River permitted use and development permit","2","(D), (E)","Other triggering offenses:
Offenses related to natural resources
","","2023 legislative session and all 2023 regulatory rulemaking","","Business licensure & participation","Maritime & sea vessels","Other","Discretionary","Varies"
"COMAR 08.03.04.02","http://www.dsd.state.md.us/comar/comarhtml/08/08.03.04.02.htm","Ineligible for deer management permit (convictions of applicant/agent)","1","(E)(4)","Additional offense details:
Md. NATURAL RESOURCES Code Ann. § 10-101 et seq.
Md. NATURAL RESOURCES Code Ann. § 10-1101

Other triggering offenses:
Offenses related to wildlife
","","2023 legislative session and all 2023 regulatory rulemaking","","Recreational license & participation, including firearms","Wildlife, fish & game","Other","Mandatory/Automatic","Time-limited"
